selected_pair_id,focal_state_id,focal_site,selection_reason,method,path_count,C_count,D_count,stage,observed_site,active_decision_count,active_decision_rate,terminal_event_count,terminal_event_rate,mean_start_inventory_kg,mean_end_inventory_kg,mean_production_kg,mean_electrolyzer_power_kw,mean_normal_served_kg,mean_normal_shortage_kg,mean_htt_inflow_kg,mean_htt_outflow_kg,mean_net_htt_inflow_kg,mean_total_htt_flow_kg,mean_htt_capacity_kg,mean_beta,mean_terminal_target_kg,mean_terminal_gap_kg
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,4,4,39,0.829787234042553,8,0.170212765957447,80.549263724788,105.008939476045,14.3329558960337,122.503896547296,0.625205720604606,2.85808329419248,10.8379351878574,0.0860096120296769,10.7519255758277,24.131297748073,122.260587639311,0.235871327254306,25.531914893617,9.4724981072155
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,5,1,16,0.340425531914894,23,0.48936170212766,205.929096932437,216.775126530456,11.9489361702128,102.127659574468,0.10893991558507,1.63409873377606,1.11963105575575,2.1135977123647,-0.993966656608951,6.24505870478948,98.8133738601824,0.38241641337386,119.193737555574,12.5403796496417
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,5,2,16,0.340425531914894,23,0.48936170212766,95.5240625438764,102.805031673399,7.72337780436732,66.0117761057036,0.123959296947271,1.85938945420907,1.16711334095363,1.48556271885149,-0.318449377897858,6.24505870478948,98.8133738601824,0.38241641337386,60.3383259022227,8.43936174470146
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,5,3,16,0.340425531914894,23,0.48936170212766,26.4374864742975,28.3608673060956,4.60301946232235,39.3420466865158,0.033740356950972,0.50610535426458,0,2.64589827357329,-2.64589827357329,6.24505870478948,98.8133738601824,0.38241641337386,14.4153680358365,1.15356708240935
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,5,4,16,0.340425531914894,23,0.48936170212766,105.008939476045,114.88069912809,5.97446808510638,51.063829787234,0.0610227411415321,0.915341117122981,3.9583143080801,0,3.9583143080801,6.24505870478948,98.8133738601824,0.38241641337386,73.4042553191489,14.9356979535569
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,6,1,2,0.0425531914893617,14,0.297872340425532,216.775126530456,217.996535125386,1.4936170212766,12.7659574468085,0.293827367180982,0.561053861301133,0.0216189408350451,0,0.0216189408350451,0.438052570665448,77.2222897669706,0.517360688956434,72.5527098164362,5.51581396113439
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,6,2,2,0.0425531914893617,14,0.297872340425532,102.805031673399,103.35388936458,0.995744680851064,8.51063829787234,0.260737412448791,0.260737412448791,0,0.186149577221235,-0.186149577221235,0.438052570665448,77.2222897669706,0.517360688956434,36.7276766361356,4.83187736196039
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,6,3,2,0.0425531914893617,14,0.297872340425532,28.3608673060956,28.5555073746988,0.597446808510638,5.1063829787234,0.150903746463222,0.150903746463222,0,0.251902993444213,-0.251902993444213,0.438052570665448,77.2222897669706,0.517360688956434,8.77457184790046,0.0362124941125805
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,6,4,2,0.0425531914893617,14,0.297872340425532,114.88069912809,115.823593697818,0.746808510638298,6.38297872340426,0.22034757074015,0.22034757074015,0.416433629830403,0,0.416433629830403,0.438052570665448,77.2222897669706,0.517360688956434,44.6808510638298,8.34704297961538
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,7,1,0,0,2,0.0425531914893617,217.996535125386,217.996535125386,0,0,0,0,0,0,0,0,66.1438703140831,0.586600810536981,10.3646728309195,0.737659327360338
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,7,2,0,0,2,0.0425531914893617,103.35388936458,103.35388936458,0,0,0,0,0,0,0,0,66.1438703140831,0.586600810536981,5.24681094801937,0.529190947991372
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,7,3,0,0,2,0.0425531914893617,28.5555073746988,28.5555073746988,0,0,0,0,0,0,0,0,66.1438703140831,0.586600810536981,1.25351026398578,1.05825513836611e-15
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,7,4,0,0,2,0.0425531914893617,115.823593697818,115.823593697818,0,0,0,0,0,0,0,0,66.1438703140831,0.586600810536981,6.38297872340426,1.42116726179392
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,8,1,0,0,0,0,217.996535125386,217.996535125386,0,0,0,0,0,0,0,0,65.7758865248227,0.588900709219858,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,8,2,0,0,0,0,103.35388936458,103.35388936458,0,0,0,0,0,0,0,0,65.7758865248227,0.588900709219858,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,8,3,0,0,0,0,28.5555073746988,28.5555073746988,0,0,0,0,0,0,0,0,65.7758865248227,0.588900709219858,0,0
6,18,4,top8_C_D_remaining_gap,saa,47,19,28,8,4,0,0,0,0,115.823593697818,115.823593697818,0,0,0,0,0,0,0,0,65.7758865248227,0.588900709219858,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,1,1,74,1,0,0,58.0445570448695,88.0243810123712,35.1,300,5.12017603249831,0,0,0,0,0,160,0,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,1,2,74,1,0,0,50.3081379386248,67.882050982103,23.4,200,5.82608695652174,0,0,0,0,0,160,0,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,1,3,74,1,0,0,25.2621334423093,37.7163366656137,14.04,120,1.58579677669568,0,0,0,0,0,160,0,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,1,4,74,1,0,0,33.0235808462428,47.7055120125908,17.55,150,2.86806883365201,0,0,0,0,0,160,0,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,2,1,74,1,0,0,88.0243810123712,112.300186780676,35.1,300,17.9178484510238,2.17186041830592,7.09365421932866,0,7.09365421932866,8.10775409233391,153.57425997426,0.0401608751608752,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,2,2,74,1,0,0,67.882050982103,78.2216036006243,23.4,200,10.9298304515696,1.32482793352359,0,2.13061692990908,-2.13061692990908,8.10775409233391,153.57425997426,0.0401608751608752,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,2,3,74,1,0,0,37.7163366656137,39.4534775906359,14.04,120,6.32572191255291,0.766754171218534,0,5.97713716242483,-5.97713716242483,8.10775409233391,153.57425997426,0.0401608751608752,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,2,4,74,1,0,0,47.7055120125908,57.0328799337589,17.55,150,9.23673195183711,1.11960387294995,1.01409987300525,0,1.01409987300525,8.10775409233391,153.57425997426,0.0401608751608752,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,3,1,74,1,0,0,112.300186780676,154.600656209987,35.1,300,16.3865761496093,5.26711376237443,23.8740580952928,0.287012516372191,23.5870455789206,26.9414029618055,144.746975546976,0.0953314028314028,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,3,2,74,1,0,0,78.2216036006243,81.6799546500343,22.5313076362024,192.575278941901,10.5052878965922,3.37669968104751,0,8.56766869020021,-8.56766869020021,26.9414029618055,144.746975546976,0.0953314028314028,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,3,3,74,1,0,0,39.4534775906359,28.3833888384853,13.3919646391225,114.461236231817,6.37533163604007,2.04921374015574,0,18.0867217552331,-18.0867217552331,26.9414029618055,144.746975546976,0.0953314028314028,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,3,4,74,1,0,0,57.0328799337589,68.1319006356759,17.55,150,9.51832416459568,3.05946133862004,3.06734486651263,0,3.06734486651263,26.9414029618055,144.746975546976,0.0953314028314028,0,0
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,4,1,48,0.648648648648649,26,0.351351351351351,154.600656209987,182.905590261549,22.5397506917313,192.647441809669,3.95826090138886,1.31942030046295,9.85168745568522,0.12824319446642,9.72344426121879,12.8606599779797,133.452767052767,0.165920205920206,63.7287315955183,3.79056300540307
7,9,4,top8_C_D_remaining_gap,saa,74,48,26,4,2,48,0.648648648648649,26,0.351351351351351,81.6799546500343,80.3914426044107,5.35281478408018,45.750553710087,1.96407587711935,0.654691959039785,0.164076657199831,4.84132760978422,-4.67725095258439,12.8606599779797,133.452767052767,0.165920205920206,27.5039788991184,0.194819281048732
