selected_pair_id,focal_state_id,focal_site,selection_reason,method,stage,observed_site,constraint_type,path_count,eligible_count,binding_count,binding_rate,mean_slack,min_slack,max_slack
11,13,2,priority_state13_largest_gap_site,saa,8,3,electrolyzer_capacity,12,0,0,NaN,NaN,NaN,NaN
11,13,2,priority_state13_largest_gap_site,saa,8,3,ordinary_shortage_positive,12,0,0,NaN,NaN,NaN,NaN
11,13,2,priority_state13_largest_gap_site,saa,8,4,tank_capacity,12,12,0,0,77.6425844919215,49.2153457013086,94.3488100961983
11,13,2,priority_state13_largest_gap_site,saa,8,4,electrolyzer_capacity,12,0,0,NaN,NaN,NaN,NaN
11,13,2,priority_state13_largest_gap_site,saa,8,4,ordinary_shortage_positive,12,0,0,NaN,NaN,NaN,NaN
11,13,2,priority_state13_largest_gap_site,saa,8,0,htt_aggregate_capacity,12,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,1,tank_capacity,73,73,0,0,211.975618987629,211.975618987629,211.975618987629
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,1,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,1,ordinary_shortage_positive,73,73,0,0,-0,-0,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,2,tank_capacity,73,73,0,0,132.117949017897,132.117949017897,132.117949017897
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,2,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,2,ordinary_shortage_positive,73,73,0,0,-0,-0,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,3,tank_capacity,73,73,0,0,62.2836633343864,62.2836633343863,62.2836633343863
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,3,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,3,ordinary_shortage_positive,73,73,0,0,-0,-0,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,4,tank_capacity,73,73,0,0,102.294487987409,102.294487987409,102.294487987409
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,4,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,4,ordinary_shortage_positive,73,73,0,0,-0,-0,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,1,0,htt_aggregate_capacity,73,73,0,0,160,160,160
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,1,tank_capacity,73,73,0,0,179.871132707033,123.624181862363,196.965327856959
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,1,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,1,ordinary_shortage_positive,73,73,21,0.287671232876712,-5.7792313185743,-20.0897088693297,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,2,tank_capacity,73,73,0,0,122.110371999672,112.130134496196,141.48551435998
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,2,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,2,ordinary_shortage_positive,73,73,21,0.287671232876712,-3.52531268612269,-12.2546583850932,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,3,tank_capacity,73,73,0,0,63.4621244988111,55.3361394181578,87.9118007384832
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,3,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,3,ordinary_shortage_positive,73,73,21,0.287671232876712,-2.04030133916713,-7.09247608377144,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,4,tank_capacity,73,73,0,0,88.6072040461201,68.4650041087442,95.1008238121963
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,4,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,4,ordinary_shortage_positive,73,73,21,0.287671232876712,-2.97921989480176,-10.3563358247871,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,2,0,htt_aggregate_capacity,73,73,0,0,137.902273609834,72.1362928622389,157.028571428571
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,1,tank_capacity,73,73,0,0,129.151035790728,88.5241818623627,183.519017768942
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,1,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,1,ordinary_shortage_positive,73,73,47,0.643835616438356,-13.9414167926471,-21.6536899119838,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,2,tank_capacity,73,73,0,0,114.34434106122,97.5726074029901,138.389044954933
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,2,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,2,ordinary_shortage_positive,73,73,47,0.643835616438356,-8.93771802943929,-13.8819875776397,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,3,tank_capacity,73,73,0,0,71.027224399435,49.7206847943536,85.7679303511442
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,3,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,3,ordinary_shortage_positive,73,73,47,0.643835616438356,-5.42402236549593,-8.42454537619581,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,4,tank_capacity,73,73,0,0,69.5750568988136,43.2362954308665,90.128609315412
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,4,electrolyzer_capacity,73,73,73,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,4,ordinary_shortage_positive,73,73,47,0.643835616438356,-8.09802628289231,-12.5777855032157,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,3,0,htt_aggregate_capacity,73,73,0,0,110.673914462103,64.265109064315,154.057142857143
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,1,tank_capacity,73,73,0,0,88.1146167305776,59.4519778417794,125.521639765359
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,1,electrolyzer_capacity,73,65,65,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,1,ordinary_shortage_positive,73,65,55,0.846153846153846,-6.88466746523619,-8.13642518618822,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,2,tank_capacity,73,73,0,0,105.261281419908,77.5199875887008,130.259471120755
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,2,electrolyzer_capacity,73,65,57,0.876923076923077,13.3094714826865,0,200
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,2,ordinary_shortage_positive,73,65,55,0.846153846153846,-3.41614906832298,-4.03726708074534,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,3,tank_capacity,73,73,0,0,69.2606178679794,54.1100750725793,83.6220822735983
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,3,electrolyzer_capacity,73,65,57,0.876923076923077,9.22960836200011,0,120
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,3,ordinary_shortage_positive,73,65,55,0.846153846153846,-4.98992303051598,-5.89718176333707,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,4,tank_capacity,73,73,0,0,46.6426015961848,23.2504120587868,76.7764191537572
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,4,electrolyzer_capacity,73,65,65,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,4,ordinary_shortage_positive,73,65,55,0.846153846153846,-3.55199294013826,-4.19780983834521,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,4,0,htt_aggregate_capacity,73,65,0,0,103.704761269349,53.5149179930011,143.847619047619
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,1,tank_capacity,73,73,0,0,73.7964432089626,43.833756146907,117.116529249185
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,1,electrolyzer_capacity,73,33,33,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,1,ordinary_shortage_positive,73,33,33,1,-5.01277933292062,-5.12017603249831,-1.57608494643458
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,2,tank_capacity,73,73,0,0,96.6901504645558,60.1034072066491,127.146331269331
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,2,electrolyzer_capacity,73,33,33,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,2,ordinary_shortage_positive,73,33,33,1,-5.82608695652174,-5.82608695652174,-5.82608695652174
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,3,tank_capacity,73,73,0,0,64.4270076230753,44.3745559737653,79.019558474832
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,3,electrolyzer_capacity,73,33,33,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,3,ordinary_shortage_positive,73,33,32,0.96969696969697,-1.53774232891703,-1.58579677669568,-0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,4,tank_capacity,73,73,5,0.0684931506849315,33.7316943963118,0,66.4186294761349
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,4,electrolyzer_capacity,73,33,33,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,4,ordinary_shortage_positive,73,33,33,1,-2.82045938365404,-2.86806883365201,-1.29695698371909
1,17,2,top8_C_D_remaining_gap,chi2_eta003,5,0,htt_aggregate_capacity,73,33,0,0,104.566754827497,77.9825914286787,130.514684585663
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,1,tank_capacity,73,73,0,0,72.7955470930712,21.6658597516421,117.116529249185
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,1,electrolyzer_capacity,73,4,4,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,1,ordinary_shortage_positive,73,4,4,1,-18.1681299713692,-20.0897088693297,-12.6929967753019
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,2,tank_capacity,73,73,0,0,95.034501365266,60.0773114717991,127.146331269331
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,2,electrolyzer_capacity,73,4,4,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,2,ordinary_shortage_positive,73,4,4,1,-11.3174052413351,-12.2546583850932,-8.50564581006103
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,3,tank_capacity,73,73,0,0,63.8491450574556,44.2057092268757,79.019558474832
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,3,electrolyzer_capacity,73,4,4,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,3,ordinary_shortage_positive,73,4,4,1,-5.48091026511228,-7.09247608377144,-0.646212809134791
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,4,tank_capacity,73,73,8,0.10958904109589,32.3766596299078,0,66.4186294761349
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,4,electrolyzer_capacity,73,4,4,1,0,0,0
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,4,ordinary_shortage_positive,73,4,4,1,-8.4940601716543,-10.3563358247871,-2.907233212256
1,17,2,top8_C_D_remaining_gap,chi2_eta003,6,0,htt_aggregate_capacity,73,4,0,0,97.8536814210829,91.6901867926545,103.428571428571
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,1,tank_capacity,73,73,0,0,72.7955470930712,21.6658597516421,117.116529249185
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,1,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,1,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,2,tank_capacity,73,73,0,0,95.034501365266,60.0773114717991,127.146331269331
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,2,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,2,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,3,tank_capacity,73,73,0,0,63.8491450574556,44.2057092268757,79.019558474832
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,3,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,3,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,4,tank_capacity,73,73,8,0.10958904109589,32.3766596299078,0,66.4186294761349
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,4,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,4,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,7,0,htt_aggregate_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,1,tank_capacity,73,73,0,0,72.7955470930712,21.6658597516421,117.116529249185
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,1,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,1,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,2,tank_capacity,73,73,0,0,95.034501365266,60.0773114717991,127.146331269331
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,2,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,2,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,3,tank_capacity,73,73,0,0,63.8491450574556,44.2057092268757,79.019558474832
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,3,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,3,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,4,tank_capacity,73,73,8,0.10958904109589,32.3766596299078,0,66.4186294761349
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,4,electrolyzer_capacity,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,4,ordinary_shortage_positive,73,0,0,NaN,NaN,NaN,NaN
1,17,2,top8_C_D_remaining_gap,chi2_eta003,8,0,htt_aggregate_capacity,73,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,1,tank_capacity,84,84,0,0,211.975618987629,211.975618987629,211.975618987629
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,1,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,1,ordinary_shortage_positive,84,84,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,2,tank_capacity,84,84,0,0,132.117949017897,132.117949017897,132.117949017897
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,2,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,2,ordinary_shortage_positive,84,84,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,3,tank_capacity,84,84,0,0,62.2836633343863,62.2836633343863,62.2836633343863
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,3,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,3,ordinary_shortage_positive,84,84,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,4,tank_capacity,84,84,0,0,102.294487987409,102.294487987409,102.294487987409
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,4,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,4,ordinary_shortage_positive,84,84,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,1,0,htt_aggregate_capacity,84,84,0,0,160,160,160
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,1,tank_capacity,84,84,0,0,186.644589582096,105.91068320319,196.965327856959
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,1,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,1,ordinary_shortage_positive,84,84,9,0.107142857142857,-2.15246880742818,-20.0897088693297,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,2,tank_capacity,84,84,0,0,122.371852080152,112.09694991884,149.502010020772
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,2,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,2,ordinary_shortage_positive,84,84,9,0.107142857142857,-1.31299911268855,-12.2546583850932,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,3,tank_capacity,84,84,0,0,61.3124166327277,55.3361394181578,98.2686222028143
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,3,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,3,ordinary_shortage_positive,84,84,9,0.107142857142857,-0.759908151832654,-7.09247608377144,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,4,tank_capacity,84,84,0,0,92.7110567135799,66.2500001406141,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,4,electrolyzer_capacity,84,84,84,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,4,ordinary_shortage_positive,84,84,9,0.107142857142857,-1.10960740979861,-10.3563358247871,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,2,0,htt_aggregate_capacity,84,84,0,0,144.263135469598,49.5120049401947,157.028571428571
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,1,tank_capacity,84,84,0,0,140.47529665741,92.8562265470338,183.519017768942
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,1,electrolyzer_capacity,84,83,83,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,1,ordinary_shortage_positive,84,83,20,0.240963855421687,-5.21775660529729,-21.6536899119838,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,2,tank_capacity,84,84,0,0,120.6436028267,100.378269729999,160.723454983972
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,2,electrolyzer_capacity,84,83,83,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,2,ordinary_shortage_positive,84,83,20,0.240963855421687,-3.34505724762404,-13.8819875776397,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,3,tank_capacity,84,84,0,0,73.4500918523083,49.7206847943536,90.5026529645345
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,3,electrolyzer_capacity,84,83,82,0.987951807228916,0.30564718913952,0,25.3687166985801
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,3,ordinary_shortage_positive,84,83,20,0.240963855421687,-2.03001093402309,-8.42454537619581,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,4,tank_capacity,84,84,0,0,81.8922649471718,41.8084494215729,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,4,electrolyzer_capacity,84,83,83,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,4,ordinary_shortage_positive,84,83,20,0.240963855421687,-3.03079168752186,-12.5777855032157,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,3,0,htt_aggregate_capacity,84,83,0,0,113.634607741935,59.0738189795373,154.057142857143
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,1,tank_capacity,84,84,0,0,106.20137186907,65.5765398001838,149.223712387708
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,1,electrolyzer_capacity,84,65,64,0.984615384615385,2.31680404439428,-1.26122642996052e-07,150.592263011751
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,1,ordinary_shortage_positive,84,65,24,0.369230769230769,-3.00421853028488,-8.13642518618822,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,2,tank_capacity,84,84,0,0,118.57395529089,75.9015103606677,160.723454983972
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,2,electrolyzer_capacity,84,65,29,0.446153846153846,74.8207871758606,0,200
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,2,ordinary_shortage_positive,84,65,24,0.369230769230769,-1.49068322981366,-4.03726708074534,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,3,tank_capacity,84,84,0,0,77.0494692478436,55.4972833990804,90.5026529645345
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,3,electrolyzer_capacity,84,65,32,0.492307692307692,37.2568769924604,0,120
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,3,ordinary_shortage_positive,84,65,24,0.369230769230769,-2.17742095877061,-5.89718176333707,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,4,tank_capacity,84,84,0,0,66.3353558481486,23.8175610905215,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,4,electrolyzer_capacity,84,65,64,0.984615384615385,2.04750720677091,0,133.087968440109
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,4,ordinary_shortage_positive,84,65,24,0.369230769230769,-1.54996055569669,-4.19780983834521,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,4,0,htt_aggregate_capacity,84,65,0,0,116.206470570026,37.3633144804781,144.914285714286
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,1,tank_capacity,84,84,0,0,96.2883527116156,65.5765398001838,149.223712387708
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,1,electrolyzer_capacity,84,24,24,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,1,ordinary_shortage_positive,84,24,7,0.291666666666667,-1.49338467614534,-5.12017603249831,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,2,tank_capacity,84,84,0,0,115.997175932893,75.9015103606677,160.723454983972
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,2,electrolyzer_capacity,84,24,11,0.458333333333333,52.5231559143285,0,152.547239617919
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,2,ordinary_shortage_positive,84,24,7,0.291666666666667,-1.69927536231884,-5.82608695652174,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,3,tank_capacity,84,84,0,0,75.7874325786262,55.4972833990804,90.5026529645345
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,3,electrolyzer_capacity,84,24,11,0.458333333333333,40.5178216181582,0,112.293545608699
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,3,ordinary_shortage_positive,84,24,7,0.291666666666667,-0.462524059869574,-1.58579677669568,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,4,tank_capacity,84,84,0,0,60.5741106887754,23.8175610905215,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,4,electrolyzer_capacity,84,24,24,1,0,0,0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,4,ordinary_shortage_positive,84,24,7,0.291666666666667,-0.836520076481836,-2.86806883365201,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,5,0,htt_aggregate_capacity,84,24,0,0,126.626087370656,81.2491279116566,146.753622370363
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,1,tank_capacity,84,84,0,0,96.2575780360891,65.5765398001838,149.223712387708
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,1,electrolyzer_capacity,84,1,0,0,106.198447747404,106.198447747404,106.198447747404
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,1,ordinary_shortage_positive,84,1,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,2,tank_capacity,84,84,0,0,116.136493463132,75.9015103606677,160.723454983972
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,2,electrolyzer_capacity,84,1,0,0,195.282172265013,195.282172265013,195.282172265013
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,2,ordinary_shortage_positive,84,1,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,3,tank_capacity,84,84,0,0,75.8206058724328,55.4972833990804,90.5026529645345
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,3,electrolyzer_capacity,84,1,0,0,83.1972700511271,83.1972700511271,83.1972700511271
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,3,ordinary_shortage_positive,84,1,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,4,tank_capacity,84,84,0,0,60.5396889375757,23.8175610905215,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,4,electrolyzer_capacity,84,1,0,0,36.7712570464187,36.7712570464187,36.7712570464187
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,4,ordinary_shortage_positive,84,1,0,0,-0,-0,-0
2,12,1,top8_C_D_remaining_gap,chi2_eta003,6,0,htt_aggregate_capacity,84,1,0,0,143.809523809524,143.809523809524,143.809523809524
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,1,tank_capacity,84,84,0,0,96.2575780360891,65.5765398001838,149.223712387708
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,1,electrolyzer_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,1,ordinary_shortage_positive,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,2,tank_capacity,84,84,0,0,116.136493463132,75.9015103606677,160.723454983972
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,2,electrolyzer_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,2,ordinary_shortage_positive,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,3,tank_capacity,84,84,0,0,75.8206058724328,55.4972833990804,90.5026529645345
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,3,electrolyzer_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,3,ordinary_shortage_positive,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,4,tank_capacity,84,84,0,0,60.5396889375757,23.8175610905215,95.1008238121963
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,4,electrolyzer_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,4,ordinary_shortage_positive,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,7,0,htt_aggregate_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,8,1,tank_capacity,84,84,0,0,96.2575780360891,65.5765398001838,149.223712387708
2,12,1,top8_C_D_remaining_gap,chi2_eta003,8,1,electrolyzer_capacity,84,0,0,NaN,NaN,NaN,NaN
2,12,1,top8_C_D_remaining_gap,chi2_eta003,8,1,ordinary_shortage_positive,84,0,0,NaN,NaN,NaN,NaN
