path_id,state,saa_terminal_loh_total_target_kg,dro_terminal_loh_total_target_kg,dro_minus_saa_target_kg,saa_max_feasible_terminal_total_kg,dro_max_feasible_terminal_total_kg,saa_capacity_gap_kg,dro_capacity_gap_kg,dro_minus_saa_capacity_gap_kg,saa_capacity_gap_share_of_target,dro_capacity_gap_share_of_target,saa_system_total_sufficient,dro_system_total_sufficient,feasibility_transition
463,18,546.327360008728,571.966287503776,25.6389274950481,473.088409272046,473.088409272046,73.2389507366817,98.8778782317302,25.6389274950485,0.134056897197152,0.172873612294986,False,False,both_infeasible
587,18,546.327360008728,571.966287503776,25.6389274950481,626.584972910329,630.070469127302,0,0,0,0,0,True,True,both_feasible
654,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
787,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
844,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
977,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
981,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
1153,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.0932962004085819,0.133940052126951,False,False,both_infeasible
1283,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
1451,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.093296200408582,0.133940052126951,False,False,both_infeasible
1543,18,546.327360008728,571.966287503776,25.6389274950481,405.267093140662,405.267093140662,141.060266868066,166.699194363114,25.638927495048,0.258197332210879,0.291449335398135,False,False,both_infeasible
1793,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
1803,18,546.327360008728,571.966287503776,25.6389274950481,601.688280672679,601.688280672679,0,0,0,0,0,True,True,both_feasible
2114,18,546.327360008728,571.966287503776,25.6389274950481,579.419596804063,579.419596804063,0,0,0,0,0,True,True,both_feasible
2157,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
2859,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
3069,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
3685,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
3871,18,546.327360008728,571.966287503776,25.6389274950481,405.267093140662,405.267093140662,141.060266868066,166.699194363114,25.638927495048,0.258197332210879,0.291449335398135,False,False,both_infeasible
3921,18,546.327360008728,571.966287503776,25.6389274950481,461.699072542757,461.805101509697,84.6282874659707,110.161185994079,25.5328985281083,0.154903989184468,0.192600837498402,False,False,both_infeasible
4173,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
4390,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
4773,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.0932962004085819,0.133940052126951,False,False,both_infeasible
4928,18,546.327360008728,571.966287503776,25.6389274950481,632.411059866851,641.277667125744,0,0,0,0,0,True,True,both_feasible
4935,18,546.327360008728,571.966287503776,25.6389274950481,371.715101509697,371.715101509697,174.612258499031,200.251185994079,25.638927495048,0.319611045099849,0.350110120769587,False,False,both_infeasible
4988,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
5090,18,546.327360008728,571.966287503776,25.6389274950481,505.701098909342,511.598280672679,40.6262610993865,60.3680068310979,19.7417457317114,0.0743624868041341,0.10554469406678,False,False,both_infeasible
5404,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.0932962004085819,0.133940052126951,False,False,both_infeasible
5720,18,546.327360008728,571.966287503776,25.6389274950481,405.267093140662,405.267093140662,141.060266868066,166.699194363114,25.638927495048,0.258197332210879,0.291449335398135,False,False,both_infeasible
6085,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.0932962004085819,0.133940052126951,False,False,both_infeasible
6337,18,546.327360008728,571.966287503776,25.6389274950481,599.939171189196,601.688280672679,0,0,0,0,0,True,True,both_feasible
6741,18,546.327360008728,571.966287503776,25.6389274950481,405.267093140662,405.267093140662,141.060266868066,166.699194363114,25.638927495048,0.258197332210879,0.291449335398135,False,False,both_infeasible
7024,18,546.327360008728,571.966287503776,25.6389274950481,371.715101509697,371.715101509697,174.612258499031,200.251185994079,25.638927495048,0.319611045099849,0.350110120769587,False,False,both_infeasible
7310,18,546.327360008728,571.966287503776,25.6389274950481,504.264924121521,522.901456213575,42.0624358872074,49.064831290201,7.0023954029936,0.0769912674454661,0.0857827329375196,False,False,both_infeasible
7398,18,546.327360008728,571.966287503776,25.6389274950481,473.088409272046,473.088409272046,73.2389507366817,98.8778782317302,25.6389274950485,0.134056897197152,0.172873612294986,False,False,both_infeasible
7441,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
7644,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.093296200408582,0.133940052126951,False,False,both_infeasible
7846,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
7909,18,546.327360008728,571.966287503776,25.6389274950481,489.329596804063,501.663831828596,56.9977632046652,70.3024556751803,13.3046924705151,0.104328956184356,0.122913635315816,False,False,both_infeasible
7931,18,546.327360008728,571.966287503776,25.6389274950481,571.737856007476,585.138780975368,0,0,0,0,0,True,True,both_feasible
8104,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
8439,18,546.327360008728,571.966287503776,25.6389274950481,473.088409272046,473.088409272046,73.2389507366817,98.8778782317302,25.6389274950485,0.134056897197152,0.172873612294986,False,False,both_infeasible
8558,18,546.327360008728,571.966287503776,25.6389274950481,421.508280672679,421.508280672679,124.819079336049,150.458006831098,25.638927495049,0.228469391198082,0.263053977337964,False,False,both_infeasible
8898,18,546.327360008728,571.966287503776,25.6389274950481,564.019468204695,568.14050300143,0,3.82578450234621,3.82578450234621,0,0.0066888286703802,True,False,SAA_feasible_DRO_infeasible
9042,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
9164,18,546.327360008728,571.966287503776,25.6389274950481,563.178409272046,563.178409272046,0,8.78787823173025,8.78787823173025,0,0.0153643290238015,True,False,SAA_feasible_DRO_infeasible
9388,18,546.327360008728,571.966287503776,25.6389274950481,551.895101509697,551.895101509697,0,20.0711859940793,20.0711859940793,0,0.035091554227218,True,False,SAA_feasible_DRO_infeasible
9540,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.0932962004085819,0.133940052126951,False,False,both_infeasible
9606,18,546.327360008728,571.966287503776,25.6389274950481,473.088409272046,473.088409272046,73.2389507366817,98.8778782317302,25.6389274950485,0.134056897197152,0.172873612294986,False,False,both_infeasible
9691,18,546.327360008728,571.966287503776,25.6389274950481,511.598280672679,511.598280672679,34.7290793360494,60.3680068310979,25.6389274950485,0.0635682593957853,0.10554469406678,False,False,both_infeasible
9692,18,546.327360008728,571.966287503776,25.6389274950481,495.357093140662,495.357093140662,50.9702668680658,76.6091943631143,25.6389274950485,0.093296200408582,0.133940052126951,False,False,both_infeasible
9993,18,546.327360008728,571.966287503776,25.6389274950481,461.805101509697,461.805101509697,84.5222584990308,110.161185994079,25.6389274950482,0.154709913297552,0.192600837498402,False,False,both_infeasible
2,19,511.414777841421,542.961636332278,31.5468584908569,473.088409272046,473.088409272046,38.3263685693743,69.8732270602313,31.546858490857,0.0749418480458118,0.128689068222623,False,False,both_infeasible
8,19,511.414777841421,542.961636332278,31.5468584908569,511.598280672679,511.598280672679,0,31.3633556595989,31.3633556595989,0,0.0577634837545049,True,False,SAA_feasible_DRO_infeasible
464,19,511.414777841421,542.961636332278,31.5468584908569,371.715101509697,371.715101509697,139.699676331723,171.24653482258,31.546858490857,0.273163159111999,0.315393433649117,False,False,both_infeasible
1115,19,511.414777841421,542.961636332278,31.5468584908569,405.267093140662,405.267093140662,106.147684700758,137.694543191615,31.546858490857,0.207556936756475,0.253599027956646,False,False,both_infeasible
1529,19,511.414777841421,542.961636332278,31.5468584908569,551.895101509697,551.895101509697,0,0,0,0,0,True,True,both_feasible
1734,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225803,31.5468584908569,0.0970047767119986,0.149470108736955,False,False,both_infeasible
1919,19,511.414777841421,542.961636332278,31.5468584908569,617.381724259035,624.051119549683,0,0,0,0,0,True,True,both_feasible
2005,19,511.414777841421,542.961636332278,31.5468584908569,511.598280672679,511.598280672679,0,31.3633556595989,31.3633556595989,0,0.0577634837545048,True,False,SAA_feasible_DRO_infeasible
2134,19,511.414777841421,542.961636332278,31.5468584908569,551.895101509697,551.895101509697,0,0,0,0,0,True,True,both_feasible
2589,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225804,31.546858490857,0.0970047767119988,0.149470108736955,False,False,both_infeasible
2668,19,511.414777841421,542.961636332278,31.5468584908569,371.715101509697,371.715101509697,139.699676331723,171.24653482258,31.546858490857,0.273163159111999,0.315393433649117,False,False,both_infeasible
2674,19,511.414777841421,542.961636332278,31.5468584908569,586.288152073311,601.688280672679,0,0,0,0,0,True,True,both_feasible
2770,19,511.414777841421,542.961636332278,31.5468584908569,473.088409272046,473.088409272046,38.3263685693743,69.8732270602313,31.546858490857,0.0749418480458118,0.128689068222623,False,False,both_infeasible
2844,19,511.414777841421,542.961636332278,31.5468584908569,371.715101509697,371.715101509697,139.699676331723,171.24653482258,31.546858490857,0.273163159111999,0.315393433649117,False,False,both_infeasible
3306,19,511.414777841421,542.961636332278,31.5468584908569,583.381203122858,598.111546610445,0,0,0,0,0,True,True,both_feasible
3307,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225804,31.546858490857,0.0970047767119988,0.149470108736955,False,False,both_infeasible
3329,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225804,31.546858490857,0.0970047767119988,0.149470108736955,False,False,both_infeasible
3556,19,511.414777841421,542.961636332278,31.5468584908569,591.753831828596,601.688280672679,0,0,0,0,0,True,True,both_feasible
3755,19,511.414777841421,542.961636332278,31.5468584908569,443.734227479426,461.805101509697,67.6805503619941,81.1565348225804,13.4759844605863,0.132339840955829,0.149470108736955,False,False,both_infeasible
3982,19,511.414777841421,542.961636332278,31.5468584908569,604.316289041714,604.316289041714,0,0,0,0,0,True,True,both_feasible
4893,19,511.414777841421,542.961636332278,31.5468584908569,601.688280672679,601.688280672679,0,0,0,0,0,True,True,both_feasible
5371,19,511.414777841421,542.961636332278,31.5468584908569,547.778280672678,547.778280672678,0,0,0,0,0,True,True,both_feasible
5393,19,511.414777841421,542.961636332278,31.5468584908569,405.267093140662,405.267093140662,106.147684700758,137.694543191615,31.546858490857,0.207556936756475,0.253599027956646,False,False,both_infeasible
5655,19,511.414777841421,542.961636332278,31.5468584908569,580.390970309974,586.288152073311,0,0,0,0,0,True,True,both_feasible
5905,19,511.414777841421,542.961636332278,31.5468584908569,405.267093140662,405.267093140662,106.147684700758,137.694543191615,31.546858490857,0.207556936756475,0.253599027956646,False,False,both_infeasible
5926,19,511.414777841421,542.961636332278,31.5468584908569,473.088409272046,473.088409272046,38.3263685693743,69.8732270602313,31.546858490857,0.0749418480458118,0.128689068222623,False,False,both_infeasible
6005,19,511.414777841421,542.961636332278,31.5468584908569,511.598280672679,511.598280672679,0,31.3633556595989,31.3633556595989,0,0.0577634837545049,True,False,SAA_feasible_DRO_infeasible
7107,19,511.414777841421,542.961636332278,31.5468584908569,601.688280672679,601.688280672679,0,0,0,0,0,True,True,both_feasible
7238,19,511.414777841421,542.961636332278,31.5468584908569,578.064338737645,579.732817312779,0,0,0,0,0,True,True,both_feasible
7561,19,511.414777841421,542.961636332278,31.5468584908569,371.715101509697,371.715101509697,139.699676331723,171.24653482258,31.546858490857,0.273163159111999,0.315393433649117,False,False,both_infeasible
7740,19,511.414777841421,542.961636332278,31.5468584908569,473.088409272046,473.088409272046,38.3263685693743,69.8732270602313,31.546858490857,0.0749418480458118,0.128689068222623,False,False,both_infeasible
7802,19,511.414777841421,542.961636332278,31.5468584908569,511.598280672679,511.598280672679,0,31.3633556595989,31.3633556595989,0,0.0577634837545049,True,False,SAA_feasible_DRO_infeasible
8092,19,511.414777841421,542.961636332278,31.5468584908569,563.178409272046,563.178409272046,0,0,0,0,0,True,True,both_feasible
8289,19,511.414777841421,542.961636332278,31.5468584908569,551.895101509697,551.895101509697,0,0,0,0,0,True,True,both_feasible
8503,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225803,31.5468584908569,0.0970047767119986,0.149470108736955,False,False,both_infeasible
8526,19,511.414777841421,542.961636332278,31.5468584908569,461.805101509697,461.805101509697,49.6096763317234,81.1565348225804,31.546858490857,0.0970047767119988,0.149470108736955,False,False,both_infeasible
8650,19,511.414777841421,542.961636332278,31.5468584908569,551.895101509697,551.895101509697,0,0,0,0,0,True,True,both_feasible
9095,19,511.414777841421,542.961636332278,31.5468584908569,576.323213011761,579.419596804063,0,0,0,0,0,True,True,both_feasible
9170,19,511.414777841421,542.961636332278,31.5468584908569,511.598280672679,511.598280672679,0,31.3633556595989,31.3633556595989,0,0.0577634837545049,True,False,SAA_feasible_DRO_infeasible
9266,19,511.414777841421,542.961636332278,31.5468584908569,513.385230109065,521.39912284727,0,21.5625134850072,21.5625134850072,0,0.0397127753457181,True,False,SAA_feasible_DRO_infeasible
9630,19,511.414777841421,542.961636332278,31.5468584908569,495.357093140662,495.357093140662,16.0576847007584,47.6045431916154,31.546858490857,0.031398554356475,0.0876757030444831,False,False,both_infeasible
9789,19,511.414777841421,542.961636332278,31.5468584908569,585.447093140662,585.447093140662,0,0,0,0,0,True,True,both_feasible
9887,19,511.414777841421,542.961636332278,31.5468584908569,473.088409272046,473.088409272046,38.3263685693743,69.8732270602313,31.546858490857,0.0749418480458118,0.128689068222623,False,False,both_infeasible
9913,19,511.414777841421,542.961636332278,31.5468584908569,551.895101509697,551.895101509697,0,0,0,0,0,True,True,both_feasible
