method,path_id,state_id,terminal_state_k,terminal_stage,terminal_loh_total_target_kg,actual_terminal_total_inventory_kg,preserved_ordinary_service_total_kg,initial_total_inventory_kg,total_storage_capacity_kg,max_feasible_terminal_total_inventory_kg,min_feasible_station_gap_kg,system_total_capacity_gap_kg,capacity_gap_share_of_target,system_total_sufficient,station_targets_feasible,max_total_status,min_gap_status,solve_pass,max_lp_residual,step05b4_dro_reproduction_residual,completed_backward_iterations
saa,9965,17,191,4,562.147123803289,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,140.638843130611,140.638843130611,0.250181557772808,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
saa,9982,17,191,6,562.147123803289,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,10.2520222935921,10.2520222935922,0.0182372582896638,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,NaN,1112
saa,9993,18,199,5,546.327360008728,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,84.5222584990309,84.5222584990308,0.154709913297552,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,NaN,1112
chi2_eta003,2,19,207,6,542.961636332278,440.909553944888,144,166.638409272046,750,473.088409272046,69.8732270602313,69.8732270602313,0.128689068222623,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,2.27373675443232e-13,1198
chi2_eta003,8,19,207,5,542.961636332278,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,31.363355659599,31.3633556595989,0.0577634837545049,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,73,17,191,6,578.512356224272,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,83.1552630836094,83.1552630836094,0.143739821957014,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,118,16,183,5,585.059146032685,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,179.792052892023,179.792052892023,0.307305772606414,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,121,18,199,6,571.966287503776,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,20.0711859940793,20.0711859940793,0.035091554227218,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,185,17,191,5,578.512356224272,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,202,18,199,6,571.966287503776,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,20.0711859940793,20.0711859940793,0.035091554227218,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,220,18,199,5,571.966287503776,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,166.699194363114,166.699194363114,0.291449335398135,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,250,17,191,6,578.512356224272,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,83.1552630836094,83.1552630836094,0.143739821957014,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,1.70530256582424e-13,1198
chi2_eta003,287,17,191,6,578.512356224272,435.648409272046,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.55795384873636e-13,1198
chi2_eta003,405,17,191,6,578.512356224272,467.375382169589,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.8421709430404e-13,1198
chi2_eta003,421,17,191,5,578.512356224272,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,173.245263083609,173.245263083609,0.299466832850926,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.2632564145606e-13,1198
chi2_eta003,463,18,199,6,571.966287503776,468.797591396807,144,166.638409272046,750,473.088409272046,98.8778782317302,98.8778782317302,0.172873612294986,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.27373675443232e-13,1198
chi2_eta003,464,19,207,4,542.961636332278,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,171.24653482258,171.24653482258,0.315393433649117,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.54747350886464e-13,1198
chi2_eta003,505,16,183,6,585.059146032685,551.895101509698,65.1933077623492,166.638409272046,750,551.895101509697,33.1640445229879,33.1640445229879,0.0566849433050913,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,587,18,199,7,571.966287503776,630.070469127302,77.1079401447442,166.638409272046,750,630.070469127302,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,2.27373675443232e-13,1198
chi2_eta003,654,18,199,4,571.966287503776,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,150.458006831098,150.458006831098,0.263053977337964,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,674,17,191,5,578.512356224272,405.267093140663,121.731316131384,166.638409272046,750,405.267093140662,173.245263083609,173.245263083609,0.299466832850926,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.2632564145606e-13,1198
chi2_eta003,699,16,183,5,585.059146032685,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,719,16,183,7,585.059146032685,584.913847057608,122.264562214438,166.638409272046,750,584.913847057608,0.145298975077083,0.145298975077139,0.000248349207191134,0,0,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,1.13686837721616e-13,1198
chi2_eta003,770,17,191,5,578.512356224272,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,787,18,199,5,571.966287503776,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
chi2_eta003,844,18,199,5,571.966287503776,511.59828067268,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,908,16,183,5,585.059146032685,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,179.792052892023,179.792052892023,0.307305772606414,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,928,17,191,6,578.512356224272,439.6689339533,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.55795384873636e-13,1198
chi2_eta003,942,17,191,5,578.512356224272,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,955,17,191,6,578.512356224272,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,977,18,199,5,571.966287503776,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
chi2_eta003,981,18,199,4,571.966287503776,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,150.458006831098,150.458006831098,0.263053977337964,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,983,17,191,6,578.512356224272,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,1115,19,207,5,542.961636332278,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,137.694543191616,137.694543191615,0.253599027956646,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,5.40012479177676e-13,1198
chi2_eta003,1136,17,191,6,578.512356224272,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,1153,18,199,6,571.966287503776,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,76.6091943631143,76.6091943631143,0.133940052126951,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,1.70530256582424e-13,1198
chi2_eta003,1173,17,191,6,578.512356224272,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,83.1552630836094,83.1552630836094,0.143739821957014,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,1195,17,191,5,578.512356224272,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,1283,18,199,5,571.966287503776,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,1400,17,191,6,578.512356224272,463.842867500735,144,166.638409272046,750,473.088409272046,105.423946952225,105.423946952225,0.182232835336979,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,2.55795384873636e-13,1198
chi2_eta003,1419,16,183,5,585.059146032685,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,1451,18,199,6,571.966287503776,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,76.6091943631143,76.6091943631143,0.133940052126951,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,1529,19,207,6,542.961636332278,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,1534,17,191,5,578.512356224272,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,1543,18,199,5,571.966287503776,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,166.699194363114,166.699194363114,0.291449335398135,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,3.41060513164848e-13,1198
chi2_eta003,1708,16,183,4,585.059146032685,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,213.344044522988,213.344044522988,0.364653806319727,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,2.27373675443232e-13,1198
chi2_eta003,1727,17,191,6,578.512356224272,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,1734,19,207,5,542.961636332278,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,81.1565348225805,81.1565348225803,0.149470108736955,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.70530256582424e-13,1198
chi2_eta003,1793,18,199,4,571.966287503776,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,150.458006831098,150.458006831098,0.263053977337964,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,1803,18,199,6,571.966287503776,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,1832,16,183,6,585.059146032685,551.895101509698,65.1933077623492,166.638409272046,750,551.895101509697,33.1640445229879,33.1640445229879,0.0566849433050913,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,1888,17,191,7,578.512356224272,624.051119549683,83.1272897223633,166.638409272046,750,624.051119549683,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8199664825479e-14,1.13686837721616e-13,1198
chi2_eta003,1919,19,207,7,542.961636332278,624.051119549683,83.1272897223633,166.638409272046,750,624.051119549683,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,0,1198
chi2_eta003,1931,16,183,4,585.059146032685,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,163.550865360006,163.550865360006,0.27954586552326,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,5.11590769747272e-13,1198
chi2_eta003,1989,17,191,6,578.512356224272,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,2005,19,207,5,542.961636332278,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,31.363355659599,31.3633556595989,0.0577634837545048,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,2078,17,191,6,578.512356224272,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,2114,18,199,6,571.966287503776,579.419596804063,37.6688124679836,166.638409272046,750,579.419596804063,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,2.27373675443232e-13,1198
chi2_eta003,2124,16,183,7,585.059146032685,624.145220195663,83.0331890763834,166.638409272046,750,624.145220195663,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,2134,19,207,6,542.961636332278,551.895101509698,65.1933077623492,166.638409272046,750,551.895101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,2157,18,199,5,571.966287503776,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
chi2_eta003,2329,17,191,5,578.512356224272,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,173.245263083609,173.245263083609,0.299466832850926,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.2632564145606e-13,1198
chi2_eta003,2352,17,191,5,578.512356224272,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.9140755515929,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,2372,17,191,4,578.512356224272,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,157.004075551593,157.004075551593,0.271392778153086,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2401,16,183,7,585.059146032685,628.486860532513,77.7253675280649,166.638409272046,750,629.453041743981,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,4.54747350886464e-13,1198
chi2_eta003,2470,17,191,6,578.512356224272,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,2482,16,183,6,585.059146032685,551.895101509696,65.1933077623492,166.638409272046,750,551.895101509697,33.1640445229879,33.1640445229879,0.0566849433050913,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,2589,19,207,5,542.961636332278,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,81.1565348225805,81.1565348225804,0.149470108736955,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,2605,17,191,6,578.512356224272,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,83.1552630836094,83.1552630836094,0.143739821957014,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,2668,19,207,4,542.961636332278,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,171.24653482258,171.24653482258,0.315393433649117,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.54747350886464e-13,1198
chi2_eta003,2674,19,207,6,542.961636332278,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,2685,16,183,5,585.059146032685,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2735,17,191,5,578.512356224272,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2741,16,183,4,585.059146032685,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,163.550865360006,163.550865360006,0.27954586552326,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,5.11590769747272e-13,1198
chi2_eta003,2768,16,183,5,585.059146032685,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,179.792052892023,179.792052892023,0.307305772606414,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.70530256582424e-13,1198
chi2_eta003,2770,19,207,6,542.961636332278,457.204582072339,144,166.638409272046,750,473.088409272046,69.8732270602313,69.8732270602313,0.128689068222623,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,2.27373675443232e-13,1198
chi2_eta003,2816,17,191,5,578.512356224272,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2818,16,183,5,585.059146032685,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2844,19,207,4,542.961636332278,371.715101509697,65.1933077623492,166.638409272046,750,371.715101509697,171.24653482258,171.24653482258,0.315393433649117,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,4.54747350886464e-13,1198
chi2_eta003,2859,18,199,4,571.966287503776,421.508280672678,15.4001285993677,166.638409272046,750,421.508280672679,150.458006831098,150.458006831098,0.263053977337964,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,2964,16,183,4,585.059146032685,421.508280672679,15.4001285993677,166.638409272046,750,421.508280672679,163.550865360006,163.550865360006,0.27954586552326,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,5.11590769747272e-13,1198
chi2_eta003,3003,16,183,5,585.059146032685,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,123.254044522988,123.254044522988,0.210669374812409,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.70530256582424e-13,1198
chi2_eta003,3026,16,183,6,585.059146032685,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,33.1640445229879,33.1640445229879,0.0566849433050913,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,3069,18,199,5,571.966287503776,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3085,16,183,5,585.059146032685,511.598280672679,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3089,16,183,6,585.059146032685,495.357093140661,121.731316131384,166.638409272046,750,495.357093140662,89.7020528920229,89.7020528920228,0.153321341099096,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.70530256582424e-13,1198
chi2_eta003,3103,16,183,6,585.059146032685,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,33.1640445229879,33.1640445229879,0.0566849433050913,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,3306,19,207,6,542.961636332278,598.111546610445,18.9768626616014,166.638409272046,750,598.111546610445,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,3307,19,207,5,542.961636332278,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,81.1565348225805,81.1565348225804,0.149470108736955,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,3318,17,191,4,578.512356224272,371.715101509698,65.1933077623492,166.638409272046,750,371.715101509697,206.797254714574,206.797254714574,0.357463851013072,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3320,16,183,5,585.059146032685,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,123.254044522988,123.254044522988,0.210669374812409,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,3329,19,207,5,542.961636332278,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,81.1565348225805,81.1565348225804,0.149470108736955,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,3440,17,191,5,578.512356224272,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,173.245263083609,173.245263083609,0.299466832850926,0,0,OPTIMAL,OPTIMAL,1,1.59872115546023e-14,4.2632564145606e-13,1198
chi2_eta003,3556,19,207,6,542.961636332278,601.688280672679,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,3568,16,183,6,585.059146032685,495.357093140663,121.731316131384,166.638409272046,750,495.357093140662,89.7020528920229,89.7020528920229,0.153321341099096,0,0,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,1.13686837721616e-13,1198
chi2_eta003,3671,17,191,5,578.512356224272,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3684,16,183,5,585.059146032685,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3685,18,199,5,571.966287503776,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
chi2_eta003,3755,19,207,5,542.961636332278,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,81.1565348225805,81.1565348225804,0.149470108736955,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,3768,16,183,5,585.059146032685,461.805101509696,65.1933077623492,166.638409272046,750,461.805101509697,123.254044522988,123.254044522988,0.210669374812409,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,1.13686837721616e-13,1198
chi2_eta003,3827,17,191,5,578.512356224272,461.805101509698,65.1933077623492,166.638409272046,750,461.805101509697,116.707254714574,116.707254714574,0.20173684011916,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3832,17,191,6,578.512356224272,601.688280672678,15.4001285993677,166.638409272046,750,601.688280672679,0,0,0,1,1,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,3871,18,199,5,571.966287503776,405.267093140662,121.731316131384,166.638409272046,750,405.267093140662,166.699194363114,166.699194363114,0.291449335398135,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.41060513164848e-13,1198
chi2_eta003,3921,18,199,5,571.966287503776,461.805101509697,65.1933077623492,166.638409272046,750,461.805101509697,110.161185994079,110.161185994079,0.192600837498402,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.12638803734444e-13,1198
chi2_eta003,3945,16,183,7,585.059146032685,626.515056078206,80.6633531938401,166.638409272046,750,626.515056078206,0,0,0,1,1,OPTIMAL,OPTIMAL,1,2.8421709430404e-14,2.27373675443232e-13,1198
chi2_eta003,3956,17,191,5,578.512356224272,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,66.914075551593,66.914075551593,0.115665767259174,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,3971,17,191,7,578.512356224272,578.050381046635,129.128028225412,166.638409272046,750,578.050381046634,0.461975177637214,0.461975177637328,0.00079855714863631,0,0,OPTIMAL,OPTIMAL,1,3.37507799486048e-14,2.27373675443232e-13,1198
chi2_eta003,3982,19,207,7,542.961636332278,573.762003736655,102.862120230333,166.638409272046,750,604.316289041714,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,5.6843418860808e-13,1198
chi2_eta003,3983,16,183,5,585.059146032685,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,73.4608653600065,73.4608653600064,0.125561434015942,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,4011,16,183,7,585.059146032685,627.446326559333,65.1933077623492,166.638409272046,750,641.985101509697,0,0,0,1,1,OPTIMAL,OPTIMAL,1,4.61852778244065e-14,2.27373675443232e-13,1198
chi2_eta003,4172,17,191,6,578.512356224272,551.895101509697,65.1933077623492,166.638409272046,750,551.895101509697,26.6172547145744,26.6172547145744,0.0460098292252477,0,0,OPTIMAL,OPTIMAL,1,2.30926389122033e-14,1.13686837721616e-13,1198
chi2_eta003,4173,18,199,5,571.966287503776,511.598280672678,15.4001285993677,166.638409272046,750,511.598280672679,60.3680068310979,60.3680068310979,0.10554469406678,0,0,OPTIMAL,OPTIMAL,1,1.4210854715202e-14,3.97903932025656e-13,1198
chi2_eta003,4175,17,191,6,578.512356224272,495.357093140662,121.731316131384,166.638409272046,750,495.357093140662,83.1552630836094,83.1552630836094,0.143739821957014,0,0,OPTIMAL,OPTIMAL,1,1.95399252334028e-14,1.70530256582424e-13,1198
