path_id,total_HTT_kg,target_aligned_HTT_kg,ex_post_non_aligned_HTT_kg,target_aligned_fraction,surplus_deficit_path_hours,no_transfer_despite_surplus_deficit_hours,capacity_limited_mismatch_hours,first_surplus_deficit_relative_hour,unavailable_OD,primary_mechanism_class,information_boundary,contemporaneous_unreasonableness_proven
4869,40.1405929623,24.889586925,15.2510060373,0.62006027037,38,35,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
4961,71.3287486442,36.7527003803,34.5760482639,0.515257888003,46,43,0,-47,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
4985,75.8810626447,22.6713905033,53.2096721414,0.298775342795,38,36,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5052,0,0,0,,32,32,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5172,71.006981904,44.2705909685,26.7363909355,0.623468140476,48,45,0,-47,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5230,56.5239328833,3.58591916092,52.9380137224,0.0634407228585,32,31,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5247,73.9725477815,34.1693811275,39.8031666539,0.461919754724,30,28,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5254,0,0,0,,12,12,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5255,99.1487637357,36.2727637712,62.8759999646,0.365841815919,25,22,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5273,25.0535414332,2.34950036567,22.7040410676,0.0937791717761,31,30,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5295,39.6448340198,17.9391773755,21.7056566443,0.452497224899,24,23,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5304,28.5450273761,2.86663808686,25.6783892892,0.100425130062,13,12,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5330,111.094831538,43.8352254642,67.2596060738,0.394574840768,24,19,0,-26,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5353,38.0004414834,18.623520041,19.3769214424,0.490086938835,22,20,0,-21,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5377,2.87456468029,0,2.87456468029,0,14,14,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5443,46.9774310328,2.52238360192,44.4550474309,0.0536935193446,12,11,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5593,83.1561825344,20.9045477691,62.2516347653,0.251388978329,40,39,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5661,53.7820068586,4.65828838763,49.123718471,0.0866142537202,20,19,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5668,73.783657361,11.8586609853,61.9249963757,0.160722054306,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5702,82.8036445536,3.83735490843,78.9662896452,0.0463428262019,8,6,0,-7,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5716,0,0,0,,16,16,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5744,44.9461882773,0,44.9461882773,0,21,21,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5763,134.226213017,0,134.226213017,0,15,15,0,-14,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5781,40.711452751,12.1086908251,28.6027619259,0.297427136761,28,26,0,-27,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5807,41.17487606,8.61671911192,32.558156948,0.209271282307,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5816,2.91809954578,0,2.91809954578,0,29,29,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5830,113.33281156,13.8852875382,99.4475240221,0.122517807041,13,12,0,-12,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5831,58.4399607812,2.79381411818,55.646146663,0.0478065707237,11,10,0,-35,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
5913,106.607061092,11.6623596505,94.9447014416,0.109395752317,29,28,0,-28,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6018,33.7072592716,30.5890610069,3.11819826475,0.907491788649,22,20,0,-21,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6105,41.4941046754,6.19926175956,35.2948429158,0.149401024749,29,28,0,-28,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6264,81.8354955568,7.16394045652,74.6715551003,0.0875407475421,25,24,0,-28,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6312,0,0,0,,32,32,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6389,103.668731807,73.0442024218,30.6245293855,0.704592418065,38,34,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6434,37.6521557647,0,37.6521557647,0,11,11,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6445,0,0,0,,32,32,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6446,6.64266730803,0,6.64266730803,0,48,48,0,-47,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6471,46.5132225606,24.5523768758,21.9608456848,0.527858005191,29,27,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6557,45.5179152839,16.5607988974,28.9571163865,0.363830346669,28,27,0,-27,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6689,18.585634184,7.82409673154,10.7615374525,0.420975504741,32,31,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6756,184.33581124,50.7053015812,133.630509659,0.275070271154,18,14,0,-17,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6816,18.3699261378,0.525231124105,17.8446950137,0.0285919017946,30,29,0,-29,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6853,58.129877871,3.53499528989,54.5948825811,0.0608120199003,29,28,0,-28,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
6913,51.6723964419,14.1346783722,37.5377180697,0.273544084376,30,28,0,-29,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7019,29.7016124647,0.731854756653,28.9697577081,0.0246402365367,7,6,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7268,48.423265849,0,48.423265849,0,21,21,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7329,9.36574142711,7.00307411909,2.36266730803,0.747733019707,24,23,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7445,1.24076275066,0,1.24076275066,0,15,15,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7454,0,0,0,,3,3,0,-15,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7590,1.03349081966,0,1.03349081966,0,32,32,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7606,68.3897014385,42.8945985141,25.4951029244,0.627208448229,40,38,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7612,100.829029655,34.1683905289,66.6606391261,0.338874534901,23,19,0,-26,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7630,50.2600616008,8.89354946432,41.3665121365,0.176950628015,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7739,0.460146059435,0,0.460146059435,0,11,11,0,-23,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7789,16.1436523684,0,16.1436523684,0,29,29,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
7836,154.266451669,23.5816753941,130.684776275,0.152863277394,12,8,0,-18,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8006,41.17487606,8.61671911192,32.558156948,0.209271282307,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8041,1.85043145918,0,1.85043145918,0,15,15,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8085,46.404081275,9.93795597395,36.4661253011,0.21416124834,29,28,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8238,36.3068651206,18.2436745473,18.0631905733,0.502485535082,19,18,0,-19,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8246,5.23552680337,4.29681366012,0.938713143256,0.820703211251,17,16,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8254,108.112486879,24.8589080454,83.2535788336,0.229935586194,24,23,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8283,65.1158605385,44.7358243062,20.3800362323,0.687018860478,29,25,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8309,99.1463159131,5.4765906995,93.6697252136,0.0552374604045,15,14,0,-26,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8357,68.9056158944,20.7167140422,48.1889018522,0.300653492075,18,17,0,-26,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8399,0,0,0,,40,40,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8456,52.060263593,21.4689504684,30.5913131246,0.412386511067,40,37,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8483,54.2383923875,29.9882575671,24.2501348204,0.552897242103,29,27,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8534,115.168404317,28.9336934288,86.2347108882,0.251229437452,16,13,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8578,5.89373750838,0,5.89373750838,0,32,32,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8598,56.2125486062,0,56.2125486062,0,12,12,0,-11,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8612,0.179895639318,0,0.179895639318,0,40,40,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8625,46.879965042,19.8657637271,27.0142013149,0.423758074676,28,26,0,-27,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8644,65.0670655423,28.1038722531,36.9631932891,0.431921618394,27,26,0,-45,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8656,29.2601702291,0,29.2601702291,0,38,38,0,-47,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8869,73.5551573018,13.2479449207,60.3072123811,0.180108987686,15,14,0,-14,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
8883,59.8692588684,7.16394045652,52.7053184119,0.119659748457,23,22,0,-28,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9016,40.5854520126,19.8167497764,20.7687022362,0.488272245195,26,24,0,-27,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9055,58.8614614406,24.9550312013,33.9064302393,0.423962140772,39,36,0,-47,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9227,91.7248852305,21.9047954079,69.8200898226,0.238809733616,21,19,0,-35,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9272,44.5063150339,0,44.5063150339,0,33,33,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9341,40.7487250177,6.30456345389,34.4441615638,0.154718054397,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9441,2.29214842206,1.37254457604,0.919603846024,0.598802661655,13,12,0,-39,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9527,66.7302426492,37.9925162419,28.7377264073,0.569344793809,38,34,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9655,38.3689073189,35.1399137611,3.2289935578,0.915843484127,32,30,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9751,40.8441058352,18.9460518577,21.8980539775,0.463862568913,32,30,0,-31,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9839,80.3229106277,20.3651673867,59.957743241,0.253541202971,24,21,0,-37,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
9956,51.6840280711,17.2267946849,34.4572333862,0.333309831447,21,19,0,-20,NOT_AVAILABLE_FROM_SAVED_DATA,no-transfer despite ex-post surplus-deficit,final TerminalLOH was not yet observed in saved operating rows; classification is ex-post except saved fleet binding,False
