method,state,stage,site,OOS_count,mean_htt_inflow_kg,mean_htt_outflow_kg,mean_net_htt_inflow_kg,median_net_htt_inflow_kg,positive_net_inflow_path_share,negative_net_inflow_path_share,mean_total_htt_flow_kg,median_total_htt_flow_kg,mean_available_htt_capacity_kg,mean_htt_utilization,q95_htt_utilization,max_htt_utilization,mean_direction
chi2_eta003,18,4,2,55,0.174131143103715,9.41265441071068,-9.23852326760697,-5.5682499853631,0.0363636363636364,0.618181818181818,20.7883690433954,12.7664572832875,122.891774891775,0.185850833059582,0.482472999249751,0.504186215513278,net_exporter
chi2_eta003,18,4,3,55,0.0850925991788225,10.6202677628915,-10.5351751637127,-4.65402299472288,0.0545454545454545,0.581818181818182,20.7883690433954,12.7664572832875,122.891774891775,0.185850833059582,0.482472999249751,0.504186215513278,net_exporter
chi2_eta003,18,4,4,55,7.41397217640132,0,7.41397217640132,6.1249994444438,0.709090909090909,0,20.7883690433954,12.7664572832875,122.891774891775,0.185850833059582,0.482472999249751,0.504186215513278,net_importer
chi2_eta003,18,5,1,47,0.585222251559001,2.84055337376474,-2.25533112220573,0,0.0638297872340425,0.340425531914894,7.43360958478816,0,105.679432624113,0.123593948869286,0.195466863148609,0.19849951605569,net_exporter
chi2_eta003,18,5,2,47,0.118104690484738,2.49150423930477,-2.37339954882003,0,0.0638297872340425,0.382978723404255,7.43360958478816,0,105.679432624113,0.123593948869286,0.195466863148609,0.19849951605569,net_exporter
chi2_eta003,18,5,3,47,0.193117191984018,2.10155197171866,-1.90843477973464,0,0.0638297872340425,0.297872340425532,7.43360958478816,0,105.679432624113,0.123593948869286,0.195466863148609,0.19849951605569,net_exporter
chi2_eta003,18,5,4,47,6.53716545076041,0,6.53716545076041,0,0.468085106382979,0,7.43360958478816,0,105.679432624113,0.123593948869286,0.195466863148609,0.19849951605569,net_importer
chi2_eta003,18,6,1,24,0.661610665470075,0.571422398367929,0.0901882671021458,0,0.0416666666666667,0.0416666666666667,2.02450387354352,0,94.7777777777777,0.114997925058003,0.160865733850701,0.166725887698459,net_importer
chi2_eta003,18,6,2,24,0,1.07727434762771,-1.07727434762771,0,0,0.125,2.02450387354352,0,94.7777777777777,0.114997925058003,0.160865733850701,0.166725887698459,net_exporter
chi2_eta003,18,6,3,24,0.336551671939607,0.115482242021638,0.221069429917969,0,0.0833333333333333,0.0833333333333333,2.02450387354352,0,94.7777777777777,0.114997925058003,0.160865733850701,0.166725887698459,net_importer
chi2_eta003,18,6,4,24,1.02634153613385,0.260324885526252,0.766016650607594,0,0.0833333333333333,0.0416666666666667,2.02450387354352,0,94.7777777777777,0.114997925058003,0.160865733850701,0.166725887698459,net_importer
chi2_eta003,18,7,1,4,0,0,0,0,0,0,0,0,92.1142857142857,,,,balanced
chi2_eta003,18,7,2,4,0,0,0,0,0,0,0,0,92.1142857142857,,,,balanced
chi2_eta003,18,7,3,4,0,0,0,0,0,0,0,0,92.1142857142857,,,,balanced
chi2_eta003,18,7,4,4,0,0,0,0,0,0,0,0,92.1142857142857,,,,balanced
chi2_eta003,19,1,1,44,0,0,0,0,0,0,0,0,160,0,0,0,balanced
chi2_eta003,19,1,2,44,0,0,0,0,0,0,0,0,160,0,0,0,balanced
chi2_eta003,19,1,3,44,0,0,0,0,0,0,0,0,160,0,0,0,balanced
chi2_eta003,19,1,4,44,0,0,0,0,0,0,0,0,160,0,0,0,balanced
chi2_eta003,19,2,1,44,11.2207230569597,0,11.2207230569597,0,0.363636363636364,0,16.1013674462094,0,153.511688311688,0.1081768993542,0.328043683938424,0.643725293399093,net_importer
chi2_eta003,19,2,2,44,0,5.51806174375887,-5.51806174375887,0,0,0.340909090909091,16.1013674462094,0,153.511688311688,0.1081768993542,0.328043683938424,0.643725293399093,net_exporter
chi2_eta003,19,2,3,44,0,10.5833057024505,-10.5833057024505,0,0,0.363636363636364,16.1013674462094,0,153.511688311688,0.1081768993542,0.328043683938424,0.643725293399093,net_exporter
chi2_eta003,19,2,4,44,4.88064438924965,0,4.88064438924965,0,0.318181818181818,0,16.1013674462094,0,153.511688311688,0.1081768993542,0.328043683938424,0.643725293399093,net_importer
chi2_eta003,19,3,1,44,21.0170398082648,0.508220076851636,20.5088197314132,19.1114613298509,0.636363636363636,0.0227272727272727,26.4678279990212,22.9199432589268,141.139393939394,0.193866439903689,0.501633726376174,0.54598513833849,net_importer
chi2_eta003,19,3,2,44,0.265759535494816,9.93717367811006,-9.67141414261525,-5.4588644721484,0.0227272727272727,0.636363636363636,26.4678279990212,22.9199432589268,141.139393939394,0.193866439903689,0.501633726376174,0.54598513833849,net_exporter
chi2_eta003,19,3,3,44,0.24246054135682,15.9938003937265,-15.7513398523697,-11.5665907554501,0.0227272727272727,0.636363636363636,26.4678279990212,22.9199432589268,141.139393939394,0.193866439903689,0.501633726376174,0.54598513833849,net_exporter
chi2_eta003,19,3,4,44,4.94256811390469,0.0286338503329189,4.91393426357177,0,0.477272727272727,0.0227272727272727,26.4678279990212,22.9199432589268,141.139393939394,0.193866439903689,0.501633726376174,0.54598513833849,net_importer
chi2_eta003,19,4,1,44,11.2629846308646,1.34743423081002,9.91555040005455,3.47085023906577,0.522727272727273,0.227272727272727,19.5884685030539,15.4018464531492,123.209523809524,0.16531042816445,0.340517904378127,0.514987140007526,net_importer
chi2_eta003,19,4,2,44,0.605461816555398,6.10312003503779,-5.49765821848239,-1.67249498705747,0.159090909090909,0.568181818181818,19.5884685030539,15.4018464531492,123.209523809524,0.16531042816445,0.340517904378127,0.514987140007526,net_exporter
chi2_eta003,19,4,3,44,0.147542041087635,12.1379142372061,-11.9903721961184,-8.82072634292951,0.0909090909090909,0.636363636363636,19.5884685030539,15.4018464531492,123.209523809524,0.16531042816445,0.340517904378127,0.514987140007526,net_exporter
chi2_eta003,19,4,4,44,7.57248001454627,0,7.57248001454627,3.51887876362191,0.613636363636364,0,19.5884685030539,15.4018464531492,123.209523809524,0.16531042816445,0.340517904378127,0.514987140007526,net_importer
chi2_eta003,19,5,1,40,2.0963817075503,2.11464606269337,-0.0182643551430774,0,0.225,0.3,10.3663716417457,10.4829322946966,105.228571428571,0.143450919965413,0.2445295134861,0.248664650605611,net_exporter
chi2_eta003,19,5,2,40,0.329306631302671,4.66072498941837,-4.3314183581157,-0.146998338628073,0.1,0.5,10.3663716417457,10.4829322946966,105.228571428571,0.143450919965413,0.2445295134861,0.248664650605611,net_exporter
chi2_eta003,19,5,3,40,0.754609560876572,3.45500599573727,-2.70039643486069,0,0.125,0.425,10.3663716417457,10.4829322946966,105.228571428571,0.143450919965413,0.2445295134861,0.248664650605611,net_exporter
chi2_eta003,19,5,4,40,7.18607374201614,0.135994593896678,7.05007914811947,4.56750535067995,0.575,0.05,10.3663716417457,10.4829322946966,105.228571428571,0.143450919965413,0.2445295134861,0.248664650605611,net_importer
chi2_eta003,19,6,1,25,0.042266983470556,1.69027190101598,-1.64800491754543,0,0.04,0.16,3.13576645436679,0,93.9321904761904,0.111833346830504,0.160404000716673,0.172121015602944,net_exporter
chi2_eta003,19,6,2,25,0.248963082151624,1.00390626204724,-0.754943179895618,0,0.12,0.12,3.13576645436679,0,93.9321904761904,0.111833346830504,0.160404000716673,0.172121015602944,net_exporter
chi2_eta003,19,6,3,25,0.584824444651194,0.441588291303562,0.143236153347631,0,0.12,0.12,3.13576645436679,0,93.9321904761904,0.111833346830504,0.160404000716673,0.172121015602944,net_importer
chi2_eta003,19,6,4,25,2.25971194409342,0,2.25971194409342,0,0.2,0,3.13576645436679,0,93.9321904761904,0.111833346830504,0.160404000716673,0.172121015602944,net_importer
chi2_eta003,19,7,1,6,0,0,0,0,0,0,0,0,87.3142857142857,,,,balanced
chi2_eta003,19,7,2,6,0,0,0,0,0,0,0,0,87.3142857142857,,,,balanced
chi2_eta003,19,7,3,6,0,0,0,0,0,0,0,0,87.3142857142857,,,,balanced
chi2_eta003,19,7,4,6,0,0,0,0,0,0,0,0,87.3142857142857,,,,balanced
saa,12,1,1,117,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,12,1,2,117,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,12,1,3,117,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,12,1,4,117,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,12,2,1,117,6.40150355338256,0,6.40150355338256,0,0.213675213675214,0,7.04846848991928,0,153.950671550671,0.0481534645517273,0.235064292873473,0.497617622802204,net_importer
saa,12,2,2,117,0,1.58346100659715,-1.58346100659715,0,0,0.136752136752137,7.04846848991928,0,153.950671550671,0.0481534645517273,0.235064292873473,0.497617622802204,net_exporter
saa,12,2,3,117,0,5.46500748332214,-5.46500748332214,0,0,0.213675213675214,7.04846848991928,0,153.950671550671,0.0481534645517273,0.235064292873473,0.497617622802204,net_exporter
saa,12,2,4,117,0.646964936536723,0,0.646964936536723,0,0.128205128205128,0,7.04846848991928,0,153.950671550671,0.0481534645517273,0.235064292873473,0.497617622802204,net_importer
saa,12,3,1,117,20.8703077407354,0.143094621498318,20.7272131192371,19.2828728052918,0.632478632478632,0.0170940170940171,24.633589662121,24.7262570443867,145.506227106227,0.174390472756368,0.445856616906928,0.490343714700615,net_importer
saa,12,3,2,117,0,7.3083389628289,-7.3083389628289,-6.22835901253957,0,0.658119658119658,24.633589662121,24.7262570443867,145.506227106227,0.174390472756368,0.445856616906928,0.490343714700615,net_exporter
saa,12,3,3,117,0.0229897232607445,17.1821560777938,-17.159166354533,-17.73131963976,0.00854700854700855,0.675213675213675,24.633589662121,24.7262570443867,145.506227106227,0.174390472756368,0.445856616906928,0.490343714700615,net_exporter
saa,12,3,4,117,3.74029219812485,0,3.74029219812485,0.965580190305893,0.692307692307692,0,24.633589662121,24.7262570443867,145.506227106227,0.174390472756368,0.445856616906928,0.490343714700615,net_importer
saa,12,4,1,116,11.4094765536913,0.629263067397854,10.7802134862934,0,0.491379310344828,0.112068965517241,17.5572939365348,10.6576565561893,131.941543513957,0.159191676025955,0.558872705052023,0.682379552560806,net_importer
saa,12,4,2,116,0.725660064507698,5.90261157949416,-5.17695151498647,-0.00394390692240161,0.112068965517241,0.517241379310345,17.5572939365348,10.6576565561893,131.941543513957,0.159191676025955,0.558872705052023,0.682379552560806,net_exporter
saa,12,4,3,116,0.122022044432611,11.0231601697755,-10.9011381253429,-6.63494200340206,0.0431034482758621,0.612068965517241,17.5572939365348,10.6576565561893,131.941543513957,0.159191676025955,0.558872705052023,0.682379552560806,net_exporter
saa,12,4,4,116,5.30013527390319,0.00225911986725215,5.29787615403594,3.80344899895136e-05,0.5,0.0258620689655172,17.5572939365348,10.6576565561893,131.941543513957,0.159191676025955,0.558872705052023,0.682379552560806,net_importer
saa,12,5,1,98,1.69311914510604,1.8917313736654,-0.19861222855936,0,0.163265306122449,0.122448979591837,6.03167275827802,0,121.074441205053,0.0950567247903492,0.241079173521696,0.368683942671654,net_exporter
saa,12,5,2,98,0.460674365298971,1.81625526944118,-1.3555809041422,0,0.0918367346938776,0.193877551020408,6.03167275827802,0,121.074441205053,0.0950567247903492,0.241079173521696,0.368683942671654,net_exporter
saa,12,5,3,98,0.0425630285951623,2.32368611517145,-2.28112308657628,0,0.0204081632653061,0.316326530612245,6.03167275827802,0,121.074441205053,0.0950567247903492,0.241079173521696,0.368683942671654,net_exporter
saa,12,5,4,98,3.83531621927785,0,3.83531621927785,0,0.295918367346939,0,6.03167275827802,0,121.074441205053,0.0950567247903492,0.241079173521696,0.368683942671654,net_importer
saa,12,6,1,51,0.0787877726617277,1.1636355634141,-1.08484779075237,0,0.0392156862745098,0.117647058823529,2.79631267201559,0,113.965266106442,0.126012360985952,0.211362554998281,0.222629938854382,net_exporter
saa,12,6,2,51,0.187840416849773,0.340828102389345,-0.152987685539573,0,0.0784313725490196,0.0588235294117647,2.79631267201559,0,113.965266106442,0.126012360985952,0.211362554998281,0.222629938854382,net_exporter
saa,12,6,3,51,0.000849014513880037,1.29184900621214,-1.29099999169826,0,0.0196078431372549,0.137254901960784,2.79631267201559,0,113.965266106442,0.126012360985952,0.211362554998281,0.222629938854382,net_exporter
saa,12,6,4,51,2.5288354679902,0,2.5288354679902,0,0.176470588235294,0,2.79631267201559,0,113.965266106442,0.126012360985952,0.211362554998281,0.222629938854382,net_importer
saa,12,7,1,9,0,0,0,0,0,0,0,0,111.542857142857,,,,balanced
saa,12,7,2,9,0,0,0,0,0,0,0,0,111.542857142857,,,,balanced
saa,12,7,3,9,0,0,0,0,0,0,0,0,111.542857142857,,,,balanced
saa,12,7,4,9,0,0,0,0,0,0,0,0,111.542857142857,,,,balanced
saa,13,1,1,89,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,13,1,2,89,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,13,1,3,89,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,13,1,4,89,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,13,2,1,89,7.84031275833852,0,7.84031275833852,0,0.292134831460674,0,9.81638216985395,0,153.153558052434,0.066673960643457,0.369378226063189,0.453310291022199,net_importer
saa,13,2,2,89,0,3.3668337127979,-3.3668337127979,0,0,0.247191011235955,9.81638216985395,0,153.153558052434,0.066673960643457,0.369378226063189,0.453310291022199,net_exporter
saa,13,2,3,89,0,6.44954845705605,-6.44954845705605,0,0,0.292134831460674,9.81638216985395,0,153.153558052434,0.066673960643457,0.369378226063189,0.453310291022199,net_exporter
saa,13,2,4,89,1.97606941151544,0,1.97606941151544,0,0.224719101123595,0,9.81638216985395,0,153.153558052434,0.066673960643457,0.369378226063189,0.453310291022199,net_importer
saa,13,3,1,89,19.1209955047436,0.168620659359774,18.9523748453838,16.0578841866426,0.606741573033708,0.0224719101123595,22.7004028111568,21.0511478184307,144.008132691279,0.164356929348069,0.480265294005019,0.596883621786294,net_importer
saa,13,3,2,89,0,6.62954745404775,-6.62954745404775,-4.14968592516122,0,0.617977528089888,22.7004028111568,21.0511478184307,144.008132691279,0.164356929348069,0.480265294005019,0.596883621786294,net_exporter
saa,13,3,3,89,0.0394939720103266,15.9022346977493,-15.862740725739,-17.73131963976,0.0112359550561798,0.674157303370786,22.7004028111568,21.0511478184307,144.008132691279,0.164356929348069,0.480265294005019,0.596883621786294,net_exporter
saa,13,3,4,89,3.5399133344029,0,3.5399133344029,0.957087673211198,0.651685393258427,0,22.7004028111568,21.0511478184307,144.008132691279,0.164356929348069,0.480265294005019,0.596883621786294,net_importer
saa,13,4,1,88,10.4552823033736,0.862573393323686,9.59270891004996,0,0.443181818181818,0.113636363636364,17.6203561557186,9.37022498686348,133.354545454545,0.150349335230434,0.558872705052023,0.582431980261182,net_importer
saa,13,4,2,88,1.41533080118832,6.12138758393025,-4.70605678274193,0,0.170454545454545,0.488636363636364,17.6203561557186,9.37022498686348,133.354545454545,0.150349335230434,0.558872705052023,0.582431980261182,net_exporter
saa,13,4,3,88,0.164288354793464,10.6363951784647,-10.4721068236712,-6.29563135916207,0.0568181818181818,0.625,17.6203561557186,9.37022498686348,133.354545454545,0.150349335230434,0.558872705052023,0.582431980261182,net_exporter
saa,13,4,4,88,5.58545469636319,0,5.58545469636319,0.00432232752741156,0.511363636363636,0,17.6203561557186,9.37022498686348,133.354545454545,0.150349335230434,0.558872705052023,0.582431980261182,net_importer
saa,13,5,1,78,1.35671021131169,2.62717973244927,-1.27046952113758,0,0.217948717948718,0.205128205128205,7.47711668886678,0,119.72503052503,0.107408806112902,0.254880914850783,0.280067063671186,net_exporter
saa,13,5,2,78,0.71461256488512,2.11298345726393,-1.39837089237881,0,0.192307692307692,0.217948717948718,7.47711668886678,0,119.72503052503,0.107408806112902,0.254880914850783,0.280067063671186,net_exporter
saa,13,5,3,78,0.0484710600394372,2.67693114406297,-2.62846008402354,0,0.0384615384615385,0.41025641025641,7.47711668886678,0,119.72503052503,0.107408806112902,0.254880914850783,0.280067063671186,net_exporter
saa,13,5,4,78,5.35732285263054,0.0600223550906069,5.29730049753993,0,0.333333333333333,0.0256410256410256,7.47711668886678,0,119.72503052503,0.107408806112902,0.254880914850783,0.280067063671186,net_importer
saa,13,6,1,45,0.405067760817975,0.462513078939607,-0.0574453181216315,0,0.0666666666666667,0.0444444444444444,3.12103055408388,0,111.131428571428,0.129815074292063,0.234389339495016,0.242228939922106,net_exporter
saa,13,6,2,45,0.396748115904182,0.68348904500995,-0.286740929105768,0,0.0444444444444444,0.133333333333333,3.12103055408388,0,111.131428571428,0.129815074292063,0.234389339495016,0.242228939922106,net_exporter
saa,13,6,3,45,0.133105829235299,1.71504488149818,-1.58193905226288,0,0.0222222222222222,0.177777777777778,3.12103055408388,0,111.131428571428,0.129815074292063,0.234389339495016,0.242228939922106,net_exporter
saa,13,6,4,45,2.18610884812642,0.259983548636134,1.92612529949028,0,0.155555555555556,0.0444444444444444,3.12103055408388,0,111.131428571428,0.129815074292063,0.234389339495016,0.242228939922106,net_importer
saa,13,7,1,9,0,0,0,0,0,0,0,0,108.342857142857,,,,balanced
saa,13,7,2,9,0,0,0,0,0,0,0,0,108.342857142857,,,,balanced
saa,13,7,3,9,0,0,0,0,0,0,0,0,108.342857142857,,,,balanced
saa,13,7,4,9,0,0,0,0,0,0,0,0,108.342857142857,,,,balanced
saa,14,1,1,188,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,14,1,2,188,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,14,1,3,188,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,14,1,4,188,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,14,2,1,188,5.73573944479568,0,5.73573944479568,0,0.223404255319149,0,6.9209480975332,0,153.856940222898,0.046994731273753,0.233479239155054,0.497617622802204,net_importer
saa,14,2,2,188,0,1.96787865183645,-1.96787865183645,0,0,0.143617021276596,6.9209480975332,0,153.856940222898,0.046994731273753,0.233479239155054,0.497617622802204,net_exporter
saa,14,2,3,188,0,4.95306944569675,-4.95306944569675,0,0,0.223404255319149,6.9209480975332,0,153.856940222898,0.046994731273753,0.233479239155054,0.497617622802204,net_exporter
saa,14,2,4,188,1.18520865273752,0,1.18520865273752,0,0.132978723404255,0,6.9209480975332,0,153.856940222898,0.046994731273753,0.233479239155054,0.497617622802204,net_importer
saa,14,3,1,188,19.7961897942294,0.114467230983093,19.6817225632463,17.3136557348724,0.601063829787234,0.0159574468085106,23.4683115300863,19.1185177087006,144.236676798379,0.169564224027119,0.483490707893152,0.596883621786294,net_importer
saa,14,3,2,188,0,6.74239106533765,-6.74239106533765,-1.34498526340649,0,0.590425531914894,23.4683115300863,19.1185177087006,144.236676798379,0.169564224027119,0.483490707893152,0.596883621786294,net_exporter
saa,14,3,3,188,0.018696614409144,16.6114532337655,-16.5927566193564,-17.73131963976,0.00531914893617021,0.664893617021277,23.4683115300863,19.1185177087006,144.236676798379,0.169564224027119,0.483490707893152,0.596883621786294,net_exporter
saa,14,3,4,188,3.6534251214477,0,3.6534251214477,0.992815603015345,0.648936170212766,0,23.4683115300863,19.1185177087006,144.236676798379,0.169564224027119,0.483490707893152,0.596883621786294,net_importer
saa,14,4,1,188,9.8526772628114,0.648205670012357,9.20447159279904,0.583129901186009,0.50531914893617,0.0851063829787234,15.1129598319407,9.28929369291905,129.777507598784,0.138482972913948,0.472321165538353,0.682379552560806,net_importer
saa,14,4,2,188,0.899628484747878,4.50005393677104,-3.60042545202316,0,0.154255319148936,0.436170212765957,15.1129598319407,9.28929369291905,129.777507598784,0.138482972913948,0.472321165538353,0.682379552560806,net_exporter
saa,14,4,3,188,0.086384081542426,9.95737987418404,-9.87099579264161,-6.52197121030926,0.0372340425531915,0.648936170212766,15.1129598319407,9.28929369291905,129.777507598784,0.138482972913948,0.472321165538353,0.682379552560806,net_exporter
saa,14,4,4,188,4.27427000283899,0.00732035097325905,4.26694965186573,0,0.441489361702128,0.0106382978723404,15.1129598319407,9.28929369291905,129.777507598784,0.138482972913948,0.472321165538353,0.682379552560806,net_importer
saa,14,5,1,158,2.44210955157545,0.962901396444325,1.47920815513113,0,0.19620253164557,0.10126582278481,6.07952992760535,0,116.762386980108,0.101932695636792,0.312207780883688,0.368683942671654,net_importer
saa,14,5,2,158,0.493275321848863,2.13941036085361,-1.64613503900475,0,0.0822784810126582,0.19620253164557,6.07952992760535,0,116.762386980108,0.101932695636792,0.312207780883688,0.368683942671654,net_exporter
saa,14,5,3,158,0.125038712131097,2.8034581070174,-2.67841939488631,0,0.0189873417721519,0.30379746835443,6.07952992760535,0,116.762386980108,0.101932695636792,0.312207780883688,0.368683942671654,net_exporter
saa,14,5,4,158,3.01910634204994,0.173760063290012,2.84534627875993,0,0.234177215189873,0.0126582278481013,6.07952992760535,0,116.762386980108,0.101932695636792,0.312207780883688,0.368683942671654,net_importer
saa,14,6,1,81,0.705362221490576,0.354187813362387,0.351174408128189,0,0.0864197530864197,0.0493827160493827,2.05494185949058,0,108.35038212816,0.104648440185939,0.166506471784285,0.172435053723715,net_importer
saa,14,6,2,81,0.183522852765406,0.365551890543694,-0.182029037778288,0,0.0740740740740741,0.0617283950617284,2.05494185949058,0,108.35038212816,0.104648440185939,0.166506471784285,0.172435053723715,net_exporter
saa,14,6,3,81,0,1.29353225300456,-1.29353225300456,0,0,0.160493827160494,2.05494185949058,0,108.35038212816,0.104648440185939,0.166506471784285,0.172435053723715,net_exporter
saa,14,6,4,81,1.16605678523459,0.041669902579932,1.12438688265466,0,0.0987654320987654,0.037037037037037,2.05494185949058,0,108.35038212816,0.104648440185939,0.166506471784285,0.172435053723715,net_importer
saa,14,7,1,13,0,0,0,0,0,0,0,0,105.142857142857,,,,balanced
saa,14,7,2,13,0,0,0,0,0,0,0,0,105.142857142857,,,,balanced
saa,14,7,3,13,0,0,0,0,0,0,0,0,105.142857142857,,,,balanced
saa,14,7,4,13,0,0,0,0,0,0,0,0,105.142857142857,,,,balanced
saa,16,1,1,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,16,1,2,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,16,1,3,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,16,1,4,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,16,2,1,78,14.8948520582396,0,14.8948520582396,1.87624228199707,0.512820512820513,0,18.7077286078811,20.0170024577857,152.152869352869,0.12786922544135,0.45453719126181,0.497617622802204,net_importer
saa,16,2,2,78,0,7.12264109718484,-7.12264109718484,0,0,0.358974358974359,18.7077286078811,20.0170024577857,152.152869352869,0.12786922544135,0.45453719126181,0.497617622802204,net_exporter
saa,16,2,3,78,0,11.5850875106962,-11.5850875106962,-1.87624228199707,0,0.512820512820513,18.7077286078811,20.0170024577857,152.152869352869,0.12786922544135,0.45453719126181,0.497617622802204,net_exporter
saa,16,2,4,78,3.81287654964143,0,3.81287654964143,0,0.346153846153846,0,18.7077286078811,20.0170024577857,152.152869352869,0.12786922544135,0.45453719126181,0.497617622802204,net_importer
saa,16,3,1,78,23.6036016409827,0.641757475317176,22.9618441656655,27.2021643110527,0.782051282051282,0.0897435897435897,32.756217045604,37.4680205515696,139.271306471307,0.23500330916898,0.443648418441302,0.48221873658165,net_importer
saa,16,3,2,78,0.0122666547123459,10.211588017515,-10.1993213628027,-9.78320347154255,0.0128205128205128,0.743589743589744,32.756217045604,37.4680205515696,139.271306471307,0.23500330916898,0.443648418441302,0.48221873658165,net_exporter
saa,16,3,3,78,0.0298184488997001,21.9028715527718,-21.8730531038721,-25.2360394200381,0.0256410256410256,0.871794871794872,32.756217045604,37.4680205515696,139.271306471307,0.23500330916898,0.443648418441302,0.48221873658165,net_exporter
saa,16,3,4,78,9.11053030100928,0,9.11053030100928,8.00874020278886,0.858974358974359,0,32.756217045604,37.4680205515696,139.271306471307,0.23500330916898,0.443648418441302,0.48221873658165,net_importer
saa,16,4,1,78,5.58958274954008,2.21202879322917,3.37755395631091,0,0.397435897435897,0.243589743589744,18.8865583390877,12.3001704344004,121.71282051282,0.171446381204598,0.34855231571033,0.6129729809654,net_importer
saa,16,4,2,78,2.44544671728828,7.38332178262623,-4.93787506533795,0,0.346153846153846,0.435897435897436,18.8865583390877,12.3001704344004,121.71282051282,0.171446381204598,0.34855231571033,0.6129729809654,net_exporter
saa,16,4,3,78,0.0947252167363039,9.2896373518646,-9.19491213512829,-8.52884020392958,0.0256410256410256,0.807692307692308,18.8865583390877,12.3001704344004,121.71282051282,0.171446381204598,0.34855231571033,0.6129729809654,net_exporter
saa,16,4,4,78,10.7568036555231,0.00157041136772635,10.7552332441553,7.72868690768773,0.692307692307692,0.0128205128205128,18.8865583390877,12.3001704344004,121.71282051282,0.171446381204598,0.34855231571033,0.6129729809654,net_importer
saa,16,5,1,70,1.06607656155163,2.53013211322403,-1.46405555167241,0,0.171428571428571,0.271428571428571,9.44334364317952,0,107.759455782313,0.18181945822144,0.280395571601336,0.289301964470277,net_exporter
saa,16,5,2,70,2.7738830175372,1.97883982399784,0.795043193539362,0,0.214285714285714,0.242857142857143,9.44334364317952,0,107.759455782313,0.18181945822144,0.280395571601336,0.289301964470277,net_importer
saa,16,5,3,70,0.121069655560737,3.46234743916617,-3.34127778360543,0,0.0285714285714286,0.428571428571429,9.44334364317952,0,107.759455782313,0.18181945822144,0.280395571601336,0.289301964470277,net_exporter
saa,16,5,4,70,5.48231440852996,1.47202426679148,4.01029014173848,0,0.314285714285714,0.128571428571429,9.44334364317952,0,107.759455782313,0.18181945822144,0.280395571601336,0.289301964470277,net_importer
saa,16,6,1,32,0.570106583361228,1.12733566855661,-0.557229085195383,0,0.125,0.09375,3.49962725569866,0,105.52380952381,0.0859115753287917,0.189355826211707,0.197498440452623,net_exporter
saa,16,6,2,32,0.301699834109141,0.296704266844069,0.00499556726507239,0,0.15625,0.125,3.49962725569866,0,105.52380952381,0.0859115753287917,0.189355826211707,0.197498440452623,net_importer
saa,16,6,3,32,0.695001306168982,1.07215917014635,-0.37715786397737,0,0.15625,0.125,3.49962725569866,0,105.52380952381,0.0859115753287917,0.189355826211707,0.197498440452623,net_exporter
saa,16,6,4,32,1.93281953205931,1.00342815015163,0.92939138190768,0,0.09375,0.15625,3.49962725569866,0,105.52380952381,0.0859115753287917,0.189355826211707,0.197498440452623,net_importer
saa,16,7,1,11,0,0,0,0,0,0,0,0,101.714285714286,,,,balanced
saa,16,7,2,11,0,0,0,0,0,0,0,0,101.714285714286,,,,balanced
saa,16,7,3,11,0,0,0,0,0,0,0,0,101.714285714286,,,,balanced
saa,16,7,4,11,0,0,0,0,0,0,0,0,101.714285714286,,,,balanced
saa,17,1,1,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,17,1,2,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,17,1,3,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,17,1,4,78,0,0,0,0,0,0,0,0,160,0,0,0,balanced
saa,17,2,1,78,10.3813030773653,0,10.3813030773653,0,0.358974358974359,0,13.0720443850094,0,152.765811965812,0.0887941049813973,0.406480660760218,0.453310291022199,net_importer
saa,17,2,2,78,0,4.65810275643481,-4.65810275643481,0,0,0.256410256410256,13.0720443850094,0,152.765811965812,0.0887941049813973,0.406480660760218,0.453310291022199,net_exporter
saa,17,2,3,78,0,8.41394162857462,-8.41394162857462,0,0,0.358974358974359,13.0720443850094,0,152.765811965812,0.0887941049813973,0.406480660760218,0.453310291022199,net_exporter
saa,17,2,4,78,2.69074130764412,0,2.69074130764412,0,0.230769230769231,0,13.0720443850094,0,152.765811965812,0.0887941049813973,0.406480660760218,0.453310291022199,net_importer
