path_id,state_id,terminal_state_k,terminal_stage,T_total_dro_kg,actual_I_total_dro_kg,actual_terminal_gap_kg,service_preserving_max_terminal_total_kg,service_preserving_min_terminal_gap_kg,system_total_shortfall_lower_bound_kg,spatial_excess_gap_kg,physical_total_sufficient,physical_spatial_feasible,actual_total_sufficient,actual_spatial_mismatch,path_classification,max_total_status,min_gap_status,solve_pass,initial_total_inventory_kg,total_storage_capacity_kg,max_conservation_residual,target_gap_reconstruction_residual
4318,16,183,5,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4324,14,167,6,299.484469224306,440.909553944889,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4329,16,183,6,585.059146032685,601.688280672679,0.000440141810258865,601.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
4346,14,167,5,299.484469224306,345.558409272046,0,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
4367,12,151,5,382.364473540397,511.598280672679,7.41425255556632,511.598280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
4390,18,199,4,571.966287503776,421.508280672679,150.458006831098,421.508280672679,150.458006831098,150.458006831098,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4399,14,167,6,299.484469224306,586.288152073311,0,586.288152073311,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4424,12,151,5,382.364473540397,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4434,13,159,4,355.126452344801,371.715101509697,28.7500721698402,371.715101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4440,16,183,5,585.059146032685,405.267093140662,179.792052892023,405.267093140662,179.792052892023,179.792052892023,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4447,17,191,4,578.512356224272,421.508280672678,157.004075551594,421.508280672679,157.004075551593,157.004075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,6.25277607468888e-13
4513,13,159,6,355.126452344801,416.496695970757,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4545,14,167,6,299.484469224306,564.50200104532,0,564.50200104532,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4594,16,183,6,585.059146032685,586.288152073311,0.735780988365583,586.288152073311,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4606,13,159,6,355.126452344801,440.904597476659,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4609,13,159,5,355.126452344801,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4615,17,191,6,578.512356224272,601.688280672679,1.38866089571653,601.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4645,14,167,6,299.484469224306,458.805597948825,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4658,17,191,6,578.512356224272,551.895101509697,26.6172547145747,551.895101509697,26.6172547145743,26.6172547145743,4.2632564145606e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4662,14,167,7,299.484469224306,493.458478459856,0,525.637333787014,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.77635683940025e-14,5.6843418860808e-14
4723,12,151,5,382.364473540397,349.589072482905,63.2621484072467,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
4737,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4746,13,159,6,355.126452344801,426.140007329553,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4752,12,151,7,382.364473540397,584.367094366548,0,584.367094366548,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,0
4756,12,151,6,382.364473540397,477.749164292538,0,529.626417641081,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.48689957516035e-14,5.6843418860808e-14
4773,18,199,6,571.966287503776,495.357093140662,76.6091943631143,495.357093140662,76.6091943631143,76.6091943631143,1.4210854715202e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4782,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4789,14,167,6,299.484469224306,402.61665135352,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4801,14,167,5,299.484469224306,498.721854136554,0,498.721854136554,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,2.27373675443232e-13
4802,12,151,5,382.364473540397,405.267093140662,30.3280715214499,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
4814,14,167,6,299.484469224306,410.668486655361,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4819,12,151,4,382.364473540397,421.508280672679,30.7786818869078,421.508280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
4822,17,191,5,578.512356224272,405.267093140662,173.245263083609,405.267093140662,173.245263083609,173.245263083609,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4842,17,191,5,578.512356224272,511.598280672679,66.9140755515929,511.598280672679,66.914075551593,66.914075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4855,16,183,6,585.059146032685,551.895101509697,33.1640445229878,551.895101509697,33.1640445229879,33.1640445229878,9.9475983006414e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
4857,13,159,6,355.126452344801,441.309280477975,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4859,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4864,12,151,6,382.364473540397,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
4893,19,207,6,542.961636332278,601.688280672679,0,601.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
4928,18,199,7,571.966287503776,629.389665326629,0,641.277667125744,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,1.13686837721616e-13
4935,18,199,4,571.966287503776,371.715101509697,200.251185994079,371.715101509697,200.251185994079,200.251185994079,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
4938,14,167,6,299.484469224306,536.49497291033,0,536.494972910329,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4984,17,191,7,578.512356224272,626.004077922426,1.55880455327571,641.985101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,1.13686837721616e-13
4988,18,199,5,571.966287503776,461.805101509697,110.161185994079,461.805101509697,110.161185994079,110.161185994079,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
4999,12,151,6,382.364473540397,495.357093140662,2.8421709430404e-14,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5023,14,167,5,299.484469224306,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5034,17,191,5,578.512356224272,511.598280672679,66.9140755515929,511.598280672679,66.914075551593,66.914075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
5072,17,191,5,578.512356224272,511.598280672679,66.914075551593,511.598280672679,66.914075551593,66.9140755515929,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5089,12,151,5,382.364473540397,497.466021990251,0,497.466021990251,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.59872115546023e-14,5.6843418860808e-14
5090,18,199,5,571.966287503776,511.598280672679,60.3680068310979,511.598280672679,60.3680068310979,60.3680068310979,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5096,12,151,7,382.364473540397,497.753656899824,0,523.404589134543,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,3.19744231092045e-14,5.6843418860808e-14
5098,13,159,6,355.126452344801,551.895101509697,0,551.895101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5099,14,167,6,299.484469224306,410.668486655361,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5153,14,167,4,299.484469224306,315.177093140662,23.1840164675671,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
5157,14,167,5,299.484469224306,346.415744987874,0,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5208,12,151,6,382.364473540397,445.147764884632,23.3982469911894,473.088409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5214,14,167,6,299.484469224306,551.895101509697,0,551.895101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5217,13,159,5,355.126452344801,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5220,17,191,5,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,116.707254714574,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5260,12,151,5,382.364473540397,511.598280672679,0.110960647027042,511.598280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,2.27373675443232e-13
5288,12,151,6,382.364473540397,564.019468204695,0,564.019468204695,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5304,12,151,7,382.364473540397,534.044172036276,0,547.778280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5309,14,167,6,299.484469224306,568.872508732705,0,568.872508732705,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,3.01980662698043e-14,2.27373675443232e-13
5311,16,183,5,585.059146032685,405.267093140662,179.792052892023,405.267093140662,179.792052892023,179.792052892023,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.13686837721616e-13
5316,12,151,6,382.364473540397,495.357093140662,0,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
5324,14,167,6,299.484469224306,508.227386137635,0,572.007713070845,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5368,16,183,6,585.059146032685,551.895101509697,33.1640445229878,551.895101509697,33.1640445229879,33.1640445229878,9.9475983006414e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5371,19,207,7,542.961636332278,535.340426797639,10.8552150644057,547.778280672679,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5380,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5382,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5393,19,207,5,542.961636332278,405.267093140662,137.694543191615,405.267093140662,137.694543191615,137.694543191615,1.13686837721616e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5404,18,199,6,571.966287503776,495.357093140662,76.6091943631144,495.357093140662,76.6091943631143,76.6091943631143,1.4210854715202e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5414,13,159,5,355.126452344801,489.329596804063,0,489.329596804063,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.59872115546023e-14,0
5417,16,183,5,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5427,13,159,5,355.126452344801,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5436,12,151,6,382.364473540397,454.197578499487,1.02230641697236,473.088409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5468,12,151,5,382.364473540397,378.628988382914,61.4084949023488,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5469,12,151,6,382.364473540397,402.61665135352,34.0255406108723,457.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5488,17,191,6,578.512356224272,601.688280672679,1.38866089571653,601.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5491,14,167,6,299.484469224306,440.909553944889,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5499,17,191,6,578.512356224272,551.895101509697,26.6173157534806,551.895101509697,26.6172547145743,26.6172547145743,4.2632564145606e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5501,14,167,5,299.484469224306,382.998409272046,2.06431000747878,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5503,12,151,6,382.364473540397,423.036779584551,24.86568829186,457.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5542,14,167,4,299.484469224306,315.177093140662,48.8328070827031,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
5560,13,159,6,355.126452344801,495.357093140662,0,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
5595,12,151,7,382.364473540397,540.311654995913,0,563.178409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5596,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5608,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5629,16,183,7,585.059146032685,531.894453472972,53.1646925597134,547.778280672679,37.2808653600066,37.2808653600065,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5639,16,183,5,585.059146032685,405.267093140662,179.792052892023,405.267093140662,179.792052892023,179.792052892023,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5648,13,159,6,355.126452344801,564.019468204695,0,564.019468204695,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5655,19,207,6,542.961636332278,586.288152073311,0,586.288152073311,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5692,14,167,6,299.484469224306,551.895101509697,0,551.895101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5693,14,167,6,299.484469224306,409.890859200335,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5709,13,159,5,355.126452344801,493.527406642408,0,493.527406642408,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5712,14,167,5,299.484469224306,382.998409272046,12.1880577629683,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5720,18,199,5,571.966287503776,405.267093140662,166.699194363114,405.267093140662,166.699194363114,166.699194363114,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
5728,14,167,6,299.484469224306,440.909553944889,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5736,12,151,7,382.364473540397,586.215905082612,0,586.215905082612,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,0
5744,12,151,4,382.364473540397,315.177093140662,101.709856051739,315.177093140662,67.1873803997348,67.1873803997348,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.06581410364015e-14,5.6843418860808e-14
5750,14,167,5,299.484469224306,494.26782554613,0,494.26782554613,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5751,13,159,7,355.126452344801,531.894453472972,0,547.778280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
5799,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5864,12,151,6,382.364473540397,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5865,12,151,4,382.364473540397,371.715101509697,57.8515220824476,371.715101509697,10.6493720306998,10.6493720306998,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
5869,14,167,6,299.484469224306,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5900,17,191,4,578.512356224272,421.508280672679,157.004075551593,421.508280672679,157.004075551593,157.004075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
5905,19,207,5,542.961636332278,405.267093140662,137.694543191616,405.267093140662,137.694543191615,137.694543191615,1.13686837721616e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
5920,12,151,6,382.364473540397,495.357093140662,0,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
5926,19,207,6,542.961636332278,440.904597476659,102.057038855619,473.088409272046,69.8732270602314,69.8732270602312,1.4210854715202e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.13686837721616e-13
5930,14,167,6,299.484469224306,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
5949,14,167,5,299.484469224306,345.558409272046,22.2070649105653,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
5963,14,167,6,299.484469224306,536.494972910329,0,536.494972910329,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
5983,14,167,4,299.484469224306,421.508280672679,0,421.508280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
6005,19,207,5,542.961636332278,511.598280672679,31.363355659599,511.598280672679,31.363355659599,31.3633556595989,9.2370555648813e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6021,16,183,6,585.059146032685,601.688280672679,0.000440141810258865,601.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6035,14,167,4,299.484469224306,315.177093140662,1.91869111176857e-06,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6051,13,159,6,355.126452344801,427.798099008758,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
6068,14,167,4,299.484469224306,421.508280672679,0,421.508280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
6083,14,167,6,299.484469224306,445.147764884632,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6085,18,199,6,571.966287503776,495.357093140662,76.6091943631143,495.357093140662,76.6091943631143,76.6091943631143,1.4210854715202e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6124,16,183,5,585.059146032685,511.598280672679,73.4608653600064,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6151,16,183,6,585.059146032685,579.419596804063,7.81904389498522,579.419596804063,5.63954922862237,5.63954922862229,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
6165,12,151,6,382.364473540397,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.77635683940025e-14,1.13686837721616e-13
6181,17,191,7,578.512356224272,628.83715155906,1.47573319225879,628.83715155906,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
6200,17,191,6,578.512356224272,579.419596804063,7.05783897667658,579.419596804063,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
6227,14,167,6,299.484469224306,424.458880837909,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
6228,17,191,5,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,116.707254714574,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6257,13,159,5,355.126452344801,351.455590941172,27.7979618638165,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6261,12,151,5,382.364473540397,405.267093140662,30.6595597680946,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
6263,14,167,4,299.484469224306,315.177093140662,26.9635750909983,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
6300,14,167,6,299.484469224306,418.041798690995,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6305,14,167,7,299.484469224306,404.824446395254,0,497.985101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
6316,17,191,5,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,116.707254714574,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6337,18,199,6,571.966287503776,601.688280672679,0,601.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6348,12,151,5,382.364473540397,382.998409272046,53.9178966841673,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.13686837721616e-13
