path_id,saa_ordinary_shortage,eta_ordinary_shortage,ordinary_shortage_delta,saa_final_inventory,eta_final_inventory,final_inventory_delta,eta_leaves_more_inventory,saa_production,eta_production,production_delta,eta_produces_more,saa_htt,eta_htt,htt_delta,eta_uses_more_htt,saa_terminal_target,eta_terminal_target,target_delta,saa_terminal_gap,eta_terminal_gap,gap_delta,saa_relative_gap,eta_relative_gap,saa_reported_objective,eta_reported_objective,reported_objective_delta
4752,78.8066922376509,86.3819928568508,7.57530061919994,576.227342833038,584.367094366548,8.13975153351032,1,539.97554908569,540.54,0.564450914310441,1,76.1690305098543,68.3140611704656,-7.85496933938866,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,34426.2134972334,35734.2821334932,1308.06863625981
4754,135.031159612513,144,8.96884038748749,621.165281115012,628.438604856492,7.27332374148011,1,528.689019992803,526.993503346795,-1.69551664600772,0,84.4690733957725,70.3766764161217,-14.0923969796508,0,607.96988789788,607.969905340432,1.74425510977017e-05,3.24712869786708,0,-3.24712869786708,0.00534093671825486,0,51931.3208484324,46936.5496104109,-4994.77123802151
4758,123.630077162402,130.852050049363,7.22197288696087,621.615178672099,628.83715155906,7.22197288696077,1,540.54,540.54,0,0,90.74789934703,93.5075118142589,2.75961246722886,1,613.424978861523,626.532860250673,13.1078813891509,2.85702500190988,9.57984186358859,6.72281686167872,0.00465749700511435,0.0152902464840483,49729.7012572763,64549.7414869298,14820.0402296535
4793,22.2686838686158,35.7701977871788,13.501513918563,479.956964541294,493.458478459857,13.501513918563,1,450.45,450.45,0,0,79.9351051539033,81.0150214684433,1.07991631454,1,0,0,0,0,0,0,NaN,NaN,20121.1256885671,23013.6413552347,2892.5156666676
4801,106.331187532016,115.723444864508,9.39225733249108,489.329596804063,498.721854136554,9.39225733249123,1,360.36,360.36,0,0,79.7682746554972,66.8265144369358,-12.9417602185614,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,35018.213355434,36809.5801969912,1791.36684155717
4852,106.331187532016,106.813720372641,0.482532840624756,485.254151606269,495.467334114441,10.2131825081723,1,371.684683401574,381.415333069122,9.73064966754765,1,40.7254336921318,49.7598568140326,9.03442312190077,1,0,0,0,0,0,0,NaN,NaN,34509.3204388252,34919.8218666259,410.5014278007
4857,14.4068270326457,15.4001285993677,0.993301566722053,425.734937130076,441.309280477975,15.5743433478985,1,404.089829424752,418.670871205929,14.5810417811765,1,54.3607812862684,59.0776374176194,4.71685613135102,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,16105.5583287791,16999.3808883882,893.822559609074
4864,22.2686838686158,35.7701977871786,13.5015139185628,479.956964541294,493.458478459857,13.5015139185626,1,450.45,450.45,0,0,97.7746067104302,79.9721515200837,-17.8024551903465,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,21066.0887165603,23184.0270842453,2117.93836768502
4903,126.877339190151,128.599871400632,1.72253221048156,576.01201722497,587.045161053603,11.0331438286327,1,491.689576525122,501.000188143273,9.31061161815126,1,75.6926316900184,69.4698177918023,-6.22281389821607,0,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,42426.6516926782,42697.409083589,270.757390910774
4928,134.425958357154,143.292565616047,8.86660725889314,617.432473036775,629.389665326629,11.9571922898539,1,525.561413169924,528.651998200884,3.09058503096003,1,89.6850600850174,67.8459309842346,-21.8391291007829,0,546.327360008728,571.966287503776,25.6389274950485,1.03995810703282,0,-1.03995810703282,0.0019035438880751,0,47501.9178238118,46666.626806407,-835.291017404816
4984,128.599871400632,144,15.4001285993677,618.375203119551,626.004077922426,7.62887480287509,1,532.330230209222,524.558976412729,-7.77125379649328,0,109.998144807326,72.4852762176265,-37.5128685896995,0,562.147123803289,578.512356224272,16.3652324209822,3.06922917058637,1.55880455327571,-1.51042461731066,0.00545983256095138,0.00269450520201405,50834.7405938739,49898.2394008677,-936.501193006246
5006,134.694188217878,142.414203223304,7.72001500542623,618.202984931541,628.665248224142,10.4622632926005,1,526.063695203966,528.80594349114,2.74224828717433,1,85.7618904351787,67.509911041179,-18.2519793939997,0,607.96988789788,610.156830237183,2.18694233930228,8.7093983282692,4.13895522953612,-4.57044309873308,0.0143253777886646,0.00678342849645264,62790.0707350685,54847.1615194304,-7942.90921563812
5023,121.870259413004,128.599871400632,6.72961198762823,504.86866868505,511.598280672679,6.72961198762823,1,360.36,360.36,0,0,92.789837122639,69.2755559972449,-23.5142811253941,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,38671.9334708664,39525.8228865976,853.889415731166
5089,106.331187532016,114.467612718205,8.13642518618822,489.329596804063,497.466021990251,8.13642518618815,1,360.36,360.36,0,0,68.2740806836844,59.3512534659941,-8.9228272176903,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,35183.9164364966,36384.7598656992,1200.84342920263
5090,122.702689637295,128.599871400632,5.89718176333707,505.701098909342,511.598280672679,5.89718176333707,1,360.36,360.36,0,0,74.4704259904165,67.3656153689533,-7.10481062146313,0,546.327360008728,571.966287503776,25.6389274950485,43.5514497950641,60.3680068310979,16.8165570360339,0.0797167650442553,0.10554469406678,125410.321836315,160139.106154213,34728.7843178975
5096,6.0404419428169,25.4194876248458,19.3790456820289,448.25206913685,497.753656899824,49.5015877629737,1,484.766525684336,514.889067765281,30.1225420809448,1,26.2754765211986,47.770964844626,21.4954883234274,1,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,16884.3155501434,22124.1860534119,5239.87050326845
5151,87.0349696924997,94.2068208370186,7.1718511445189,544.723250365178,551.895101509697,7.17185114451877,1,450.45,450.45,0,0,102.90556453602,94.5666970043404,-8.33886753168008,0,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,33830.153109628,35095.2260689799,1265.07295935185
5165,118.077578073288,126.160118685966,8.08254061267769,616.062679582985,624.145220195663,8.0825406126778,1,540.54,540.54,0,0,110.609675592781,96.0121936556598,-14.5974819371215,0,615.046504650465,629.790794569232,14.7442899187673,2.48068384815048,7.88437439560824,5.40369054745776,0.00403332728402426,0.0125190372161617,48291.5974647754,60337.5488914153,12045.9514266399
5198,106.331187532016,109.258743437215,2.92755590519906,489.329596804063,492.257152709262,2.92755590519914,1,360.36,360.36,0,0,63.8024469462318,64.4953395054212,0.69289255918946,1,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,34808.5662703016,35548.1133540803,739.547083778692
5214,87.0349696924997,94.2068208370186,7.1718511445189,544.723250365178,551.895101509697,7.17185114451888,1,450.45,450.45,0,0,96.8153362417477,98.0365553239824,1.22121908223468,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,33725.3836430207,34964.159886118,1238.77624309731
5218,106.331187532016,118.66542255655,12.3342350245334,489.329596804063,501.663831828596,12.3342350245334,1,360.36,360.36,0,0,57.6967448508238,63.0444077753561,5.34766292453235,1,0,79.4853371037635,79.4853371037635,0,0,0,NaN,0,34944.718657945,37464.3627373334,2519.64407938848
5260,123.645632332552,128.599871400632,4.95423906808,506.644041604599,511.598280672679,4.95423906808008,1,360.36,360.36,0,0,75.8644354772014,66.9182929047811,-8.9461425724203,0,325.668930529416,382.364473540397,56.6955430109806,0,0.110960647027042,0.110960647027042,0,0.000290196016381002,38551.2054054723,39660.5642755848,1109.35887011243
5309,106.331187532016,111.184228060026,4.85304052800981,564.019468204695,568.872508732705,4.85304052800996,1,450.45,450.45,0,0,90.9573378642042,83.9821288942831,-6.97520896992113,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,37077.5351178882,38028.7171173425,951.181999454246
