scope,initial_state_id,sample_id_r,path_id_r,sample_id_s,path_id_s,T_id,T_label,distance_metric,distance,low_positive_distance_q25,Q_r,Q_s,absolute_loss_difference,relative_loss_difference,loss_slope
STATE,7,3,3,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,4,4,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,5,5,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,6,6,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,7,7,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,8,8,224,224,2,HALF_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,1,1,1136,1136,2,HALF_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,2,2,1136,1136,2,HALF_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,3,3,1136,1136,2,HALF_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,4,4,1136,1136,2,HALF_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,1,1,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,2,2,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,3,3,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,4,4,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,5,5,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,6,6,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,7,7,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,8,8,224,224,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,1,1,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,2,2,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,3,3,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,4,4,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,5,5,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,6,6,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,7,7,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,8,8,1297,1297,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,1,1,1136,1136,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,2,2,1136,1136,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,3,3,1136,1136,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,4,4,1136,1136,2,HALF_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,1,1,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,2,2,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,3,3,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,4,4,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,5,5,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,6,6,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,7,7,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,8,8,1297,1297,3,FULL_CAPACITY,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,1,1,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,2,2,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,3,3,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,4,4,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,5,5,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,6,6,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,7,7,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,8,8,224,224,3,FULL_CAPACITY,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,1,1,1136,1136,3,FULL_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,2,2,1136,1136,3,FULL_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,3,3,1136,1136,3,FULL_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,4,4,1136,1136,3,FULL_CAPACITY,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,1,1,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,2,2,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,3,3,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,4,4,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,5,5,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,6,6,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,7,7,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,8,8,224,224,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,1,1,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,2,2,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,3,3,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,4,4,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,5,5,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,6,6,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,7,7,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,8,8,1297,1297,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,1,1,1136,1136,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,2,2,1136,1136,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,3,3,1136,1136,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,4,4,1136,1136,3,FULL_CAPACITY,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,1,1,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,2,2,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,3,3,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,4,4,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,5,5,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,6,6,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,7,7,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,8,8,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0159690920798078,0.0368466297213286,0,84.6063627341755,84.6063627341755,1,5298.13231155179
STATE,7,1,1,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,2,2,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,3,3,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,4,4,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,5,5,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,6,6,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,7,7,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,8,8,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0172067851856425,0.0368466297213286,0,45936.7545879684,45936.7545879684,1,2669688.38701482
STATE,7,1,1,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,2,2,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,3,3,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,4,4,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_OLD,0.0200901481004033,0.0368466297213286,0,54.5509096364182,54.5509096364182,1,2715.30649569095
STATE,7,1,1,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,2,2,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,3,3,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,4,4,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,5,5,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,6,6,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,7,7,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,8,8,224,224,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0315271775317929,0.0701085001268668,0,45936.7545879684,45936.7545879684,1,1457052.55542284
STATE,7,1,1,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,2,2,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,3,3,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,4,4,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,5,5,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,6,6,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,7,7,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,8,8,1297,1297,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0333781965006181,0.0701085001268668,0,84.6063627341755,84.6063627341755,1,2534.77933514499
STATE,7,1,1,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,2,2,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,3,3,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,7,4,4,1136,1136,4,STEP03YF_PERIOD_R2000,PERIOD_CORRECTED,0.0419919246298098,0.0701085001268668,0,54.5509096364182,54.5509096364182,1,1299.08095704889
STATE,9,1,1,18,18,1,ZERO,PERIOD_OLD,0.00484522207267036,0.0379542395692512,0,29457.4912036658,29457.4912036658,1,6079698.8789888
