path_id,candidate,BASE_FIRST_PHYSICALLY_UNRECOVERABLE_HOUR,FIRST_PHYSICALLY_UNRECOVERABLE_HOUR,LAST_PHYSICALLY_RECOVERABLE_HOUR,last_hour_interpretation,unrecoverable_window_shift_hours,exact_window_shifted_toward_stage7,exact_real_hour_count,recovered_from_-16h_unrecoverable,recovered_from_-8h_unrecoverable,recovered_from_-4h_unrecoverable
4665,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4674,S4_125,-13,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
4689,S4_125,-17,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
4694,S4_125,-14,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
4711,S4_125,-16,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,32,True,False,False
4723,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
4744,S4_125,-10,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
4787,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4789,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4797,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
4852,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
4863,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4869,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4875,S4_125,-7,-7,-8,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4961,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
4962,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4985,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5008,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5052,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5054,S4_125,-3,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5055,S4_125,-7,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
5091,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5102,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5106,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5138,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5152,S4_125,-18,-18,-19,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5172,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
5212,S4_125,-18,-18,-19,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5230,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5235,S4_125,-14,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
5247,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5254,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
5255,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5265,S4_125,-18,-18,-19,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5273,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5287,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5295,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
5299,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5304,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5330,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5334,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
5353,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5377,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5409,S4_125,-11,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5443,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
5444,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
5445,S4_125,-15,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
5557,S4_125,-13,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
5592,S4_125,-18,-17,-18,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
5593,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5661,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5666,S4_125,-20,-19,-20,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
5668,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5685,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
5692,S4_125,-11,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
5702,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5710,S4_125,-23,-22,-23,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
5716,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5725,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5744,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5763,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
5781,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5807,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5816,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5830,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5831,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5887,S4_125,-21,-20,-21,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
5913,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5938,S4_125,-11,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5962,S4_125,-3,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5984,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6008,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6018,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
6055,S4_125,-11,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
6065,S4_125,-23,-23,,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
6098,S4_125,-16,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,True,False,False
6105,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6206,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6257,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
6260,S4_125,-17,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
6264,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6266,S4_125,-16,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,6,True,32,True,False,False
6287,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
6312,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6382,S4_125,-7,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
6389,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6413,S4_125,-23,-22,-23,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
6434,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
6445,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6446,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
6471,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6489,S4_125,-1,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
6499,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6526,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
6557,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6663,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
6689,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6698,S4_125,-24,-22,-23,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,40,False,False,False
6740,S4_125,-2,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
6756,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6816,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
6844,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
6853,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6913,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
6926,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6949,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
6960,S4_125,-24,-22,-23,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,40,False,False,False
6969,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
6978,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
7019,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
7091,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
7183,S4_125,-11,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
7243,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
7249,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
7268,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
7320,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
7329,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
7392,S4_125,-5,-5,-6,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
7445,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
7454,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,16,False,False,False
7458,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
7463,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
7541,S4_125,-13,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
7564,S4_125,-26,-25,-26,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
7590,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
7606,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
7612,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
7623,S4_125,-13,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
7630,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
7669,S4_125,-16,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,6,True,32,True,False,False
7687,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
7697,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
7699,S4_125,-21,-20,-21,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
7701,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
7739,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
7767,S4_125,-12,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
7786,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
7789,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
7836,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
7856,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
7862,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
7986,S4_125,-3,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
7996,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
8006,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8041,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8055,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
8061,S4_125,-9,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
8085,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8138,S4_125,-13,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
8215,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
8221,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
8238,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
8245,S4_125,-23,-23,,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
8246,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8254,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8283,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8309,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8332,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
8334,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8357,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8384,S4_125,-4,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,24,False,False,True
8395,S4_125,-21,-20,-21,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
8399,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8440,S4_125,-8,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,24,False,True,True
8456,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8468,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8483,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8534,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
8558,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8578,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8598,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
8611,S4_125,-10,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
8612,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8625,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
8644,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
8656,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
8707,S4_125,-20,-19,-20,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
8716,S4_125,-16,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,6,True,32,True,False,False
8723,S4_125,-11,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
8747,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
8749,S4_125,-15,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
8752,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
8753,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,40,False,False,False
8756,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8764,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8767,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8796,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8803,S4_125,-3,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
8842,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8869,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8873,S4_125,-8,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
8883,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
8898,S4_125,-21,-21,-22,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
8916,S4_125,-18,-18,-19,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
9016,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
9055,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
9063,S4_125,-18,-18,-19,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
9142,S4_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
9144,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
9194,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9227,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
9261,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9272,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
9276,S4_125,-10,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
9334,S4_125,-6,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,32,False,False,True
9341,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
9397,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9408,S4_125,-21,-20,-21,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
9428,S4_125,-16,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,True,False,False
9441,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
9495,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9527,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
9541,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9638,S4_125,-11,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,32,False,False,False
9645,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
9655,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
9657,S4_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
9692,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
9697,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9744,S4_125,-11,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9751,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
9754,S4_125,-6,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
9759,S4_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
9825,S4_125,-16,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,True,False,False
9839,S4_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
9842,S4_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
9870,S4_125,-14,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
9891,S4_125,-23,-22,-23,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
