seed_id,distribution_id,distribution_label,candidate_label,eta,metric,difference_direction,paired_sample_count,paired_mean_difference,paired_sd,paired_standard_error,student_t_critical_975,paired_mean_difference_CI95_lower,paired_mean_difference_CI95_upper,improved_share,worsened_share,equal_share
2,3,location-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-29.707943168660826,764.3340236385138,6.240761169875783,1.9601221590464062,-41.94059742705072,-17.475288910270933,0.0644,0.0,0.9356
2,3,location-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.014733516096939275,0.3879090144241654,0.0031672638398837502,1.9601221590464062,-0.02094174013304182,-0.008525292060836728,0.0018,0.0,0.9982
2,3,location-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,4.365798341539292,764.334023638514,6.2407611698757846,1.9601221590464062,-7.866855916850606,16.59845259992919,0.0068,0.9932,0.0
3,3,location-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-9.58074071102352,291.55969155217986,2.3805749128869724,1.9601221590464062,-14.246958349043243,-4.914523073003797,0.0596,0.006933333333333333,0.9334666666666667
3,3,location-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.004824846277863464,0.1483619542281711,0.001211370283670575,1.9601221590464062,-0.007199280013696489,-0.002450412542030439,0.0018,0.0002666666666666667,0.9979333333333333
3,3,location-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-0.3370692972520024,291.55969155218634,2.3805749128870253,1.9601221590464062,-5.003286935271828,4.329148340767824,0.004333333333333333,0.9956666666666667,0.0
3,3,location-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-28.22358124758816,691.9922477327672,5.650093043022964,1.9601221590464062,-39.298453821891414,-17.148708673284908,0.06653333333333333,0.0,0.9334666666666667
3,3,location-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.013960678126809935,0.3515697606001303,0.0028705550748758554,1.9601221590464062,-0.019587316737837215,-0.008334039515782654,0.002,0.0,0.998
3,3,location-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,5.850160262613324,691.992247732766,5.650093043022954,1.9601221590464062,-5.224712311689908,16.925032836916557,0.006666666666666667,0.9933333333333333,0.0
1,4,lfw-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-19.706587730815496,416.5967066300893,3.401497865892188,1.9601221590464062,-26.373939071699834,-13.039236389931158,0.06133333333333333,0.005866666666666667,0.9328
1,4,lfw-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.009932642456479115,0.21170872824106815,0.0017285945276138924,1.9601221590464062,-0.013320898894061461,-0.00654438601889677,0.0030666666666666668,0.00013333333333333334,0.9968
1,4,lfw-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-10.462916317045122,416.5967066300869,3.4014978658921686,1.9601221590464062,-17.130267657929423,-3.795564976160822,0.006066666666666666,0.9939333333333333,0.0
1,4,lfw-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-50.280006684610306,971.8909485793993,7.935456365496838,1.9601221590464062,-65.83447054876652,-34.725542820454095,0.06713333333333334,0.0,0.9328666666666666
1,4,lfw-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.025166063365313133,0.4937755250581684,0.004031660279557872,1.9601221590464062,-0.03306861001702174,-0.01726351671360452,0.0032,0.0,0.9968
1,4,lfw-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-16.2062651744099,971.8909485793934,7.9354563654967905,1.9601221590464062,-31.760729038566016,-0.6518013102537843,0.008866666666666667,0.9911333333333333,0.0
2,4,lfw-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-12.586215020954107,354.70219966141025,2.896131332710851,1.9601221590464062,-18.262986221709248,-6.909443820198968,0.065,0.0068,0.9282
2,4,lfw-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.0063099125097975765,0.18000783147622673,0.0014697577894055341,1.9601221590464062,-0.009190817321242425,-0.0034290076983527276,0.0022,0.0003333333333333333,0.9974666666666666
2,4,lfw-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-3.342543607183585,354.7021996614092,2.8961313327108424,1.9601221590464062,-9.019314807938708,2.3342275935715375,0.005666666666666667,0.9943333333333333,0.0
2,4,lfw-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-44.087592037475154,947.0565306667876,7.732684192347062,1.9601221590464062,-59.244597671802495,-28.930586403147814,0.07166666666666667,0.0,0.9283333333333333
2,4,lfw-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.021974091749927954,0.48093866097612525,0.0039268477232296504,1.9601221590464062,-0.029671192987431323,-0.014276990512424587,0.002533333333333333,0.0,0.9974666666666666
2,4,lfw-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-10.013850527275041,947.0565306667864,7.732684192347052,1.9601221590464062,-25.17085616160236,5.143155107052278,0.008333333333333333,0.9916666666666667,0.0
3,4,lfw-only,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-13.01762187587747,342.04212894533777,2.7927622881710867,1.9601221590464062,-18.49177712187076,-7.543466629884178,0.06473333333333334,0.0076,0.9276666666666666
3,4,lfw-only,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.006543299944242182,0.17371597264136712,0.0014183849771421066,1.9601221590464062,-0.009323507767996956,-0.0037630921204874082,0.0023333333333333335,0.0002666666666666667,0.9974
3,4,lfw-only,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-3.7739504621063813,342.04212894534174,2.792762288171119,1.9601221590464062,-9.248105708099738,1.7002047838869747,0.005333333333333333,0.9946666666666667,0.0
3,4,lfw-only,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-41.05993371544338,899.6115295821321,7.345297380669727,1.9601221590464062,-55.457613876079634,-26.662253554807123,0.07213333333333333,0.0,0.9278666666666666
3,4,lfw-only,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.020462725381504076,0.4567190522504735,0.0037290954460706305,1.9601221590464062,-0.027772207998546163,-0.01315324276446199,0.002533333333333333,0.0,0.9974666666666666
3,4,lfw-only,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-6.986192205241821,899.6115295821309,7.345297380669717,1.9601221590464062,-21.38387236587806,7.411487955394417,0.007866666666666666,0.9921333333333333,0.0
1,5,combined-mild,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-26.106349518203917,478.70271458300033,3.9085912973784085,1.9601221590464062,-33.76766593085128,-18.445033105556558,0.064,0.007933333333333334,0.9280666666666667
1,5,combined-mild,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.013205893498817373,0.24358273552125123,0.001988844707261242,1.9601221590464062,-0.017104272080422294,-0.00930751491721245,0.004333333333333333,0.0002666666666666667,0.9954
1,5,combined-mild,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-16.86267810443464,478.7027145829994,3.908591297378401,1.9601221590464062,-24.523994517081984,-9.201361691787294,0.008133333333333333,0.9918666666666667,0.0
1,5,combined-mild,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-67.43865811153864,1066.4419007280464,8.707461657025153,1.9601221590464062,-84.50634665452058,-50.3709695685567,0.07186666666666666,0.0,0.9281333333333334
1,5,combined-mild,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.03385300691417174,0.5428952753167923,0.0044327213609797736,1.9601221590464062,-0.04254168227870654,-0.025164331549636945,0.0046,0.0,0.9954
1,5,combined-mild,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-33.364916601338756,1066.4419007280426,8.70746165702512,1.9601221590464062,-50.43260514432063,-16.29722805835688,0.0114,0.9886,0.0
2,5,combined-mild,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-21.511067545453308,470.92157147711333,3.8450585299617477,1.9601221590464062,-29.04785197286173,-13.974283118044887,0.06653333333333333,0.009266666666666666,0.9242
2,5,combined-mild,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.010840827723790513,0.2392888044621029,0.001953784906975902,1.9601221590464062,-0.0146704848139644,-0.007011170633616626,0.0034666666666666665,0.0008666666666666666,0.9956666666666667
2,5,combined-mild,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-12.267396131682267,470.92157147711356,3.8450585299617495,1.9601221590464062,-19.804180559090693,-4.730611704273842,0.0076,0.9924,0.0
2,5,combined-mild,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-65.93811972922947,1101.98319133269,8.997655079629656,1.9601221590464062,-83.57462283026801,-48.30161662819093,0.0758,0.0,0.9242
2,5,combined-mild,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.032928262021459015,0.5596730914891209,0.004569711656381177,1.9601221590464062,-0.04188545509958441,-0.023971068943333614,0.004266666666666667,0.0,0.9957333333333334
2,5,combined-mild,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-31.864378219029046,1101.9831913326896,8.99765507962965,1.9601221590464062,-49.50088132006758,-14.22787511799051,0.0124,0.9876,0.0
3,5,combined-mild,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-21.565881754695482,432.12318925564745,3.528271065668208,1.9601221590464062,-28.481724053634014,-14.65003945575695,0.06873333333333333,0.008133333333333333,0.9231333333333334
3,5,combined-mild,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.01082463733351334,0.21960479204387226,0.0017930656185916598,1.9601221590464062,-0.014339264985139103,-0.007310009681887576,0.0038,0.0004,0.9958
3,5,combined-mild,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-12.322210340924107,432.12318925564836,3.5282710656682155,1.9601221590464062,-19.238052639862655,-5.4063680419855595,0.008933333333333333,0.9910666666666667,0.0
3,5,combined-mild,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-57.92438652702117,1000.2920157797024,8.167350108134299,1.9601221590464062,-73.93339045466527,-41.91538259937707,0.07653333333333333,0.0,0.9234666666666667
3,5,combined-mild,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.028854904153864387,0.5079296014484422,0.004147227829346356,1.9601221590464062,-0.036983977320780105,-0.02072583098694867,0.0041333333333333335,0.0,0.9958666666666667
3,5,combined-mild,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-23.850645016818564,1000.2920157796931,8.167350108134224,1.9601221590464062,-39.85964894446252,-7.841641089174608,0.012066666666666667,0.9879333333333333,0.0
1,6,combined-medium,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-42.967281606046825,637.373822937403,5.204135472012234,1.9601221590464062,-53.168022863417434,-32.766540348676216,0.08626666666666667,0.0122,0.9015333333333333
1,6,combined-medium,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.021730212881969316,0.32446837184139815,0.0026492731622768766,1.9601221590464062,-0.026923111912715167,-0.016537313851223465,0.007533333333333334,0.0011333333333333334,0.9913333333333333
1,6,combined-medium,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-33.72361019227611,637.3738229374034,5.204135472012236,1.9601221590464062,-43.92435144964672,-23.5228689349055,0.0138,0.9862,0.0
