candidate,profile_id,global_hour,site1_lp_pel_kw,site2_lp_pel_kw,site3_lp_pel_kw,site4_lp_pel_kw,site1_effective_increment_above_base_kw,site2_effective_increment_above_base_kw,site3_effective_increment_above_base_kw,site4_effective_increment_above_base_kw,effective_total_physical_pmax_kw,candidate_increment_hostable,missing_candidate_increment_kw,minimum_voltage_pu,minimum_voltage_margin_pu,critical_bus,critical_branch,voltage_limited_flag,branch_limited_flag,substation_limited_flag,source,site_resolved_joint_witness
B1010,60,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,61,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,62,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,63,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,65,21,375,0,150,0,75,0,30,0,875,YES,0,0.903055026321,0.00305502632147,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,72,21,375,0,150,60.9344548861,75,0,30,0,875,YES,0,0.902148876043,0.00214887604316,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,73,21,375,0,150,150,75,0,30,0,875,YES,0,0.900822751236,0.000822751235669,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,77,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,199.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,78,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,199.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,79,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,199.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,80,22,375,0,150,0,75,0,30,0,875,YES,0,0.905212718357,0.00521271835701,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,89,22,375,200,49.7456274682,150,75,0,-70.2543725318,0,774.745627468,NO,100.254372532,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,90,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,92,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,93,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,96,23,375,0,150,0,75,0,30,0,875,YES,0,0.906265736144,0.00626573614358,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,97,23,375,0,150,150,75,0,30,0,875,YES,0,0.904041389034,0.00404138903437,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,105,23,375,0,150,150,75,0,30,0,875,YES,0,0.904041389034,0.00404138903437,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,108,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,110,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,111,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,112,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,113,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,115,23,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,125,24,375,0,150,150,75,0,30,0,875,YES,0,0.910730170882,0.0107301708821,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,126,24,375,200,150,150,75,0,30,0,875,YES,0,0.900117379797,0.00011737979705,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,136,25,375,0,150,150,75,0,30,0,875,YES,0,0.92001277146,0.0200127714602,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,140,25,375,0,150,150,75,0,30,0,875,YES,0,0.92001277146,0.0200127714602,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,143,25,375,200,150,150,75,0,30,0,875,YES,0,0.909508302825,0.00950830282497,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,206,26,375,0,150,150,75,0,30,0,875,YES,0,0.923962480997,0.0239624809972,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,224,26,375,104.329349622,150,150,75,0,30,0,875,YES,0,0.918521411039,0.0185214110393,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,246,26,375,200,150,150,75,0,30,0,875,YES,0,0.913503431602,0.0135034316018,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,264,27,375,0,150,150,75,0,30,0,875,YES,0,0.925251892774,0.0252518927736,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,299,27,375,0,150,150,75,0,30,0,875,YES,0,0.925251892774,0.0252518927736,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,314,27,375,200,150,150,75,0,30,0,875,YES,0,0.914807585418,0.0148075854183,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,338,28,375,0,150,150,75,0,30,0,875,YES,0,0.926562889012,0.0265628890123,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,389,28,375,200,150,150,75,0,30,0,875,YES,0,0.916133527687,0.0161335276871,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,413,29,375,0,150,150,75,0,30,0,875,YES,0,0.927357940599,0.027357940599,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,457,29,375,0,150,150,75,0,30,0,875,YES,0,0.927357940599,0.027357940599,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,465,29,375,200,150,150,75,0,30,0,875,YES,0,0.916937622333,0.016937622333,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,466,30,375,0,150,0,75,0,30,0,875,YES,0,0.931343643959,0.0313436439588,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,496,30,375,0,150,150,75,0,30,0,875,YES,0,0.92917933238,0.0291793323798,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,499,30,375,0,150,150,75,0,30,0,875,YES,0,0.92917933238,0.0291793323798,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,511,30,375,200,150,150,75,0,30,0,875,YES,0,0.918779671619,0.0187796716186,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,512,31,375,0,150,0,75,0,30,0,875,YES,0,0.932646077221,0.0326460772212,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,518,31,375,0,150,150,75,0,30,0,875,YES,0,0.930484795112,0.0304847951124,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,544,31,375,0,150,150,75,0,30,0,875,YES,0,0.930484795112,0.0304847951124,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,551,31,375,200,150,150,75,0,30,0,875,YES,0,0.920099889791,0.0200998897909,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,552,32,375,0,150,0,75,0,30,0,875,YES,0,0.928733297947,0.0287332979469,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,567,32,375,0,150,150,75,0,30,0,875,YES,0,0.926562889012,0.0265628890123,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,570,32,375,200,150,150,75,0,30,0,875,YES,0,0.916133527687,0.0161335276871,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,661,33,375,200,150,150,75,0,30,0,875,YES,0,0.908352241297,0.00835224129696,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,728,34,375,200,150,150,75,0,30,0,875,YES,0,0.90918652066,0.00918652065984,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,761,35,375,200,150,150,75,0,30,0,875,YES,0,0.90696763675,0.00696763675011,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,785,36,375,200,150,150,75,0,30,0,875,YES,0,0.906640060451,0.00664006045063,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,812,37,375,200,150,150,75,0,30,0,875,YES,0,0.906641641354,0.00664164135429,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,840,38,375,200,150,150,75,0,30,0,875,YES,0,0.9076369192,0.0076369192,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,883,39,375,200,150,150,75,0,30,0,875,YES,0,0.911535384982,0.0115353849822,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,957,40,375,200,150,150,75,0,30,0,875,YES,0,0.909969447725,0.00996944772517,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,993,41,375,200,150,150,75,0,30,0,875,YES,0,0.90902928588,0.00902928587953,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1029,42,375,200,150,150,75,0,30,0,875,YES,0,0.909405360975,0.00940536097509,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1056,43,375,200,150,150,75,0,30,0,875,YES,0,0.903850045673,0.00385004567273,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1057,44,375,0,150,0,75,0,30,0,875,YES,0,0.905212718357,0.00521271835701,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1080,44,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1083,45,375,0,150,0,75,0,30,0,875,YES,0,0.903055026321,0.00305502632147,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1107,45,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,-94.5592198069,0,675.440780194,NO,199.559219806,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1137,46,375,0,150,150,75,0,30,0,875,YES,0,0.902985777327,0.00298577732687,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1148,46,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,-66.2855874919,0,703.714412509,NO,171.285587491,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1189,47,300.000000005,124.657531819,120,150,4.77052708447e-09,0,0,0,770.000000005,NO,104.999999995,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1010,1194,47,300,200,67.537284676,150,8.25366441859e-11,0,-52.462715324,0,717.537284676,NO,157.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,26,16,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.924571438543,0.0245714385429,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,27,16,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.911689435569,0.0116894355687,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,28,17,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.924466162088,0.024466162088,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,36,17,375,200,0,187.5,75,0,0,37.5,882.5,YES,0,0.919797341635,0.0197973416352,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,37,17,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.910751049256,0.0107510492561,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,38,18,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.9260805122,0.0260805121996,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,41,18,375,200,0,187.5,75,0,0,37.5,882.5,YES,0,0.920169015813,0.0201690158133,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,42,18,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.91112641368,0.0111264136796,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,43,19,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.922492822623,0.0224928226234,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,48,19,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.922492822623,0.0224928226234,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,49,19,375,200,0,187.5,75,0,0,37.5,882.5,YES,0,0.914679076045,0.0146790760453,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,50,19,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.905581656283,0.00558165628339,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,51,20,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,55,20,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,56,20,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,60,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,61,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,62,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,63,20,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,65,21,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.910260988369,0.0102609883694,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,72,21,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.910260988369,0.0102609883694,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,73,21,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.910260988369,0.0102609883694,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,77,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,78,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,79,21,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,80,22,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,89,22,375,200,0,187.5,75,0,0,37.5,882.5,YES,0,0.903248622697,0.00324862269748,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,90,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,92,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,93,22,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,96,23,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.913320651137,0.0133206511368,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,97,23,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.913320651137,0.0133206511368,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,105,23,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.913320651137,0.0133206511368,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,108,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,110,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,111,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,112,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,113,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,115,23,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,125,24,375,0,120,187.5,75,0,0,37.5,882.5,YES,0,0.912448724745,0.0124487247453,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,126,24,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.901856157348,0.00185615734832,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,136,25,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.928512551019,0.0285125510193,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,140,25,375,0,120,187.5,75,0,0,37.5,882.5,YES,0,0.921714017895,0.021714017895,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,143,25,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.911229161102,0.0112291611016,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,206,26,375,0,108.131239292,187.5,75,0,0,37.5,882.5,YES,0,0.926540746191,0.0265407461913,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,224,26,375,104.329349622,120,187.5,75,0,0,37.5,882.5,YES,0,0.920225414598,0.020225414598,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,246,26,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.915216777973,0.0152167779726,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,264,27,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.933499292223,0.0334992922226,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,299,27,375,0,120,187.5,75,0,0,37.5,882.5,YES,0,0.926943523746,0.0269435237465,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,314,27,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.916518493798,0.0165184937978,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,338,28,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.934747385151,0.0347473851514,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,389,28,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.91784196444,0.0178419644399,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,413,29,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.935504337565,0.0355043375653,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,457,29,375,0,120,187.5,75,0,0,37.5,882.5,YES,0,0.929045736832,0.0290457368323,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,465,29,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.918644563683,0.0186445636829,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,466,30,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.937238584877,0.0372385848769,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,496,30,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.937238584877,0.0372385848769,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,499,30,375,0,120,187.5,75,0,0,37.5,882.5,YES,0,0.930863826162,0.0308638261616,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,511,30,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.920483197084,0.020483197084,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,512,31,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.938481704909,0.0384817049092,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,518,31,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.938481704909,0.0384817049092,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,544,31,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.938481704909,0.0384817049092,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,551,31,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.921800975443,0.0218009754429,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,552,32,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.934747385151,0.0347473851514,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,567,32,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.934747385151,0.0347473851514,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,570,32,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.91784196444,0.0178419644399,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,661,33,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.910075285569,0.010075285569,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,728,34,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.910907986837,0.0109079868373,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,761,35,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.908693306483,0.00869330648269,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,785,36,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.908366352497,0.00836635249677,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,812,37,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.908367930396,0.00836793039603,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,840,38,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.909361318855,0.00936131885474,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
