a0,loc0,lfw0,seed_id,N,nested_parent_N,prefix_start,prefix_end,record_weight,record_weight_sum,nested_in_parent_pass,resistance_seed,wind_seed,state_id,base_seed,permutation_checksum,prefix_record_id_sha256,selected_record_id_min,selected_record_id_max,selected_record_id_unique_count,q_W1_prefix_sha256,q_W2_prefix_sha256,q_W3_prefix_sha256,wind_bounds_pass,separate_wind_resistance_seed_pass,sampling_unit,weight_definition,path_probability_weighting
4,5,0,3,500,1000,1,500,0.002,1,1,22160782,352161086,19,20260725,859750173,877274d168ae01b1cafdcb31ada8b3992eeb6e7fef53cdcea7268649cd8cad86,24,14973,500,364fa77e3781b055a0fada8efc5f2738fbf67d0676828ab82ed3b921c16745d4,9024cc92d02ac8490ae9ce10ff40a644531321dac7e42e3f4c39003aaa721b5c,f42cc92dbc1e1e0efb7e611185d10cea59be57eddd480344922710688159ae1c,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,5,0,3,1000,2000,1,1000,0.001,1,1,22160782,352161086,19,20260725,3568760258,e7acb8636f0549e7a17576b02f84adcc67585669e4e1e8fc6546152eb43f3ece,24,14973,1000,995a4412d4f425f497614950c7e139b666c6a46b4c26cdb3c7e9e35e7839ca10,816102e13c75ba1ae54e317a0b0ffd370637248a7df9573f5bbf8c14ccf39768,449dc9f7240f6cd5274624e8a417577b6120d630790ac6185c8ece64563737c9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,5,0,3,2000,5000,1,2000,0.0005,1,1,22160782,352161086,19,20260725,14754207921,5b8d3ab2251bdcb52faa773568349ec7cb65be34b5d8e4148e0e02e3273b2397,20,14982,2000,cdfbf19361cce06c82c295fce796106e4636507f908cffcb59b13240c1575b49,a1e3139d3e6aebdaafd30e44212226739272f8e3f69b6f4e4b6831d172897b29,6bb8908971d70d164ff0a34bdfead21c10a38a9b1b1cbe09f595b70499b9a93a,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,5,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22160782,352161086,19,20260725,94363845531,3f888b12dfb9d6c91b17c360b21fa626e22ddac952cf08dd955409194352f233,4,14998,5000,010d1ba134ee6b79e92b5f32684798a6977f55d53cb7a3c6a541e32610a35b1b,ec3375833a47fc220c9b224d5a7c9a58bdbd808cb80e695a6644f806274f93c2,05bdc0b8efb6482a86a95b50e42b77b8aeb76235184b64620cbde673fdfd6f16,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,5,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22160782,352161086,19,20260725,375369389190,2f19cd7ce14684a1fa637b484bf1b8f3c873c0253661fd94595357c3af9491b9,4,15000,10000,b23a6339aa8f0c1648388089c3cfa85078480043385a5696cd0111ece83e211f,2db67e468855d460dfb9a580b5b69c29b727b66e77de199d939b9122b8dabfa3,18b3acf4bc4bd73bcb8331f90d60c14b715abb45dc5646f12cbbe7d605dda26a,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,5,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22160782,352161086,19,20260725,845052940208,d707dd1ea92d192e37a00e61ffa99a9a9cd461dd4c26550eac26530ec57e0a6b,1,15000,15000,c1377d7de01454c363406663d786da2e604dac01a906d9c8ef7bca1f6328b87a,7c8cbbdb7a46951af027c06b9ed7219c303425ab654afef0b105599a163fda0e,6ef184df0bee546e2592fb228bb78370f5861be2ab6f40d458d0e6742d0e7893,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,500,1000,1,500,0.002,1,1,22260783,352261103,20,20260723,963115673,7fc1e0b5815d8d6f9e8e6f74be14a7164b3f7a785f9b50ec4fcfccc7f5744db3,30,14969,500,0508e6c16fba22deee0ca0486e62fd5fed65189593890f1f3aa5f2998e4fe96b,34704a1d0c62b1b24f1f668a20c18526229150872d34d2aa9fcd457ae8917399,eb1c06483253b07226c83d143fab929e952695f9f8fcca0600728fd24acb9df9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,1000,2000,1,1000,0.001,1,1,22260783,352261103,20,20260723,3676891088,09a2b6c1e9f6534ffb7922aeaa9c5650b87e60d77843714c8953995fb1dce4d9,5,14969,1000,5c8c9150a3c3cea30b3db0cfc90f54bf3aa38c3d70a8c5909ff2543529aae08e,a76960d8cd5e19a95e726e0b4ab2e1449f3f0034806564de214882a7425c515b,84375d4e2dcbfe56830f29e43f8d593dc68411cc9651db7f6b29a59d108403d5,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,2000,5000,1,2000,0.0005,1,1,22260783,352261103,20,20260723,14832883190,22af1eb280b1b340188dd8c402652f0299971a18213beeca09f115e5dc4b522f,2,14993,2000,a71936d8b2a2dccc4be73721c0d9d3e427fbfaaf67833047376012d8e8351794,b134ca13ca4df7970901bf01134470834a8a57870405e8e73f9d5b4065d2dff2,be176ad2919efb49a9852682c410c56623647850b81872a3d1b81187d1e28a12,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22260783,352261103,20,20260723,94667490334,4712ab7c073922ec98aa3838c06bba92e968b2cd62172ebb91099585bd7d16fc,2,14994,5000,2405b9992da0b009ac84dee6a0882306f94d7e1a336ef922b2a77df50b75a905,609948a802cd48f95f07c5141ab24f9a33ed7777633ccf00f9d3579eaef0de4f,434b5bd21ab0ee466636a67c85220e40795cbe536c9d61b93c34b9c37a983bed,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22260783,352261103,20,20260723,375306923296,69c55f456222166da56a839914cdd539ef30640fd3cadac2b85a55c43ab79f20,2,15000,10000,6acae0bcf8457ca8f2ec5f8d43ece4123c4d71138dbeb6b37a5092d83d099045,d05a550f407f76f2f7e04923c4bd604f65ebb984aeb14236c5085116280da2aa,fe68b034ce0cda200abe0e07fe064250e6dfd5f082d056e42637b538c615a51e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260783,352261103,20,20260723,842334890005,3c25de83aafc10a049bdfd36de8455ac1dbfbd7fce36db64d815edd52c5c0559,1,15000,15000,c6f055e884650c56b81606503be606587ef4e0c406890f5a867b9280aa5046e3,63eb77d54273ebe814fd185b98aa013320bc722297255813b0762589254e22aa,ff48dd87319b3ead27c5ffacf2b25186748d08be8b53c10c7bf88051411cda62,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,500,1000,1,500,0.002,1,1,22260784,352261104,20,20260724,940577084,b62939b68ae8d2f98ba76488c0604e1d2424a256a05dab180b39b9eb468f5dd1,28,14972,500,3302c0ed5ebc3401df81835bb66dccee3c50d4bb1255077f56e8439e5e5ac4ec,78d5340c28b0fe9ce5682e391ce4ce9557cbf591d79cdeca9ca64dbff7b3f343,df07283c1912a12e5618d45a4a35c7f4945f60f3903702aa8ae6a74f40fba236,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,1000,2000,1,1000,0.001,1,1,22260784,352261104,20,20260724,3785378985,05cf635f5ea9c76a7caca27d7ab585896f8c9ec7b82dee89791080ad1b78839f,20,14996,1000,464a014561fac7226f8a5b31ccb1bfae36d9279ad177dab981cf8377f8b57f63,4cd1669480d56034999a12f75f9a5b1607498cced5c33fbd88e59e6848d3cfbc,8a6beda0ec02be97a7646118b6004d585710f3ca92678d4a7dea880dd944ddb5,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,2000,5000,1,2000,0.0005,1,1,22260784,352261104,20,20260724,14836855996,7d53372f13055ce8d9212612a6561a0c84e1590e74aec7d005823e1426dc9e64,18,14996,2000,6c627b1a20898313f04dd506945cd1b64363a9f13e1392a0ee9244f3ed38794b,4ef46ae552d48fbd8fa0f3b09a20c771e9bc59afe28c2fb2f98c6c99fc3f1b41,1badf0ee1d5d70c39c4ab35e1c518ba1014dc2ddd8acca6e9b4521aa304e7e84,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22260784,352261104,20,20260724,94281414602,ccf8ed0b5ab92089401507136d7cd676bf42dd16b6b12c48e38480930f9e6c2d,3,14996,5000,8070d1226e5803bcc7b9531fce0dec03c65d0e445909bcbe55271a5caffd691d,2eed7374ee0c7fc255c78e89272a51c316ec8941faa4a969a5aa1f3b6776f653,925118d63eabeaf4f0d670f8fec6a0e6667d69b497daf83b8dffc5123ba31b23,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22260784,352261104,20,20260724,375562536929,54702c0aa74c4f700d213a49b4f51de7cbab411369ce56e157c0221572ecd537,1,15000,10000,1b419f076f8f43634c057f6c0895e38c269159c517a56cbdb6eb68c2f2aa3ecc,61230ad0f9ca188959150ec8caade97f256dc1554a02b310deca3c22bb775973,8b7229c0584d63baaf8255f9cc300d506a0e06ddc4cd784f1ffa55bd1903df67,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260784,352261104,20,20260724,846218407637,355a922a5c39f8d5abe5b438461528048fcb74980ce031fa4ebcc839b747f471,1,15000,15000,cdbc28ea6fde3bf6956ed32adf2ebbe9d98e9c0d97dea08308c7407be5180771,fb419e1ac49d258472a0d337d95a723ea953af8d692aadeaafbcdce83729dafe,7d67a01628b2ae6dcd722f613cb89b94d9b494f0c24325843a9e3bad0da8936d,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,500,1000,1,500,0.002,1,1,22260785,352261105,20,20260725,965310921,b50e7a18e4be02d3d46edd673a79e0eb61309519638a973ecc1336a30736eabe,5,14994,500,d02098b56401cfe83743032bfc33774acca1abffed50cd479a1876336e01c7b7,f4f61d62d42a8e2dedc3ea4aaf114ff3d1ad6a163edbe96501864ca06f9231a4,0bb795502ef6520bc813c9c54a4b444a3e8f353ca387230f3b5ff4a46b3e6db2,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,1000,2000,1,1000,0.001,1,1,22260785,352261105,20,20260725,3822585400,c3dc1e1b87da6c2b793e769a146dd53f802df217ad85222c3176194872e6718a,5,14994,1000,80d2238705910bd35634c88e50a42c4817bd2ac41b30c35dbd567a954f7dd3d0,74b4d381269028c1843020717fe599def64ad493c6ec739a866aad1e31bada70,c11bcd1057a8165e003b466ffbdb93a67dc316066852ba6381b4ad37871e82cc,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,2000,5000,1,2000,0.0005,1,1,22260785,352261105,20,20260725,14753127372,fc9f5d5210a3a6359cae20febf8dccc3ec1d89a11e0fb2142b3e37e22325440d,5,15000,2000,8e4b872c61db82327b717af6684d64209dd03ca36150eb05adaf1d9a453cc26c,1d63c157fee021fa89591004c36f7cba472119cd96b779b168c42d4563998856,d034dff3fd1e63d61209ac2696ec480d4942599292e9986c2d5c33090f3fdf4e,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22260785,352261105,20,20260725,93828615574,317b3b4798cc60ce810c72b44dd1555612eb49ec60488d23634d5b9302cc0296,2,15000,5000,f883fbd06ad091c7b8674328d739512052a1739474c204d8ecde291eaf530e2c,3c209a5b40f6b949ea8f5195df5c1f0fdcca88d40b751364f62983d6cb55552d,9b3296c14d2e95ab4a89156a01ce86a975eaab21bf48c1ea1c40d4e6d5a0d840,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22260785,352261105,20,20260725,377275675734,d46163a08f56c774fe92ab0cfe8ca31f5d4ea6ccbbf51cbf1b3080244566f753,2,15000,10000,c8d3d0bce2eadb2d8d47e2993ef666ae6b37c5c12d8e4da344ff3c56a3054535,fb6d4b773aa5d8e3365f6a0293ccc067c0d949489909f9b98147c2bababb24f7,1ffbcea5087e2d2c3a75fee9b92424b4de7f8cc785839f44439fa7b54e4d4245,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,6,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260785,352261105,20,20260725,842978483678,5592cce41ef552e783698d601ff63ab8f79f0227d1e1eff471225237a3614815,1,15000,15000,2c5368d09fee1e75b4ffcef61101eb5054539df9d2daf0f79262c7ed0fcb2244,9968e783feddf413ff551bd4844b3e9159a2332afbfca11a527a4d8dd473293e,9ecbd0d85b08e80d123abddfb1ef9f051e738f6e05ba24db04d01e2f497f2107,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,500,1000,1,500,0.002,1,1,22360786,352361122,21,20260723,947779695,9aa54fbf05c58e780f263854a76c9327c6476e7fc05598c606fdbe73a8687181,6,14970,500,0f3190907a1ac93886da04d288b87ccaae36372f5cf9ae60b2e4809ff02d640b,7f9b862528b6a03a790446108850053af03e62ef43be4444a76436ed63337e8a,f388269ef43513c9372ec7c8ac9a0a0b8ab476029645410d4383ae8db307fd64,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,1000,2000,1,1000,0.001,1,1,22360786,352361122,21,20260723,3866655819,3faeff7e9aacb8ce89f7319fd91c5964e03d4ab22a2360414432e1595b184d8b,6,14994,1000,c5cc7045b469774ec9ae2a8940ad918302e96a71cad691dd9198d448b41df7d6,ec2364fdb145eaa6575328635fedb38ae455f0a9d8c77da1a7f854b8ff6f9731,1f56fee240ad6b46ad7121acd01d836f5f740a388a1a00bf878a1a629a77a571,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,2000,5000,1,2000,0.0005,1,1,22360786,352361122,21,20260723,15374280740,9c94f1d25356f1649dfb068aabcfcec553d751d331718000fa4a97237713396a,2,14994,2000,d2d9891a48509224bbbd5804c8e5ebff0263d88d973fa61dbc08978a7392acf9,791d1590bd08ba77f2888b923958ee354b179d20039bebc420952bf96434da6a,cf32779547d2caa80d87fe2ae3bbc1c8cb967ddcb0417024e5697d3930e5a097,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22360786,352361122,21,20260723,93110094933,515ee3ed301ecb969ddebb2cd2a78aa7efb0fe8c6b5d97f40af78df7df75bdac,2,14994,5000,aa8682daa9e33b518555410d1fe597368932548e9184ba44736eaea65710aa24,ac16e858c831d60914f87692194affff90393eeccf056b432aaab13c97b845bd,008cc5e919123ef5330a2f29f0976dc8c17e5f3843c6a2f94d9173c98fa1c9a1,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22360786,352361122,21,20260723,376321851460,bda1eef6d2e9df65eb146731a730483193ccf65df63f64fc8cce6c3a70e3cafa,2,15000,10000,bea1e608f0c55d7fb61c2fe980ae40f96a71813cba02d13f916028ec46f41a91,cf024b155671e453c150f9eb48803e0a5ed0ed0352199da8571d9797aab776b5,c293a5554bfac85a078086161ae845c9813d90c6a204ef327a848fafaf567f0d,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360786,352361122,21,20260723,841211650265,deb77db5a0134758d5f2e78b6147d9bad751ae07959ad8f2cbc7ffaa57d8aa26,1,15000,15000,8611711dcc5771ca9884b9361e2303c8328f19f1b39fcdef0a7b18425c011b53,2e8226691537c7189ee16bb6f7ce17c3d2ae6b58e6e8e79866a0aa16e2896106,d7423fc3a45ab431adaa7d9c3cdb6360d601d81fa0d96da43c6f1486cc7b0ac9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,500,1000,1,500,0.002,1,1,22360787,352361123,21,20260724,968380068,6ffa68342ea47644c82cabfebbf73ea3e43ced2690dae61449dd6fbe72afc71f,90,14953,500,d2539e9768ecaba5537c401c582683760b8db5a1cc248a5705219ee4272bdf2d,95616a760657a6ec46ca72c572c41d1e05992ddde70bd6a210eb91eee36448c1,bb0a6ca423340ef5a224a551f63d65177f93780e5dd225f5b969f4ae4bbc5e48,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,1000,2000,1,1000,0.001,1,1,22360787,352361123,21,20260724,3876992993,6929456c5981f3e4feab562e2ccd0262bfaa066f8a8008354cc9c13b64868e20,39,14995,1000,97c9136351d845fd682cacd0f3e5e1bb5ec941d5a7ac85265857edbb5c8e9048,63bd761a04edbb1358fec01b8176f9e9e5199d923b7c81725695a0611bfed0a1,7416db1b3a1ea3bbe7f6fade72fadc8bb7be59e8832bb7b765ffce5f9732fcf9,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,2000,5000,1,2000,0.0005,1,1,22360787,352361123,21,20260724,14787464161,6e9382bcbc7e4b5dcbb99e32539880a20642b34922ea04ff44b4645791c93749,20,14998,2000,19db89ad119ba9b38b28a1fac0130567461621df09c680da640fa923fa27abd7,79f3bc5275c8a67438980e55b0c453d43dbbc47911eed551ace2ce42663e27d0,a8085b9773fd4980d9ee914a90a9873c8c76b9257b9819b2b4bc665336ad721c,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22360787,352361123,21,20260724,94101128693,f79e1bac157bf29c8af1293860d61119eb22033570d104c5e4d09c7cfbe9a421,4,14999,5000,153dbb98307faf1d30b0c988204af6b18c675906d3f7679df7268e4326e704c0,cb2e072feed0799b0c66601a493d65ef68d9420f5beae758ccd96b9efbe223ca,e5634dc3cb76f5d86da4373506946248e22e0c7e250f55bed5c6456cc64b903a,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22360787,352361123,21,20260724,378658045861,b4d7baf860387f36b435ef50879c127b213966b9d5c8c635ad92a34dfc648e54,1,14999,10000,59b5ace92a73fe64c54b07f323e839661a535368948cf1dbe86801d3a0cb03d4,86c4a00ecebfa2c94ab12928a119717dac2cb7a0dace6d817c75d4c67171b566,4a7a2b741b39ea47d4eedaf51e5cb3b6fbd8d62d746658ad00804d5aefda8a7b,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360787,352361123,21,20260724,844426326077,56a3ebe45a61ee78aae83ebf4c632c90949693e8a741e479c2488e887c1d4ec3,1,15000,15000,f33ae4434e94a7b1daa3835f0081cc4bf777733137b53ef20dbc0ff13edfddb4,1aeab83b27f6498d7e62d51585e87dd92fff80436f670f5baeb266393a27f224,9aa9d1d48009ea414978677608c7301b7151e236558843fb2f11c8f133672b23,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,500,1000,1,500,0.002,1,1,22360788,352361124,21,20260725,983632778,a083ac63fe61720b86ef63ce797055accc9a11126d5210a9ae38d09b5dc47ec5,10,14917,500,9f5063f1c9cde01560e9279311369996a87527d88319770a8e849085956c0aa1,d320f4d9a4c0033e18aa9d3a7dfcae77dd1c27e016b634f770f41052b28a1d86,c249b64391be1291dc2e94fd9cd27ce75318cc78170532b77bb5f21a00d0c278,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,1000,2000,1,1000,0.001,1,1,22360788,352361124,21,20260725,3735157450,1128dde1c414b24d8e878203cca0ac9ff77d38255fa2b6e79ee6698963d95e4e,10,14995,1000,9746406c64b5478e1c1a23a092b6f48de744604c7225d9f273953023cd92dcc0,d5c832f2369f7a1f413ad94f66d8a1e21afeaa81bbf81e0561990db128c25371,d0ab5b73057a2dcab03f286b1bd112d8f2f184a703613a4662152ce6e7523b8a,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,2000,5000,1,2000,0.0005,1,1,22360788,352361124,21,20260725,15014645672,e9d40be2bc005e2baef19ff4c2565570a093125f633757240ef776cf63a1e5f0,9,14995,2000,a81c7ee11f6310af1924a3943eab3cf19a234d7286b2231deea5e73578252805,a6ff39765c3c04617c4e86790ed21f9b243888ebb4cfe543f8755b63fcc94886,a836315699d26a7d5a357d4d0593d9584d756ea3bb066152d64bfc08d80ac0ec,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22360788,352361124,21,20260725,93024193681,3ac42f197f6c458c60041e96c22c44ab59bae1c321b0d003d622a33837c50fa5,2,14995,5000,48e6a0290b263441cbada482c5b1c489e48653eee42bb326fbf0345e2d0ea077,293ec027624ea2f054cc1229a5a97b543cb1fa3d472d37af11ab5149c9de7af6,0fc07ff5d585aaeb888207b6d8fd5d6151631056a2109fa57d7cf90d5c61433f,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22360788,352361124,21,20260725,374533866681,f8be4ce80376fcee22dc27f426b0d5cdb01a538a76837ffb7a8f3f49a3bd7f79,2,15000,10000,51eacbf306652510c10cc3b554dc774419647d6115ad7a17f964a059a929c5bf,7bf56a63325fd24c24d1222724ed3091eb03b5326e97ed13a931e5f63de616ac,ed7858e737a3f2c2dc263a7deab6a90dc708dc3098186bfa1718fbc4b5cf7969,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
4,7,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360788,352361124,21,20260725,844857983917,b49e993089b46aabca734746f8d1d8e444630babf7d4645270dd4936f886f1e5,1,15000,15000,d25f647b7eb91b21d8686d22480a219118f71d1d2256673e6bb7488f1c0d8e44,92971fb2982c668de50852b24ac8269ba3c09b30b36cda985223fc2050965e48,fdde39dfd556f36586dbedd9895dbc62f4d83ffa7db85e4f836d85c016a5f6b0,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,500,1000,1,500,0.002,1,1,22460789,352461141,22,20260723,929829451,df6999e7c355c6989de69b10c1a8fe60e90f95a146ba764bcac18ade917ce773,225,14972,500,19438ce0bada0f34b6ad61de3862a94daa60e2a15728ef7cbe19944a24f752b9,543ae26756a9445f0f9c7fe60b18a71178738ca3d01c698dcae9e20620f82357,ba5c430c69a9049976c18115651f0ae9dc99a751c7f3f67fd47172834d7e205d,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,1000,2000,1,1000,0.001,1,1,22460789,352461141,22,20260723,3729723457,1fda8ced263ec05634d52a67967e2b99a7a5020373189b2f7579dcd1cb50e51a,21,14972,1000,316cd5bb3fb26c606e5ac5e979f1cb493babd9cd30be9d361d41bfc8067cde2a,909f76355c093874a5c37298f2a5ba277b2d2097eea03e08a6439b00385addfb,1187cfd29f38d5f30069f77f84830a5409e788502eb361d962a07b8e8b765262,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,2000,5000,1,2000,0.0005,1,1,22460789,352461141,22,20260723,15194251865,e947d33c9ddc3f432911db9e1ac09f7febef2ae52d9815ffcc013ce5dc858c16,15,14999,2000,707285a7e78546033bc89ba243708e229982bf8a853bfeb3dabcd0d253b2d17c,d662976cffabfce88ddb186ad50bc3105f0de5a8fdc889b65abb96ed73ae9dfb,ea69e37e6e760bbd162fa8e6e0385ab35146d37e6ea7f1b273c3f107b7335a82,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22460789,352461141,22,20260723,95100127921,dd84710bf2fda3d6798799ce0fa710de58891010820de570acfe6cb526b502e2,12,15000,5000,e8efbf7747e805689e26597e40c8fc556060435ee726e44165f97538cdcddfc1,9449b1c1e08924763b7147f1bdca4ca7cc656f28432d48fa85a922d8930a7049,273d7d2336a4301f0cbb5f7a8c98d5631f129b5382d5b8983dd95049f65030b4,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22460789,352461141,22,20260723,373704182782,5985ea75236b346be213c8b2e890cf9101ec17db8f6c47cf0e536b7e8006dda9,5,15000,10000,42a63268750b01d0c8344f740e1bff7b3ce53111075f48844321003e9486ef25,fabf584ad5e8826f3e502d453408edb02c5e2d99cdbbf24f9a1e3bcd32dbe904,18d0e5708454ee3ee81ae4cfe9d5f4fe32e66ba71715927b9a045fcf398243df,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22460789,352461141,22,20260723,843670538062,f141cff6cb4c909719caf0e8a73d76fcf58ffa858bb7e675dcbb0268dd2b26dd,1,15000,15000,9666cd9e26f7a5ae057b146af1bd4b72ff751faab419b405109c048c607fdc8c,fa7a70b32d25a4d13775a085155ec67c0ed4e96cc5157c2901294d9bcdc8aeea,23e2d90ca455b81b9a9733291b2349177345180a7947c051eacfdd2e6564e6a6,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,2,500,1000,1,500,0.002,1,1,22460790,352461142,22,20260724,912398450,e2eaed745464bb08b55da04309357208c9a58133a5789ca7df605768d707bf86,52,14957,500,5cd8a75f82803b2b651380af57dff7a093f60fceb9bf7149c6deae21ba5f0f3a,ade2dbfc5b1709f7f0f6a3928a765ff12b764b14ccea3c8991859b634e7634dc,7085d98b78a5c7c4f9d5650aacd9702053c36e7e3d3842e7605137e72303e551,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,2,1000,2000,1,1000,0.001,1,1,22460790,352461142,22,20260724,3676426494,6a6de440c8d1e95753adc5cb48783d6ae02410c60c5976a4372582b433af7f02,4,14987,1000,3bde6ed89baf3134cced6ac76fb66e1ee31c30db2ea7d85188d0918c6bc6d49f,8f0f60e4e0f0f15410da1ee1e3866ea8b688568b5de5349e6b3efc93cc0e79e5,a48156ae08170f1fe96020193858020adab6c75247c8849ce5feb72ba33b3bcd,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
5,1,0,2,2000,5000,1,2000,0.0005,1,1,22460790,352461142,22,20260724,14845646953,1e7fcc2c9909deabdd01e0b3cb951570a3e1f8572277550477ebda7549c2e898,1,14987,2000,1cf6a9684c9490b49c48a6a39f1f59caefe7517241e053378145ac49e519c84a,acd122acd2d52a213b3b1287de2ae2650d96eb248951c0d85c059d1f0b1f32dd,3dbef2d2a4c5c975e8aed6548f52ec7cb4bf59d6692a27e2a43c20bda0c01f43,1,1,main_sample_record_prefix,each selected record has weight 1/N,path_probability_not_reused
