a0,loc0,lfw0,seed_id,base_seed,derived_seed,N,D_mean_kg,D_q95_kg,D_q99_kg,full_loss_probability,D_upper_bound_hit_share,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_q95_km,W3_failed_lines_mean,W3_failed_lines_q95,W3_closed_roads_mean,W3_closed_roads_q95,D_min_kg,D_max_kg,A0_min,A0_max,C_mean_min_km,C_mean_max_km,D_nonfinite_count,C_nonfinite_count,D_negative_count,C_negative_count,A_invalid_scenario_count,C_invalid_value_count
2,6,0,2,20260724,20860742,10000,1.96587840602242,0,43.6407277091345,0,0,0.000350757575757576,0.999649242424242,19.0226728754851,19.0137618887991,0.0678,0,0.0214,0,0,405.313258598587,0,0.338383838383838,18.4118206473281,27.5932879418222,0,0,0,0,0,0
2,6,0,2,20260724,20860742,15000,1.71084381165389,0,24.5479093363882,0,0,0.000293939393939394,0.999706060606061,19.0214637894584,19.0137618887991,0.0570666666666667,0,0.018,0,0,433.13422251316,0,0.338383838383838,18.4118206473281,27.5932879418222,0,0,0,0,0,0
2,6,0,3,20260725,20860743,500,1.54979134277064,0,0,0,0,0.000373737373737374,0.999626262626263,19.0187126881165,19.0137618887991,0.044,0,0.008,0,0,335.488094263972,0,0.186868686868687,19.0137618887991,21.408242418871,0,0,0,0,0,0
2,6,0,3,20260725,20860743,1000,1.45105419632872,0,0,0,0,0.000315656565656566,0.999684343434343,19.0185559238671,19.0137618887991,0.047,0,0.009,0,0,335.488094263972,0,0.186868686868687,19.0137618887991,21.408242418871,0,0,0,0,0,0
2,6,0,3,20260725,20860743,2000,2.21981289037995,0,60.5515096964242,0,0,0.000393939393939394,0.99960606060606,19.0268202770483,19.0137618887991,0.0715,0,0.0235,0,0,405.313258598587,0,0.277777777777778,19.0137618887991,25.244857923625,0,0,0,0,0,0
2,6,0,3,20260725,20860743,5000,1.62021656711126,0,27.8209639145733,0,0,0.000295959595959596,0.99970404040404,19.0246072066969,19.0137618887991,0.056,0,0.018,0,0,405.313258598587,0,0.277777777777778,19.0137618887991,25.244857923625,0,0,0,0,0,0
2,6,0,3,20260725,20860743,10000,1.60862449881352,0,24.5479093363882,0,0,0.000294444444444444,0.999705555555556,19.0239466399423,19.0137618887991,0.0517,0,0.0181,0,0,410.222840465865,0,0.277777777777778,18.974385898967,28.8674880466035,0,0,0,0,0,0
2,6,0,3,20260725,20860743,15000,1.47572939112093,0,21.2748547582031,0,0,0.000281986531986532,0.999718013468013,19.0225974357322,19.0137618887991,0.0489333333333333,0,0.0177333333333333,0,0,410.222840465865,0,0.277777777777778,18.822538349909,28.8674880466035,0,0,0,0,0,0
2,7,0,1,20260723,20960744,500,2.32223222322232,0,45.8227640945913,0,0,0.000161616161616162,0.999838383838384,19.0207512192436,19.0137618887991,0.052,0,0.016,0,0,405.313258598587,0,0.0808080808080808,18.9266160798937,21.0688150050876,0,0,0,0,0,0
2,7,0,1,20260723,20960744,1000,1.56997517933612,0,0,0,0,0.000176767676767677,0.999823232323232,19.0183956355807,19.0137618887991,0.041,0,0.014,0,0,405.313258598587,0,0.095959595959596,18.9266160798937,21.0688150050876,0,0,0,0,0,0
2,7,0,1,20260723,20960744,2000,1.1452963478166,0,0,0,0,9.34343434343434e-05,0.999906565656566,19.0194115143692,19.0137618887991,0.0355,0,0.011,0,0,405.313258598587,0,0.095959595959596,18.9266160798937,24.6395414569215,0,0,0,0,0,0
2,7,0,1,20260723,20960744,5000,1.2531434961678,0,9.81916373455527,0,0,0.000257070707070707,0.999742929292929,19.0193494601211,19.0137618887991,0.046,0,0.0134,0,0,405.313258598587,0,0.580808080808081,16.7411695042917,24.6395414569215,0,0,0,0,0,0
2,7,0,1,20260723,20960744,10000,0.999209011810272,0,0,0,0,0.000258838383838384,0.999741161616162,19.0177048466538,19.0137618887991,0.0373,0,0.0134,0,0,405.313258598587,0,0.580808080808081,16.7411695042917,24.6395414569215,0,0,0,0,0,0
2,7,0,1,20260723,20960744,15000,1.03757648492122,0,0,0,0,0.000238720538720539,0.999761279461279,19.0177563867776,19.0137618887991,0.0408,0,0.014,0,0,405.313258598587,0,0.580808080808081,16.7411695042917,24.6395414569215,0,0,0,0,0,0
2,7,0,2,20260724,20960745,500,1.87764230968551,0,0,0,0,2.02020202020202e-05,0.999979797979798,19.0156128117528,19.0137618887991,0.044,0,0.006,0,0,250.388675231159,0,0.0101010101010101,19.0137618887991,19.7968433861095,0,0,0,0,0,0
2,7,0,2,20260724,20960745,1000,1.12156670212476,0,0,0,0,1.01010101010101e-05,0.999989898989899,19.0147348572115,19.0137618887991,0.029,0,0.004,0,0,250.388675231159,0,0.0101010101010101,19.0137618887991,19.7968433861095,0,0,0,0,0,0
2,7,0,2,20260724,20960745,2000,1.45487276000327,0,21.2748547582031,0,0,0.000362373737373737,0.999637626262626,19.0155578408967,19.0137618887991,0.0405,0,0.012,0,0,426.58811335679,0,0.383838383838384,18.3206858250059,20.940263764285,0,0,0,0,0,0
2,7,0,2,20260724,20960745,5000,1.21283037394649,0,0,0,0,0.000267676767676768,0.999732323232323,19.0187132435299,19.0137618887991,0.0426,0,0.0136,0,0,426.58811335679,0,0.383838383838384,18.3206858250059,28.8156134521473,0,0,0,0,0,0
2,7,0,2,20260724,20960745,10000,1.18045440907727,0,0,0,0,0.000215656565656566,0.999784343434343,19.0186695477243,19.0137618887991,0.0409,0,0.0134,0,0,426.58811335679,0,0.383838383838384,18.3206858250059,28.8156134521473,0,0,0,0,0,0
2,7,0,2,20260724,20960745,15000,1.12373055487367,0,0,0,0,0.00022996632996633,0.999770033670034,19.0190178912116,19.0137618887991,0.0408,0,0.0139333333333333,0,0,426.58811335679,0,0.383838383838384,18.3206858250059,28.8156134521473,0,0,0,0,0,0
2,7,0,3,20260725,20960746,500,0.178926983607452,0,0,0,0,0,1,19.0149676873378,19.0137618887991,0.012,0,0.002,0,0,43.6407277091345,0,0,19.0137618887991,19.6166611581603,0,0,0,0,0,0
2,7,0,3,20260725,20960746,1000,0.257207538935712,0,0,0,0,9.34343434343434e-05,0.999906565656566,19.016915284099,19.0137618887991,0.017,0,0.005,0,0,121.921283037395,0,0.0934343434343434,19.0137618887991,21.5485668316422,0,0,0,0,0,0
2,7,0,3,20260725,20960746,2000,0.335897226086245,0,0,0,0,5.68181818181818e-05,0.999943181818182,19.0164931282226,19.0137618887991,0.014,0,0.006,0,0,202.656629299294,0,0.0934343434343434,18.876290254343,21.5485668316422,0,0,0,0,0,0
2,7,0,3,20260725,20960746,5000,0.865777486839593,0,0,0,0,0.000135858585858586,0.999864141414141,19.0193435671572,19.0137618887991,0.0336,0,0.0108,0,0,405.313258598587,0,0.191919191919192,18.876290254343,26.8589410694102,0,0,0,0,0,0
2,7,0,3,20260725,20960746,10000,0.956004691378229,0,0,0,0,0.000158080808080808,0.999841919191919,19.0197119465925,19.0137618887991,0.0375,0,0.0118,0,0,405.313258598587,0,0.257575757575758,18.876290254343,29.2868490646266,0,0,0,0,0,0
2,7,0,3,20260725,20960746,15000,1.10049186736856,0,0,0,0,0.000144444444444444,0.999855555555555,19.0194243286055,19.0137618887991,0.0403333333333333,0,0.012,0,0,405.313258598587,0,0.257575757575758,18.8163537517518,29.2868490646266,0,0,0,0,0,0
3,1,0,1,20260723,21060747,500,37.4459264108229,245.2063388157,405.313258598587,0,0,0.00421212121212121,0.995787878787879,19.1451404250605,19.296993086756,0.84,4,0.26,1,0,509.232741455964,0,0.353535353535354,18.9646910156772,28.8058371456219,0,0,0,0,0,0
3,1,0,1,20260723,21060747,1000,39.0857267544936,270.02700270027,405.313258598587,0.001,0.001,0.00338636363636364,0.996613636363636,19.1145910686275,19.1550866939755,0.837,5,0.223,1,0,607.969887897881,0,0.621212121212121,17.1214678912861,28.8058371456219,0,0,0,0,0,0
3,1,0,1,20260723,21060747,2000,37.2003109401849,250.388675231159,405.313258598587,0.0015,0.0015,0.00320833333333333,0.996791666666667,19.1170547990509,19.2365421110403,0.8105,5,0.219,1,0,607.969887897881,0,0.621212121212121,17.1214678912861,28.8058371456219,0,0,0,0,0,0
3,1,0,1,20260723,21060747,5000,37.5250252297957,258.571311676622,405.313258598587,0.001,0.001,0.0038489898989899,0.99615101010101,19.112539588114,19.3872355759264,0.8492,5,0.2358,1,0,607.969887897881,0,0.621212121212121,17.1214678912861,32.0014581262023,0,0,0,0,0,0
3,1,0,1,20260723,21060747,10000,39.3426069879715,273.300057278455,405.313258598587,0.0018,0.0018,0.00435277777777778,0.995647222222223,19.1279947336885,19.4983397026004,0.9106,6,0.2699,1,0,607.969887897881,0,0.767676767676768,17.1214678912861,32.0014581262023,0,0,0,0,0,0
3,1,0,1,20260723,21060747,15000,40.857158443117,291.301857458473,407.495294984044,0.00206666666666667,0.00206666666666667,0.00460959595959596,0.995390404040404,19.1377761535338,19.5632658925812,0.940933333333333,6,0.283466666666667,2,0,607.969887897881,0,0.767676767676768,16.7522899505808,32.6345196381763,0,0,0,0,0,0
3,1,0,2,20260724,21060748,500,38.7278727872787,276.57311185664,405.313258598587,0.002,0.002,0.00491414141414141,0.995085858585859,19.1223251919198,19.636814160986,0.854,6,0.248,2,0,607.969887897881,0,0.505050505050505,17.0383666375122,23.5898538566034,0,0,0,0,0,0
3,1,0,2,20260724,21060748,1000,37.7058614952404,263.4808935439,405.313258598587,0.004,0.004,0.00416919191919192,0.995830808080808,19.1105028598665,19.4682357945799,0.804,5,0.221,1,0,607.969887897881,0,0.505050505050505,17.0383666375122,26.6215966394938,0,0,0,0,0,0
3,1,0,2,20260724,21060748,2000,37.411559337752,262.389875351171,405.313258598587,0.0025,0.0025,0.00391035353535354,0.996089646464647,19.1159718996624,19.4793813133297,0.8475,6,0.2395,1,0,607.969887897881,0,0.606060606060606,17.0383666375122,30.079031489265,0,0,0,0,0,0
3,1,0,2,20260724,21060748,5000,41.3669366936693,289.665330169381,405.313258598587,0.0028,0.0028,0.00488434343434343,0.995115656565657,19.1363098801288,19.6157634364907,0.9432,6,0.2894,2,0,607.969887897881,0,0.606060606060606,17.0383666375122,30.079031489265,0,0,0,0,0,0
3,1,0,2,20260724,21060748,10000,40.3952213403158,289.665330169381,405.313258598587,0.0026,0.0026,0.00495757575757576,0.995042424242425,19.1381228625545,19.5800956395256,0.9398,6,0.2943,2,0,607.969887897881,0,0.606060606060606,16.3267515971104,31.3843446174157,0,0,0,0,0,0
3,1,0,2,20260724,21060748,15000,40.9625508005346,304.394075771213,405.313258598587,0.00253333333333333,0.00253333333333333,0.00495488215488216,0.995045117845118,19.1382732285972,19.5936495520007,0.945533333333333,6,0.292733333333333,2,0,607.969887897881,0,0.606060606060606,16.3267515971104,31.6984308150383,0,0,0,0,0,0
3,1,0,3,20260725,21060749,500,45.4136322723181,355.126421733082,410.222840465865,0,0,0.00463131313131313,0.995368686868687,19.144567040616,19.4925010164063,1.024,6,0.332,2,0,582.876469465128,0,0.358585858585859,18.5768755744621,29.1034925899744,0,0,0,0,0,0
3,1,0,3,20260725,21060749,1000,43.2858740419497,333.851566974879,410.222840465865,0.003,0.003,0.00428030303030303,0.995719696969697,19.1290966514554,19.5091930821546,1.002,6,0.316,2,0,607.969887897881,0,0.358585858585859,18.5768755744621,29.1034925899744,0,0,0,0,0,0
3,1,0,3,20260725,21060749,2000,45.0117284455718,333.851566974879,437.225540735892,0.0035,0.0035,0.0049280303030303,0.99507196969697,19.1354513644461,19.5091930821546,1.0095,6,0.302,2,0,607.969887897881,0,0.590909090909091,17.6192034355418,30.4495844432226,0,0,0,0,0,0
3,1,0,3,20260725,21060749,5000,42.5879497040613,322.395875951231,405.313258598587,0.0024,0.0024,0.00468383838383838,0.995316161616162,19.1369940845209,19.5695365974695,0.9568,6,0.2908,2,0,607.969887897881,0,0.616161616161616,16.626447982493,36.2786069402717,0,0,0,0,0,0
3,1,0,3,20260725,21060749,10000,41.7736682759184,317.486294083954,405.313258598587,0.0021,0.0021,0.00485050505050505,0.995149494949495,19.1354026435879,19.5822338940231,0.9597,6,0.2915,2,0,607.969887897881,0,0.626262626262626,16.626447982493,36.2786069402717,0,0,0,0,0,0
3,1,0,3,20260725,21060749,15000,40.7905154151778,298.938984807572,405.313258598587,0.002,0.002,0.00487272727272728,0.995127272727273,19.1294754029618,19.5369281727371,0.946866666666667,6,0.285266666666667,2,0,607.969887897881,0,0.626262626262626,16.1921046086971,36.2786069402717,0,0,0,0,0,0
3,2,0,1,20260723,21160750,500,41.9703788560674,306.848866704852,405.313258598587,0,0,0.00867171717171717,0.991328282828283,19.1192483498658,19.406121298593,1.046,6,0.364,2,0,547.418378201456,0,0.555555555555556,17.4515278586139,24.0266086210482,0,0,0,0,0,0
3,2,0,1,20260723,21160750,1000,38.9452581621799,263.4808935439,405.313258598587,0,0,0.00579040404040404,0.994209595959596,19.12275947249,19.5340180087504,0.973,6,0.284,2,0,547.418378201456,0,0.555555555555556,17.4515278586139,26.4333155870042,0,0,0,0,0,0
3,2,0,1,20260723,21160750,2000,43.0214385074871,315.849766794861,405.313258598587,0.001,0.001,0.00516919191919192,0.994830808080808,19.1423356907217,19.7630556774567,1.008,6,0.2905,2,0,607.969887897881,0,0.560606060606061,17.0069221658238,29.3984594537956,0,0,0,0,0,0
3,2,0,1,20260723,21160750,5000,41.7317731773177,289.665330169381,405.313258598587,0.0024,0.0024,0.0045979797979798,0.995402020202021,19.1411776583391,19.6757360119821,0.96,6,0.2738,2,0,607.969887897881,0,0.628787878787879,17.0069221658238,29.3984594537956,0,0,0,0,0,0
3,2,0,1,20260723,21160750,10000,42.2227859149551,304.394075771213,405.313258598587,0.0022,0.0022,0.00536111111111111,0.994638888888889,19.1562678491255,19.7804218632817,1.0051,6,0.3069,2,0,607.969887897881,0,0.628787878787879,16.7922374253126,33.1774972022965,0,0,0,0,0,0
3,2,0,1,20260723,21160750,15000,42.6367364009127,307.667130349399,405.313258598587,0.002,0.002,0.00564545454545455,0.994354545454546,19.1590144076463,19.8090984346391,1.01846666666667,7,0.32,2,0,607.969887897881,0,0.628787878787879,16.7922374253126,33.5525690237148,0,0,0,0,0,0
3,2,0,2,20260724,21160751,500,45.4861849821346,315.849766794861,405.313258598587,0.002,0.002,0.00641414141414141,0.993585858585859,19.1623913663334,19.8581435951568,1.1,6,0.328,2,0,607.969887897881,0,0.446969696969697,18.5592646074725,27.8944315854284,0,0,0,0,0,0
3,2,0,2,20260724,21160751,1000,45.2835283528353,315.849766794861,405.313258598587,0.001,0.001,0.00636868686868687,0.993631313131313,19.1778062537403,19.9893231944057,1.095,6,0.356,3,0,607.969887897881,0,0.44949494949495,17.6183360189371,29.0775397693784,0,0,0,0,0,0
3,2,0,2,20260724,21160751,2000,43.8998445299075,315.849766794861,405.313258598587,0.0025,0.0025,0.00534090909090909,0.994659090909091,19.1522753100196,19.7454109320488,0.9815,6,0.3055,2,0,607.969887897881,0,0.505050505050505,17.1592114743808,29.0775397693784,0,0,0,0,0,0
3,2,0,2,20260724,21160751,5000,42.5558192182854,304.394075771213,405.313258598587,0.002,0.002,0.00505,0.99495,19.1512352943189,19.7054143978588,0.9844,6,0.3094,2,0,607.969887897881,0,0.613636363636364,16.7437824869167,30.6720115668062,0,0,0,0,0,0
3,2,0,2,20260724,21160751,10000,43.4020129285655,315.849766794861,420.04200420042,0.0026,0.0026,0.00562828282828283,0.994371717171718,19.156307395269,19.7297974790889,1.0177,7,0.3201,2,0,607.969887897881,0,0.633838383838384,16.7437824869167,33.5573850205688,0,0,0,0,0,0
3,2,0,2,20260724,21160751,15000,43.7263726372637,325.668930529417,413.49589504405,0.0024,0.0024,0.00545555555555556,0.994544444444445,19.1532499026674,19.7375270354771,1.01746666666667,7,0.315933333333333,2,0,607.969887897881,0,0.676767676767677,16.7437824869167,33.5573850205688,0,0,0,0,0,0
3,2,0,3,20260725,21160752,500,54.7069252379784,375.310258298557,486.866868505032,0.004,0.004,0.00717171717171717,0.992828282828283,19.2226019690527,20.4200218623315,1.36,9,0.468,3,0,607.969887897881,0,0.454545454545455,18.5110829422311,27.8972302810585,0,0,0,0,0,0
3,2,0,3,20260725,21160752,1000,49.1378228731964,355.126421733082,444.589913536808,0.002,0.002,0.00693686868686869,0.993063131313131,19.1873276629973,20.2364333928005,1.205,8,0.411,2,0,607.969887897881,0,0.570707070707071,16.4255526130596,27.8972302810585,0,0,0,0,0,0
3,2,0,3,20260725,21160752,2000,45.7907154351799,350.489594413987,434.770749802253,0.0015,0.0015,0.00581691919191919,0.994183080808081,19.1580783214792,19.9736325192811,1.0725,7,0.323,2,0,607.969887897881,0,0.570707070707071,16.4255526130596,27.8972302810585,0,0,0,0,0,0
3,2,0,3,20260725,21160752,5000,43.7817418105447,332.215039685787,429.861167934975,0.0018,0.0018,0.00667676767676768,0.993323232323233,19.1607194813882,19.9206548815553,1.0784,7,0.351,2,0,607.969887897881,0,0.664141414141414,16.4255526130596,29.9360882000255,0,0,0,0,0,0
3,2,0,3,20260725,21160752,10000,43.2341597796142,322.395875951231,414.85966778496,0.0018,0.0018,0.00605631313131313,0.993943686868687,19.1493882852044,19.7781656120045,1.0285,6,0.3206,2,0,607.969887897881,0,0.666666666666667,15.9957214892323,29.9962500292481,0,0,0,0,0,0
3,2,0,3,20260725,21160752,15000,43.0749802252952,319.122821373046,405.313258598587,0.0018,0.0018,0.00582087542087543,0.994179124579125,19.1436103973052,19.7387387063186,1.02046666666667,6,0.3128,2,0,607.969887897881,0,0.666666666666667,15.9957214892323,30.8601132275034,0,0,0,0,0,0
3,3,0,1,20260723,21260753,500,31.3673185500368,202.656629299294,403.949485857677,0,0,0.00305555555555556,0.996944444444445,19.1098243095145,19.2460295002845,0.816,5,0.196,1,0,591.604615006955,0,0.313131313131313,18.5461210600435,27.8659594175858,0,0,0,0,0,0
3,3,0,1,20260723,21260753,1000,29.1061833456073,202.656629299294,405.313258598587,0,0,0.00333838383838384,0.996661616161616,19.1111062994072,19.3543424389749,0.77,5,0.197,1,0,591.604615006955,0,0.373737373737374,17.9918662193479,31.8747704990499,0,0,0,0,0,0
3,3,0,1,20260723,21260753,2000,36.169844257153,247.115620652974,405.313258598587,0.002,0.002,0.00433459595959596,0.995665404040404,19.1244868194373,19.4401307584959,0.882,6,0.2395,1,0,607.969887897881,0,0.70959595959596,17.8054621079019,31.8747704990499,0,0,0,0,0,0
3,3,0,1,20260723,21260753,5000,37.8832065024684,265.935684477539,405.313258598587,0.0018,0.0018,0.00479242424242424,0.995207575757576,19.1278536480713,19.3980712764466,0.8978,5,0.2624,1,0,607.969887897881,0,0.70959595959596,17.8054621079019,31.8747704990499,0,0,0,0,0,0
3,3,0,1,20260723,21260753,10000,39.0198292556528,270.02700270027,410.222840465865,0.0017,0.0017,0.00524974747474748,0.994750252525253,19.142154366012,19.5390809467503,0.9355,6,0.2935,2,0,607.969887897881,0,0.797979797979798,15.8254644286868,35.5807688879998,0,0,0,0,0,0
3,3,0,1,20260723,21260753,15000,39.6671667166716,273.300057278455,405.313258598587,0.00213333333333333,0.00213333333333333,0.00529781144781145,0.994702188552189,19.13990029798,19.5401827585288,0.950666666666667,6,0.297133333333333,2,0,607.969887897881,0,0.797979797979798,15.8254644286868,35.5807688879998,0,0,0,0,0,0
3,3,0,2,20260724,21260754,500,40.9388211548428,303.848566674849,405.313258598587,0,0,0.00654040404040404,0.993459595959596,19.1346431707186,19.7028291154002,1.068,7,0.402,2,0,576.875869405122,0,0.578282828282828,18.1175703103915,25.6995839807996,0,0,0,0,0,0
3,3,0,2,20260724,21260754,1000,39.6456918419115,285.301257398467,405.313258598587,0,0,0.00575,0.99425,19.1280271196412,19.6655147600484,1.024,7,0.351,2,0,576.875869405122,0,0.578282828282828,18.1175703103915,25.6995839807996,0,0,0,0,0,0
3,3,0,2,20260724,21260754,2000,40.4102228404659,299.484493903936,405.313258598587,0,0,0.0064469696969697,0.99355303030303,19.124774629362,19.5526648477283,1.0125,7,0.3385,2,0,591.604615006955,0,0.578282828282828,17.7637861593323,27.7033017546117,0,0,0,0,0,0
3,3,0,2,20260724,21260754,5000,40.4761203393066,287.483293783924,424.678831519516,0.0026,0.0026,0.00577474747474748,0.994225252525253,19.1439029289235,19.5940991818589,0.9706,6,0.3138,2,0,607.969887897881,0,0.578282828282828,17.7637861593323,37.8350669315575,0,0,0,0,0,0
3,3,0,2,20260724,21260754,10000,38.1812181218121,267.844966314813,405.313258598587,0.0021,0.0021,0.00514191919191919,0.994858080808081,19.1361252350396,19.5674822109483,0.9334,6,0.2939,1,0,607.969887897881,0,0.578282828282828,17.2540899766168,37.8350669315575,0,0,0,0,0,0
3,3,0,2,20260724,21260754,15000,38.5683659275018,270.299757248452,405.313258598587,0.002,0.002,0.00525723905723906,0.994742760942761,19.1381004315638,19.5674822109483,0.940133333333333,6,0.296333333333333,2,0,607.969887897881,0,0.578282828282828,16.3386182257805,37.8350669315575,0,0,0,0,0,0
3,3,0,3,20260725,21260755,500,39.8570766167526,332.215039685787,445.953686277719,0.004,0.004,0.00812121212121212,0.991878787878788,19.1880023828529,19.8642249522037,1.002,7,0.394,3,0,607.969887897881,0,0.560606060606061,18.5766756843491,29.2448752839944,0,0,0,0,0,0
3,3,0,3,20260725,21260755,1000,39.5870496140523,282.028202820282,418.950986007692,0.003,0.003,0.00681565656565657,0.993184343434343,19.1713236262316,19.7751757240119,0.998,7,0.332,2,0,607.969887897881,0,0.560606060606061,18.561778167765,29.2448752839944,0,0,0,0,0,0
3,3,0,3,20260725,21260755,2000,38.2786460464228,255.843766194801,424.951586067698,0.0025,0.0025,0.00637626262626263,0.993623737373737,19.1753284682897,19.8602325719096,0.99,7,0.3365,2,0,607.969887897881,0,0.560606060606061,18.2476239955568,35.5817972483441,0,0,0,0,0,0
3,3,0,3,20260725,21260755,5000,38.8092081935466,268.390475411177,405.313258598587,0.0022,0.0022,0.00528686868686869,0.994713131313132,19.1481143215066,19.6119808895554,0.9418,6,0.3016,2,0,607.969887897881,0,0.646464646464647,17.3121232849453,35.5817972483441,0,0,0,0,0,0
3,3,0,3,20260725,21260755,10000,38.0176199438125,261.026102610261,405.313258598587,0.0019,0.0019,0.00513535353535354,0.994864646464647,19.1421047779159,19.5982339641239,0.9317,6,0.291,2,0,607.969887897881,0,0.712121212121212,13.6250426373306,36.8004080171598,0,0,0,0,0,0
3,3,0,3,20260725,21260755,15000,38.178181454509,260.207838965715,405.313258598587,0.0018,0.0018,0.00516195286195287,0.994838047138048,19.1404501972975,19.5968768338034,0.9362,6,0.291266666666667,2,0,607.969887897881,0,0.712121212121212,13.6250426373306,36.8004080171598,0,0,0,0,0,0
3,4,0,1,20260723,21360756,500,34.600005455091,230.750347762049,405.313258598587,0,0,0.00395454545454545,0.996045454545454,19.1312684974713,19.2378308194661,0.802,5,0.222,1,0,519.051905190519,0,0.44949494949495,19.0137618887991,28.4823127437816,0,0,0,0,0,0
3,4,0,1,20260723,21360756,1000,33.6879142459701,232.932384147506,405.313258598587,0,0,0.00433333333333333,0.995666666666667,19.164023754532,19.3731596368948,0.865,5,0.28,1,0,519.051905190519,0,0.452020202020202,18.8967724572031,36.1514473130199,0,0,0,0,0,0
3,4,0,1,20260723,21360756,2000,37.4182418241824,250.934184327524,405.313258598587,0.0005,0.0005,0.00630681818181818,0.993693181818182,19.1689658345447,19.8827232924395,1.003,7,0.3305,2,0,607.969887897881,0,0.608585858585859,18.3995049420514,36.1514473130199,0,0,0,0,0,0
3,4,0,1,20260723,21360756,5000,35.5884133867932,243.842566074789,405.313258598587,0.0014,0.0014,0.0048530303030303,0.99514696969697,19.1608191392259,19.7035819103904,0.913,6,0.2892,1,0,607.969887897881,0,0.608585858585859,17.5065110774393,43.3054108431725,0,0,0,0,0,0
3,4,0,1,20260723,21360756,10000,34.9489403485802,243.842566074789,405.313258598587,0.0018,0.0018,0.00480479797979798,0.995195202020203,19.1438981825544,19.5523065811748,0.8799,6,0.2678,1,0,607.969887897881,0,0.608585858585859,16.6479389546073,43.3054108431725,0,0,0,0,0,0
3,4,0,1,20260723,21360756,15000,35.183481984562,243.842566074789,405.313258598587,0.00153333333333333,0.00153333333333333,0.00475218855218855,0.995247811447812,19.1463284264999,19.5973197617514,0.891733333333333,6,0.271666666666667,1,0,607.969887897881,0,0.659090909090909,16.6479389546073,43.3054108431725,0,0,0,0,0,0
3,4,0,2,20260724,21360757,500,42.339688514306,243.842566074789,451.136022693178,0.006,0.006,0.00448484848484848,0.995515151515151,19.1458130318045,19.7564844895373,1.056,7,0.326,2,0,607.969887897881,0,0.242424242424242,18.54883773252,26.8339702083695,0,0,0,0,0,0
3,4,0,2,20260724,21360757,1000,38.7655129149279,230.750347762049,405.313258598587,0.003,0.003,0.00462878787878788,0.995371212121212,19.1472472827249,19.7468068286913,0.963,6,0.286,2,0,607.969887897881,0,0.388888888888889,18.2124917790044,36.6819153712375,0,0,0,0,0,0
3,4,0,2,20260724,21360757,2000,38.0192564711017,247.115620652974,405.313258598587,0.002,0.002,0.00428661616161616,0.995713383838384,19.1508056787262,19.7543402529871,0.888,6,0.2845,2,0,607.969887897881,0,0.590909090909091,17.8067306462984,36.6819153712375,0,0,0,0,0,0
3,4,0,2,20260724,21360757,5000,36.9559501404686,248.752147942067,405.313258598587,0.0016,0.0016,0.00443585858585859,0.995564141414142,19.1362115198709,19.5732751215097,0.879,6,0.2564,2,0,607.969887897881,0,0.636363636363636,17.5216350355148,38.1219871325196,0,0,0,0,0,0
3,4,0,2,20260724,21360757,10000,37.3226140795897,250.934184327524,405.313258598587,0.0016,0.0016,0.00513409090909091,0.99486590909091,19.1386423645127,19.5816025856077,0.9083,6,0.2771,2,0,607.969887897881,0,0.818181818181818,17.0938662216329,38.1219871325196,0,0,0,0,0,0
3,4,0,2,20260724,21360757,15000,35.89346207348,244.388075171153,405.313258598587,0.00146666666666667,0.00146666666666667,0.00514343434343435,0.994856565656566,19.1329082486567,19.5087190164719,0.887133333333333,6,0.272733333333333,2,0,607.969887897881,0,0.818181818181818,16.6866084203375,38.1219871325196,0,0,0,0,0,0
3,4,0,3,20260725,21360758,500,35.4062678995172,243.842566074789,426.58811335679,0.004,0.004,0.00355050505050505,0.996449494949495,19.1280160056579,19.3924861591438,0.862,5,0.226,1,0,607.969887897881,0,0.5,16.9450228783141,25.7760330563954,0,0,0,0,0,0
3,4,0,3,20260725,21360758,1000,35.6792952022475,243.842566074789,405.313258598587,0.002,0.002,0.00488383838383838,0.995116161616162,19.1572690563301,19.5830003691522,0.898,6,0.282,1,0,607.969887897881,0,0.75,16.9450228783141,27.1124844054468,0,0,0,0,0,0
3,4,0,3,20260725,21360758,2000,33.3563810926547,230.750347762049,405.313258598587,0.002,0.002,0.00373232323232323,0.996267676767677,19.139300937533,19.3109506440855,0.83,5,0.2335,1,0,607.969887897881,0,0.75,16.9450228783141,28.2247196518496,0,0,0,0,0,0
3,4,0,3,20260725,21360758,5000,34.3329787524207,237.296456918419,405.313258598587,0.001,0.001,0.00416313131313131,0.995836868686869,19.1277174145589,19.3770302718809,0.8496,5,0.2298,1,0,607.969887897881,0,0.75,16.4074057841447,30.6023930659071,0,0,0,0,0,0
3,4,0,3,20260725,21360758,10000,34.160679704334,241.933284237515,405.313258598587,0.0016,0.0016,0.0049459595959596,0.995054040404041,19.1290320275642,19.4757838653386,0.8661,6,0.2541,1,0,607.969887897881,0,0.75,16.4074057841447,31.6839722543582,0,0,0,0,0,0
3,4,0,3,20260725,21360758,15000,34.8986716853503,243.842566074789,405.313258598587,0.00146666666666667,0.00146666666666667,0.00501616161616162,0.994983838383839,19.1366254938594,19.5306727563092,0.8924,6,0.267333333333333,1,0,607.969887897881,0,0.75,16.2312253054167,32.883960726686,0,0,0,0,0,0
