N,metric,value_mean_across_states_seeds,value_p05,value_median,value_p95,absolute_error_mean,absolute_error_median,absolute_error_p95,absolute_error_max,relative_error_mean,relative_error_p95,relative_error_max,seed_std_mean_across_states,seed_std_p95_across_states,seed_std_max_across_states,worst_error_a0,worst_error_loc0,worst_error_seed_id,worst_absolute_error
10000,D_q99_kg,450.206059566996,27.8209639145733,607.969887897881,607.969887897881,2.32750547782051,0,13.0922183127404,41.1859367754957,0.0317853842208246,0.162162162162162,0.888888888888889,3.26116348156558,16.2771480439205,28.5499018479163,2,2,3,41.1859367754957
10000,full_loss_probability,0.0528485714285714,0,0.0152,0.2251,0.000759047619047619,0.000333333333333331,0.00283333333333333,0.00360000000000002,0.0933015079560362,0.5,0.5,0.00153756086791779,0.00542248405560895,0.00919945650568554,6,5,1,0.00360000000000002
10000,A0_pair_share,0.0774006709956707,0.000241666666666667,0.0365108585858587,0.275781565656563,0.000458166586499952,0.000198063973063972,0.00161801346801413,0.00247575757575821,0.0354374968400679,0.154355016538038,0.264491099954359,0.00073036374744982,0.00202737216110854,0.00250386672111756,5,1,3,0.00247575757575821
10000,reachable_pair_share,0.922599329004331,0.724218434343439,0.963489141414144,0.999758333333333,0.000458166586499896,0.000198063973063767,0.00161801346801405,0.00247575757575758,0.000535688247008176,0.00200181999779795,0.00290484757550113,0.000730363747449778,0.00202737216110862,0.00250386672111726,5,1,3,0.00247575757575758
10000,C_reachable_mean_km,20.2748700825535,19.0189153479738,19.9093036398872,23.0094974026902,0.00799046999119805,0.00356277978092123,0.0286966844980547,0.0454050943980882,0.000378062645788199,0.00131130385093151,0.00210312408516432,0.0172673997870834,0.0763883154163345,0.0863353159606982,6,1,3,0.0454050943980882
10000,C_reachable_q95_km,23.8399733954069,19.0137618887991,23.3807298802791,32.0191887104657,0.0368584784063509,0.0213520487676817,0.137088189678984,0.167243984396364,0.0014294805309451,0.00458746722905127,0.00590567358206251,0.077826200244859,0.198055339325874,0.289020737304299,5,1,1,0.167243984396364
10000,W3_failed_lines_mean,5.24889714285714,0.0472,4.4807,14.6218,0.0213346031746031,0.013399999999999,0.0667333333333335,0.0994999999999999,0.0187023108771457,0.0959933222036728,0.14109232769831,0.0290966392379796,0.085896235850783,0.0863783151799878,6,7,1,0.0994999999999999
10000,W3_failed_lines_q95,13.1809523809524,0,16,27,0.104761904761905,0,1,1,0.0135075728882817,0.0909090909090909,0.2,0.164957219768465,0.577350269189626,0.577350269189626,3,1,1,1
10000,W3_closed_roads_mean,2.8894419047619,0.0143,1.9351,9.3043,0.0161441269841269,0.0081,0.0541666666666671,0.077833333333333,0.0253973258707029,0.123853211009174,0.196675900277008,0.0210638835130127,0.0598546851410425,0.092144524163584,6,7,1,0.077833333333333
10000,W3_closed_roads_q95,8.93333333333333,0,10,21,0.0857142857142857,0,1,1,0.0215407277907278,0.1,1,0.115470053837925,0.577350269189626,0.577350269189626,3,5,3,1
15000,D_mean_kg,176.40708694246,1.55671930829447,157.116511651164,463.802634808935,0,0,0,0,0,0,0,0.406574553761891,1.36217234451264,1.52779676442298,2,1,1,0
15000,D_q95_kg,372.865858014373,0,463.955486457737,607.969887897881,0,0,0,0,0,0,0,1.91291800330328,7.84060611964846,17.0160368333003,2,1,1,0
15000,D_q99_kg,448.959181632449,22.9113820472956,607.969887897881,607.969887897881,0,0,0,0,0,0,0,2.05680144158149,8.27904785957301,12.2111615184675,2,1,1,0
15000,full_loss_probability,0.0527047619047619,0,0.0156,0.2268,0,0,0,0,0,0,0,0.00123111293647721,0.003892442820532,0.00811756212263355,2,1,1,0
15000,A0_pair_share,0.0772362113195441,0.000241077441077441,0.036392255892256,0.27592929292929,0,0,0,0,0,0,0,0.00047451889114757,0.00161606426240623,0.00236693545920696,2,1,1,0
15000,reachable_pair_share,0.922763788680457,0.724070707070713,0.963607744107747,0.999758922558923,0,0,0,0,0,0,0,0.000474518891147576,0.00161606426240605,0.00236693545920657,2,1,1,0
15000,C_reachable_mean_km,20.2757960247628,19.0201723338966,19.9051539980773,23.0546226631644,0,0,0,0,0,0,0,0.0125017861468699,0.0489876817505621,0.0615112338954788,2,1,1,0
15000,C_reachable_q95_km,23.847825672225,19.0137618887991,23.4091187783605,32.000206965381,0,0,0,0,0,0,0,0.0573386899889883,0.1876636209649,0.19041953416317,2,1,1,0
15000,W3_failed_lines_mean,5.24629968253968,0.051,4.42966666666667,14.6407333333333,0,0,0,0,0,0,0,0.0102060227815442,0.0246577461347227,0.0276911805721876,2,1,1,0
15000,W3_failed_lines_q95,13.2285714285714,0,16,27,0,0,0,0,0,0,0,0.0824786098842323,0.577350269189626,0.577350269189626,2,1,1,0
15000,W3_closed_roads_mean,2.8874673015873,0.0154666666666667,1.92346666666667,9.29733333333333,0,0,0,0,0,0,0,0.00971500997999032,0.0322229961592884,0.0355430464106292,2,1,1,0
15000,W3_closed_roads_q95,8.94285714285714,0,10,21,0,0,0,0,0,0,0,0.0659828879073858,0.577350269189626,0.577350269189626,2,1,1,0
