a0,loc0,lfw0,seed_id,base_seed,derived_seed,N,D_mean_kg,D_q95_kg,D_q99_kg,full_loss_probability,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_q95_km,W3_failed_lines_mean,W3_failed_lines_q95,W3_closed_roads_mean,W3_closed_roads_q95,D_min_kg,D_max_kg,A0_min,A0_max,C_mean_min_km,C_mean_max_km,D_nonfinite_count,C_nonfinite_count,D_negative_count,C_negative_count,A_invalid_scenario_count,C_invalid_value_count
2,1,0,2,20260724,20360727,10000,3.04814117775414,0,120.01200120012,0,0.000375,0.999625,19.0263936103673,19.0137618887991,0.0803,0,0.0287,0,0,420.04200420042,0,0.391414141414141,18.6756478443851,24.999938393861,0,0,0,0,0,0
2,1,0,2,20260724,20360727,15000,3.01384683922938,0,120.01200120012,0,0.000337037037037037,0.999662962962963,19.0261194998882,19.0137618887991,0.0808,0,0.0269333333333333,0,0,420.04200420042,0,0.391414141414141,18.6756478443851,26.0651279223513,0,0,0,0,0,0
2,1,0,3,20260725,20360728,500,2.85301257398467,0,91.6455281891825,0,4.04040404040404e-05,0.999959595959596,19.0351602428973,19.0137618887991,0.092,0,0.024,0,0,380.219840165835,0,0.0202020202020202,19.0137618887991,27.6521324786036,0,0,0,0,0,0
2,1,0,3,20260725,20360728,1000,2.37078253279873,0,21.2748547582031,0,0.000227272727272727,0.999772727272727,19.0309191750419,19.0137618887991,0.063,0,0.022,0,0,405.313258598587,0,0.186868686868687,19.0137618887991,27.6521324786036,0,0,0,0,0,0
2,1,0,3,20260725,20360728,2000,3.00289119821073,0,102.282955568284,0.0005,0.000448232323232323,0.999551767676768,19.0282274376423,19.0137618887991,0.077,0,0.031,0,0,607.969887897881,0,0.537878787878788,18.0468133837091,27.6521324786036,0,0,0,0,0,0
2,1,0,3,20260725,20360728,5000,2.8135177154079,0,102.828464664648,0.0002,0.000401010101010101,0.99959898989899,19.0229862914218,19.0137618887991,0.0746,0,0.025,0,0,607.969887897881,0,0.537878787878788,18.0468133837091,27.6521324786036,0,0,0,0,0,0
2,1,0,3,20260725,20360728,10000,3.10413768649592,0,112.102119302839,0.0003,0.000452777777777778,0.999547222222222,19.023385091491,19.0137618887991,0.0848,0,0.027,0,0,607.969887897881,0,0.537878787878788,18.0468133837091,27.6521324786036,0,0,0,0,0,0
2,1,0,3,20260725,20360728,15000,2.92636536380911,0,104.737746501923,0.0002,0.00040976430976431,0.999590235690236,19.0234325646792,19.0137618887991,0.0816666666666667,0,0.0262,0,0,607.969887897881,0,0.537878787878788,18.0468133837091,27.6521324786036,0,0,0,0,0,0
2,2,0,1,20260723,20460729,500,1.1057469383302,0,0,0,0,1,19.0155335397891,19.0137618887991,0.018,0,0.004,0,0,315.849766794861,0,0,19.0137618887991,19.8995873838441,0,0,0,0,0,0
2,2,0,1,20260723,20460729,1000,2.69754248152088,0,97.1006191528244,0,0.000257575757575758,0.999742424242424,19.0178931872418,19.0137618887991,0.057,0,0.018,0,0,399.312658538581,0,0.207070707070707,17.9972687636021,21.8215166283436,0,0,0,0,0,0
2,2,0,1,20260723,20460729,2000,2.68908709052723,0,112.102119302839,0,0.00051010101010101,0.999489898989899,19.0228455568046,19.0137618887991,0.072,0,0.0315,0,0,405.313258598587,0,0.237373737373737,17.8858050618191,23.3675682282814,0,0,0,0,0,0
2,2,0,1,20260723,20460729,5000,3.31898644409896,0,135.013501350135,0,0.000428787878787879,0.999571212121212,19.0261059145104,19.0137618887991,0.0886,0,0.0274,0,0,441.862368054987,0,0.237373737373737,17.8858050618191,25.0749555539355,0,0,0,0,0,0
2,2,0,1,20260723,20460729,10000,3.12988571584431,0,112.102119302839,0,0.000410606060606061,0.999589393939394,19.0240974385405,19.0137618887991,0.0785,0,0.0231,0,0,535.962687177809,0,0.287878787878788,17.2334729283326,25.0749555539355,0,0,0,0,0,0
