a0,loc0,lfw0,seed_id,N,nested_parent_N,prefix_start,prefix_end,record_weight,record_weight_sum,nested_in_parent_pass,derived_seed,state_id,base_seed,permutation_checksum,prefix_record_id_sha256,selected_record_id_min,selected_record_id_max,selected_record_id_unique_count,sampling_unit,weight_definition
3,6,0,3,1000,2000,1,1000,0.001,1,1,21560764,13,20260725,3639276042,8b67bce26ecb87d3c8159fe037a65472e634021c03dc6f13255af1442acf45f6,38,14990,1000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,3,2000,5000,1,2000,0.0005,1,1,21560764,13,20260725,15038924848,18336eab94d8858afbe639a83668da1a5eac486507ef0494119df0c41c52766d,5,14997,2000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21560764,13,20260725,94079069158,5c6b681681d0afd0277fdf539a604efa23fcb8089989a6629f880dbeead14307,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21560764,13,20260725,374145822099,fcd2950201ab4d9e7433996a31788144cf169a83e86762efbbd14ec097c51b7d,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,6,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21560764,13,20260725,843854165176,4fa2b56587325307f04a2eaf21452e33bb3667481657bdfdd22b1fec7b7a610f,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,500,1000,1,500,0.002,1,1,21660765,14,20260723,920555202,0339f1781f376d14c3bd546f271d88d9324e81ff713e0e024ee5ce086ee969e2,46,14971,500,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,1000,2000,1,1000,0.001,1,1,21660765,14,20260723,3721492517,767ae6f59943ca0ca4f799293457e915ed02532f334d50bdbb71c078d40f703e,46,14971,1000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,2000,5000,1,2000,0.0005,1,1,21660765,14,20260723,15267939218,af65f1987ff886b61900368453ed654ddb19352d431811a0359f65744e1b4b5f,17,14989,2000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21660765,14,20260723,92315709574,fae327ade66d2fe03fd58fe71e79796ee5f750e46a5ceaa0b46a85d6d5cdf9bf,2,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21660765,14,20260723,378489540389,d126fe3eb231f76c791f541264375a7405edf00c781c704e8e66f2f8ec6f4eae,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21660765,14,20260723,844447291737,775ce1338a903fcbb063ec01270123e464922981f59d1477761a1f1381d4d6a2,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,500,1000,1,500,0.002,1,1,21660766,14,20260724,948281979,c9cde0ca12d70a9afd72176e1ca4a872a1bf19c15e26cb784c0da152cda2baf8,28,15000,500,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,1000,2000,1,1000,0.001,1,1,21660766,14,20260724,3764483753,0577a7111730fa7da30ca0908c8756b8de2015063b6ad720710841a68a5dbe5c,28,15000,1000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,2000,5000,1,2000,0.0005,1,1,21660766,14,20260724,14648416286,0daf48738be1e25143cb29aa9a5dabc7420f803b20596ca754bf7df48694b7e6,10,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21660766,14,20260724,91965753359,6fa911f2a391ba9deef8fdc46c3bff576a9ef9e206163497ecdfd9d2019ac01a,2,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21660766,14,20260724,376414455654,31a578cd5041205adf0e5025d69d503e12caece1a81e7453cc13caa96004270d,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21660766,14,20260724,848951911924,769609ddf70305b2d024ebbe0b3500bd64e85a4ab60bae4fa8814db012f3ab2a,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,500,1000,1,500,0.002,1,1,21660767,14,20260725,923111376,ab756f91e164b8a5aeded6ae3a5086daf3b030a7d3952ee99e2775e4b848a1c0,31,14952,500,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,1000,2000,1,1000,0.001,1,1,21660767,14,20260725,3812947417,88148624583af952d02cf8b0f210ca5ab6e07b1d81dcfa42e8c8b63cc82ec344,9,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,2000,5000,1,2000,0.0005,1,1,21660767,14,20260725,15271571166,e2b26ef73dc5815527384b171669d85a99e6918d0c548f4c543d83773094c377,1,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21660767,14,20260725,93449545877,d5361b7f45c07b5762079dfe3a463b9ae2ac80af175ea0b810a69985246a2d72,1,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21660767,14,20260725,374442005220,1d900013afb4d317ce72894db2c08bc432660abab80ba08fe21f3973d34dc958,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
3,7,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21660767,14,20260725,843242877581,dc981df7f200fcb1af1362d6366e50018543b02058b87f2a15aa8c1aaf13a844,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,500,1000,1,500,0.002,1,1,21760768,15,20260723,880149032,6073257eead126165b2aca79897666e3ba4693404d58628784bd5463a7b17c1a,21,14991,500,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,1000,2000,1,1000,0.001,1,1,21760768,15,20260723,3695917491,a6d70b1643bc006a4c07ac319b26f866733db31545acf087050d086ed2c5ba6a,21,14991,1000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,2000,5000,1,2000,0.0005,1,1,21760768,15,20260723,14896247145,87e0a790309c6f65264135ba77ffdaafab6a02e1b35fbfcb9efd0600fca54aa0,21,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21760768,15,20260723,95094918420,3e8d866fc7dc08b0f330c3c70a79eb17b09778e1fa56b11c878c2346acefb63d,3,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21760768,15,20260723,377548615671,cf9b3b24d0c195302df57246c011b0093dfe539c34ad463f167df52a7542af09,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21760768,15,20260723,841089775621,779283958282d60721a5e61695628f57fed04ee4116f2a0e5bd163377d8ede0a,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,500,1000,1,500,0.002,1,1,21760769,15,20260724,902150551,fad269a3c2c16e8ab9d3ba3cfe64e351f82910d4a77ff9738f281c729b851bfe,14,14975,500,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,1000,2000,1,1000,0.001,1,1,21760769,15,20260724,3770054649,dd44f0d24e96f93c924462631aa94a49e2a9128c28ebdc20ea54a596c95bb497,14,14975,1000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,2000,5000,1,2000,0.0005,1,1,21760769,15,20260724,15237018501,f626fccd1b10c1b3bd6f6d91b1b4e5b2df02c6af6e55f46b43cbfe7858854263,14,14990,2000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21760769,15,20260724,93775143984,e2e92ac61517548a3238eaa7e8e6b31c401133396a0e49f027f589b866dae129,11,14991,5000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21760769,15,20260724,373511136667,f1a298bf31e8efbc4e59e9c460434c6ff3a84cdf524284a5e11d9b12f53704b4,7,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21760769,15,20260724,844946085956,463a843952593536f4795202dc54afa99695aeea66bb4e32fcc4b09a63412b2e,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,500,1000,1,500,0.002,1,1,21760770,15,20260725,912563539,a062eb9e3919d16c82dcb19015a3a2c55a8fc9d86f198219a82f1bb4c8ecf026,5,14969,500,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,1000,2000,1,1000,0.001,1,1,21760770,15,20260725,3878322418,632069e66ae7548d02c03040285f3bac6c92aa02e766bddbc9d2d8e62418a621,5,14969,1000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,2000,5000,1,2000,0.0005,1,1,21760770,15,20260725,15398123193,0ddb86702c407931119aaef5d62a884d7ad4eaef8891bcbaa41889dff8481a57,5,14992,2000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21760770,15,20260725,93534404805,386711328120e2d173a4a14af4789a24ea5017774335802b82b5bc96c6d02fbd,2,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21760770,15,20260725,373699457217,ca00ad97bacf79cc9123afcb5e2aecd39f32cb6aa03b78f5cb26e75e2d2b5b3e,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,1,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21760770,15,20260725,842758330707,47e7b3f97245a1aefd4e996d9403793ec2c37ec8e684628d34b71a66862197fd,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,500,1000,1,500,0.002,1,1,21860771,16,20260723,946454665,e71b9da4bfb384831a58df83c74ffedcb77248b8b6a2767207111856f3bfd97b,16,14993,500,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,1000,2000,1,1000,0.001,1,1,21860771,16,20260723,3884633900,0dfd4d9c145db25026178a5170b542f43eeda8e7d44c7f242c58855bc1defa39,16,14993,1000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,2000,5000,1,2000,0.0005,1,1,21860771,16,20260723,15139886945,bd061c8b84d389e82ad03f1a043735dc3eec0fde2c5b33dc641d101f5ae34fc5,8,14993,2000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21860771,16,20260723,93740711218,e71b9a396b8205086a8f89a34a2e9e152dd67afb80a73c32b6aea0ce1bcbd7ac,8,14996,5000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21860771,16,20260723,373498711855,42ba9dd9f5e7ea765dddeecb94d4e830410477294459d9153c4322a04881152b,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21860771,16,20260723,843318009173,fc8000d92588f8ba57215c12ac7d94bd1dfb28a7c38ad50b8855a133b8467e9e,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,500,1000,1,500,0.002,1,1,21860772,16,20260724,941697191,992649b6ca3d9fc5ddcd64829a36817ffc422079129de3d5f62cf71012b9c720,2,14960,500,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,1000,2000,1,1000,0.001,1,1,21860772,16,20260724,3784678330,9b054c0950b91dd13dd13f00f9be2fa04d1f097dbcfa13fee2677b8355c8b4a2,2,14999,1000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,2000,5000,1,2000,0.0005,1,1,21860772,16,20260724,15249683274,6f629c8ea84bd69c8838aa0db3d18ac0abf5debc61acfb1edb91a581a699b18e,2,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21860772,16,20260724,94399257994,543e77a40fbf5598ee02bb062f62654dcfc85a0b85820b28735bd3df1fcbb13d,2,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21860772,16,20260724,374262276502,a70c81c199fcd28e190c9f753f244c037ca846e82eb9aac2388851c7a6ac1b0e,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21860772,16,20260724,841246020678,abe1a21173915240b8d9db4f5448c76aaf3ccf4a79d8c94c7279b257732e856f,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,500,1000,1,500,0.002,1,1,21860773,16,20260725,920041941,5c1339989c1e25688c34e1ada784ccb9d1e53e8414691398182a7ee4549a64ae,62,14998,500,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,1000,2000,1,1000,0.001,1,1,21860773,16,20260725,3811635185,277cbe0dfc50c9b81022d383f483f8cf219743ac73dd3b7c0a9d1685316ae37a,3,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,2000,5000,1,2000,0.0005,1,1,21860773,16,20260725,15059009685,14d3cbb00dc6a987c3882e533d377c628272dfbcbdef6b3801affe3b100da624,2,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21860773,16,20260725,95096496704,d1e9e9374f58ec26cf20a0a69d9017adc184b634e6c4b8e401ac9af672244f44,2,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21860773,16,20260725,373330080603,c504759dfda2495721f4fa775f53fd229e496073b862a129f99f68396657c4f7,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,2,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21860773,16,20260725,842595492716,3addb2e97167a3899973006f3f5f9162b409c4e9da4a24cfccf46eedb15b8b6c,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,500,1000,1,500,0.002,1,1,21960774,17,20260723,939299734,43cf4a573086273ef67cef33999026e820ec544c97a1102a3869ea880d1a7949,25,14995,500,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,1000,2000,1,1000,0.001,1,1,21960774,17,20260723,3687224281,e76aea678fd10edea4758d812353720c16de601907f4a8f6dbbe20e4206bc0b3,25,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,2000,5000,1,2000,0.0005,1,1,21960774,17,20260723,14803512976,12a02b9ccd8a32e33e9eec62958c239c29acad9a1fa85ca7dcf545c325ec1e42,1,14995,2000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,21960774,17,20260723,93147594845,6336a779ee38db548bf1bc218a17d64a8332d17e6fada94a47da8d9f92c9461b,1,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,21960774,17,20260723,374461094890,e85fd6e7265398b8b642bda3b6ad9fecd14fbb3f3e68e00cef995d45d4bfbd5a,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21960774,17,20260723,846220279862,79357ba65d09204f1698e5c805b05f6f3fe79d4b5bc0cac1c8d3456d0741ed9e,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,500,1000,1,500,0.002,1,1,21960775,17,20260724,965196382,76a3f3ad6446aded084cc0a64214e952021ccd3478cfcde2cbfe283a29a13391,3,14920,500,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,1000,2000,1,1000,0.001,1,1,21960775,17,20260724,3813633759,83e19cff71429efebafa46a4a0e7b497099f9b93fcb6079569410c5eb0fdde87,3,14991,1000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,2000,5000,1,2000,0.0005,1,1,21960775,17,20260724,15057717454,0e0c7ced33bcd92eb2102f22739d0bbca2cb7c26ef9a46fa387ed11caf43f697,3,14997,2000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,21960775,17,20260724,94106298128,6cf80bb2daac3574196bc691a8a92114734901b4ed84756d4da0156594c96c53,3,14997,5000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,21960775,17,20260724,370484557727,14ba5c6c5cc1937a55b93fb94f62b435e93966742704c918271a30e46f58e5e4,1,14997,10000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21960775,17,20260724,845436861839,905000a4c6e65ff8451e7614a09036b6df4cc3f4892d30346b2386261f1a096a,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,500,1000,1,500,0.002,1,1,21960776,17,20260725,956735849,5d019e6eca66d7a1af858fb00d47f625de5554be66851c5a75ab05cc49296953,6,14986,500,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,1000,2000,1,1000,0.001,1,1,21960776,17,20260725,3715493602,cde4600fd4527ef9a1bef8f40f1086fb415dd5dc3a6f55db38cc3c604776b2d9,2,14991,1000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,2000,5000,1,2000,0.0005,1,1,21960776,17,20260725,15093769815,cfaaf3a41f58294cd2598aa3f7cbb2aea9176f670b57c216595c50467c090c32,2,14992,2000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,21960776,17,20260725,93472592873,cf4f7f2c587f7271bfa6aca070201c666522076c0a505c6c192720d253703f9c,2,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,21960776,17,20260725,375859205257,0730ecae6eda565b4bd6cbf825eaef80178bd1911374c0d5b640b3d15e00c9fc,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,3,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,21960776,17,20260725,841316087367,45cf8e76804890605537a11e30f0b3809e38a5adbef08c33aeced0ee9024ea65,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,500,1000,1,500,0.002,1,1,22060777,18,20260723,954415117,63a0d097e9cb303ae689580c23f6c2dad02094b57cbca35385228cc785c7cdb3,1,14996,500,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,1000,2000,1,1000,0.001,1,1,22060777,18,20260723,3806193499,92984c4264eb25c31d41cfc4a2e569f1f2bd4d7e655b11a4a654b43eeee8121a,1,14996,1000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,2000,5000,1,2000,0.0005,1,1,22060777,18,20260723,15482674166,efc97420353d9c5cdc189c0f292654729dd505aa38707046ddeddbef5360754f,1,14996,2000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22060777,18,20260723,93014128290,c2c208fc87fc16fd493bfedd8abd2cdf931307775c693ce9bee5b6ec5ff77568,1,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22060777,18,20260723,376408269549,1df57bebeb67941ee1f8092c786111c0a5b24a783b43f72b58ea8b4910f8b5e9,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22060777,18,20260723,841604193613,811ed8374147b0d62e5497c62cdfee81c6b3d9b0c069b504fe7ee9ebb510492a,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,500,1000,1,500,0.002,1,1,22060778,18,20260724,927699973,1e739a34fa685afbcc5bb6f227403331e8924d84ebc592a0cd0976ce6e6da9af,29,14997,500,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,1000,2000,1,1000,0.001,1,1,22060778,18,20260724,3819399384,21eb92ef1b369735dc0a39dc7837512f5ce80fbd5f7f357c2ecae4665fa85fda,29,14997,1000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,2000,5000,1,2000,0.0005,1,1,22060778,18,20260724,15225138678,f53d0311968f2e9416ac1d5d3a0c9bb673387c461de6dc48c6c1838bfe7e2580,8,14997,2000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22060778,18,20260724,94120220003,2be57b768a866692718471fc25663a5c84f6e1469b2ecb3772cfb0f7d52ef0ee,3,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22060778,18,20260724,374646834918,3379bf85945f78de7a7db0f5f1d32f712d419d7bf8f08a70145468af4123bb74,3,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22060778,18,20260724,843732579578,62239783c4c52fd1ec305daf7fbd93c8214c3c871c9992b74f985ff118f4ebe8,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,500,1000,1,500,0.002,1,1,22060779,18,20260725,960275845,16842a3c091b9246e40ba96faad23f78924a5ea95342a0e879756f09e82248ba,23,14988,500,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,1000,2000,1,1000,0.001,1,1,22060779,18,20260725,3870534315,774e498007017626e8bd2af2aedea4bd8c83ab3caba1a07198e5d064d52a75eb,14,14993,1000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,2000,5000,1,2000,0.0005,1,1,22060779,18,20260725,15287929378,384cf74fa428326612237b97ce63e94af314309f41fea338eab001dfc4df3af6,5,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22060779,18,20260725,94663043440,31c731c04b52206f3e83cc2bd6a311bdf76a47e92fd7b0d473a0e930839af0fd,3,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22060779,18,20260725,376658073900,83f90b953e51b9a77bf23d1449729836ed16f02028dfb9f06d02093533b4b43f,2,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,4,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22060779,18,20260725,839386878331,6f675fb5ae7f947f18df17d2750a73cb9da98f4d40695805a310ead773f0e9fe,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,500,1000,1,500,0.002,1,1,22160780,19,20260723,932401867,574b3ab5aa904a67ea29df8248ecdb420237e8bd8b71d788bc843d5a0fdc1402,1,14967,500,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,1000,2000,1,1000,0.001,1,1,22160780,19,20260723,3835537670,d196b5b400e848ae2df1660f97a8cdac9a869ee4721b6cfecfd302203d7898b3,1,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,2000,5000,1,2000,0.0005,1,1,22160780,19,20260723,15168856869,4c3a89ad3914d51907066e7c3f78c16bd6fe817c331c62bf7729f0b3f5084bca,1,14995,2000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22160780,19,20260723,92841830150,fa39dcb8d62817fe6dba0c08d5e78b21e09b357144cab52f840eed7b5c691b59,1,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22160780,19,20260723,378005356854,3330b63e4831f1992d2833e47da6cdd5149e9a8d9e8098580e025be4f5f1751c,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22160780,19,20260723,842643249759,2f4d51c6853aa0dbb8a8663319d13ec70ae94bc004705aba4c488fcca8d27321,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,500,1000,1,500,0.002,1,1,22160781,19,20260724,953453178,0c87fe9cdb38b278c6a06340734fbb480c4ab0b24ea263a7707a55f473eb2ed5,19,14966,500,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,1000,2000,1,1000,0.001,1,1,22160781,19,20260724,3873253588,b0ee1bb43717457595ff8a984259d60726388c6c5acf1afc5a6bcbe6d8ef6006,19,14966,1000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,2000,5000,1,2000,0.0005,1,1,22160781,19,20260724,14994262407,f7dc4036453282989615af8058ff000281d92f8fa7c8da98741e42a3965eaad3,11,14966,2000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22160781,19,20260724,94032779375,c29ab0c661ba9bac8d1d72833e4d8576766dd455e44cac1a54325dbbef25871f,7,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22160781,19,20260724,374453614099,3392fcd233ca740fcfed162a0d72145dc3dac4be8d1be55152f42f649c659bb0,3,14998,10000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22160781,19,20260724,842434833367,7ea8e1135f5d4ac3479edadb134c9eb162fc14a04e5abb4b5bb661414aa1bd7d,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,500,1000,1,500,0.002,1,1,22160782,19,20260725,859750173,877274d168ae01b1cafdcb31ada8b3992eeb6e7fef53cdcea7268649cd8cad86,24,14973,500,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,1000,2000,1,1000,0.001,1,1,22160782,19,20260725,3568760258,e7acb8636f0549e7a17576b02f84adcc67585669e4e1e8fc6546152eb43f3ece,24,14973,1000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,2000,5000,1,2000,0.0005,1,1,22160782,19,20260725,14754207921,5b8d3ab2251bdcb52faa773568349ec7cb65be34b5d8e4148e0e02e3273b2397,20,14982,2000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22160782,19,20260725,94363845531,3f888b12dfb9d6c91b17c360b21fa626e22ddac952cf08dd955409194352f233,4,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22160782,19,20260725,375369389190,2f19cd7ce14684a1fa637b484bf1b8f3c873c0253661fd94595357c3af9491b9,4,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,5,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22160782,19,20260725,845052940208,d707dd1ea92d192e37a00e61ffa99a9a9cd461dd4c26550eac26530ec57e0a6b,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,1,500,1000,1,500,0.002,1,1,22260783,20,20260723,963115673,7fc1e0b5815d8d6f9e8e6f74be14a7164b3f7a785f9b50ec4fcfccc7f5744db3,30,14969,500,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,1,1000,2000,1,1000,0.001,1,1,22260783,20,20260723,3676891088,09a2b6c1e9f6534ffb7922aeaa9c5650b87e60d77843714c8953995fb1dce4d9,5,14969,1000,main_sample_record_prefix,each selected record has weight 1/N
