path_id,scheme,terminal_mode,stage,state_k,a,loc,lf,status,beta,effective_htt_capacity_kg,htt_total_kg,htt_cost_yuan,ordinary_demand_total,ordinary_shortage_total,production_total,next_state_k,realized_transition_probability,reachable_next_state_count,p_next_terminal_check,site1_inventory_start,site1_production,site1_ordinary_demand,site1_ordinary_shortage,site1_inventory_end,site1_inventory_net_change,site2_inventory_start,site2_production,site2_ordinary_demand,site2_ordinary_shortage,site2_inventory_end,site2_inventory_net_change,site3_inventory_start,site3_production,site3_ordinary_demand,site3_ordinary_shortage,site3_inventory_end,site3_inventory_net_change,site4_inventory_start,site4_production,site4_ordinary_demand,site4_ordinary_shortage,site4_inventory_end,site4_inventory_net_change,f12_kg,f13_kg,f14_kg,f21_kg,f23_kg,f24_kg,f31_kg,f32_kg,f34_kg,f41_kg,f42_kg,f43_kg
986,H02,saa,5,111,2,7,7,loh_demand_stage,0.171428571428571,132.57142857142864,0.0,0.0,15.40012859936774,0.0,0.0,112.0,0.41666,21,,198.292556528159,0.0,5.12017603249831,0.0,198.292556528159,0.0,36.2763549081439,0.0,5.82608695652174,0.0,36.2763549081439,0.0,16.3652728909072,0.0,1.58579677669568,0.0,16.3652728909072,0.0,74.1892371055114,0.0,2.86806883365201,0.0,74.1892371055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,H02,saa,6,112,2,7,8,post_absorb,0.2,128.0,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,198.292556528159,0.0,20.0897088693297,0.0,198.292556528159,0.0,36.2763549081439,0.0,12.2546583850932,0.0,36.2763549081439,0.0,16.3652728909072,0.0,7.09247608377144,0.0,16.3652728909072,0.0,74.1892371055114,0.0,10.3563358247871,0.0,74.1892371055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,74.0,0.12400199999999999,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,2,74,2,3,2,normal,0.0219047619047619,156.4952380952381,0.0,0.0,49.79317916298144,0.0,108.09692806224001,68.0,0.062001,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,6.69692806224,7.09247608377144,0.0,42.0007886440822,-0.39554802153144,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,3,68,2,2,4,normal,0.0607142857142857,150.28571428571428,15.3074799663222,96.9124531625931,56.53800836903501,0.0,66.8137074872035,151.0,0.000702,63,0.089,126.434672143041,46.8,21.6536899119838,0.0,166.88846219738,40.4537900543385,94.6273925970099,0.0,13.8819875776397,0.0,77.9766147483064,-16.6507778487035,42.0007886440822,0.0,8.42454537619581,0.0,21.0375535726279,-20.9632350714543,66.5991761878037,20.0137074872035,12.5777855032157,0.0,74.0350981717914,7.43592198398774,0.0,0.0,0.0,2.76879027106372,0.0,0.0,12.5386896952585,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,4,151,3,5,7,loh_demand_stage,0.302857142857143,111.54285714285713,0.0,0.0,22.268683868615838,0.0,0.0,168.0,0.2088,21,,166.88846219738,0.0,8.13642518618822,0.0,166.88846219738,0.0,77.9766147483064,0.0,4.03726708074534,0.0,77.9766147483064,0.0,21.0375535726279,0.0,5.89718176333707,0.0,21.0375535726279,0.0,74.0350981717914,0.0,4.19780983834521,0.0,74.0350981717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,5,168,3,7,8,post_absorb,0.4,96.0,0.0,0.0,15.40012859936774,0.0,0.0,160.0,0.09,21,,166.88846219738,0.0,5.12017603249831,0.0,166.88846219738,0.0,77.9766147483064,0.0,5.82608695652174,0.0,77.9766147483064,0.0,21.0375535726279,0.0,1.58579677669568,0.0,21.0375535726279,0.0,74.0350981717914,0.0,2.86806883365201,0.0,74.0350981717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,saa,6,160,3,6,8,post_absorb,0.376666666666667,99.73333333333329,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,166.88846219738,0.0,20.0897088693297,0.0,166.88846219738,0.0,77.9766147483064,0.0,12.2546583850932,0.0,77.9766147483064,0.0,21.0375535726279,0.0,7.09247608377144,0.0,21.0375535726279,0.0,74.0350981717914,0.0,10.3563358247871,0.0,74.0350981717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,H02,saa,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,58.0,0.07469999999999999,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,H02,saa,2,58,2,1,2,normal,0.0185714285714286,157.02857142857144,0.0,0.0,49.79317916298144,0.0,110.51400107286892,67.0,0.1494,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,9.11400107286892,7.09247608377144,0.0,44.4178616547111,2.02152498909748,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,H02,saa,3,67,2,2,3,normal,0.0404761904761905,153.52380952380952,0.0,0.0,56.53800836903501,0.0,46.8,116.0,0.005399999999999999,63,0.0,126.434672143041,46.8,21.6536899119838,0.0,151.580982231058,25.1463100880163,94.6273925970099,0.0,13.8819875776397,0.0,80.7454050193701,-13.8819875776397,44.4178616547111,0.0,8.42454537619581,0.0,35.9933162785153,-8.42454537619581,66.5991761878037,0.0,12.5777855032157,0.0,54.021390684588,-12.5777855032157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9114,H02,saa,4,116,3,1,4,normal,0.111428571428571,142.17142857142863,23.4197157387124,153.72860962101663,22.268683868615838,22.268683868615838,120.12,134.0,0.07110000000000001,63,0.1,151.580982231058,46.8,8.13642518618822,8.13642518618822,198.380982231058,46.8,80.7454050193701,31.2,4.03726708074534,4.03726708074534,110.27492851352,29.52952349415,35.9933162785153,18.72,5.89718176333707,5.89718176333707,32.9640770456529,-3.02923923286244,54.021390684588,23.4,4.19780983834521,4.19780983834521,100.8411064233,46.8197157387124,0.0,0.0,0.0,0.0,0.0,1.67047650584998,0.0,0.0,21.7492392328624,0.0,0.0,0.0
9114,H02,saa,5,134,3,3,6,normal,0.219047619047619,124.95238095238096,25.7588935766996,190.7638516986444,15.40012859936774,15.40012859936774,120.12,71.0,0.03735,21,1.0,198.380982231058,46.8,5.12017603249831,5.12017603249831,240.857267544936,42.4762853138784,110.27492851352,31.2,5.82608695652174,5.82608695652174,135.720226308559,25.445297795039,32.9640770456529,18.72,1.58579677669568,1.58579677669568,36.0036003600359,3.03952331438302,100.8411064233,23.4,2.86806883365201,2.86806883365201,150.0,49.1588935766996,0.0,0.0,4.32371468612158,0.0,0.0,5.75470220496103,0.0,0.0,15.680476685617,0.0,0.0,0.0
9114,H02,saa,6,71,2,2,7,loh_demand_stage,0.121428571428571,140.57142857142864,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,240.857267544936,0.0,20.0897088693297,0.0,240.857267544936,0.0,135.720226308559,0.0,12.2546583850932,0.0,135.720226308559,0.0,36.0036003600359,0.0,7.09247608377144,0.0,36.0036003600359,0.0,150.0,0.0,10.3563358247871,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,H02,saa,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,75.0,0.062000999999999994,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,H02,saa,2,75,2,3,3,normal,0.0438095238095238,152.99047619047622,0.0,0.0,49.79317916298144,0.0,120.12,117.0,0.0035640000000000003,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,18.72,7.09247608377144,0.0,54.0238605818422,11.6275239162286,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,H02,saa,3,117,3,1,5,normal,0.148571428571429,136.22857142857134,65.3842484408945,452.99655643756205,56.53800836903501,56.53800836903501,120.12,134.0,0.14220000000000002,63,0.3,126.434672143041,46.8,21.6536899119838,21.6536899119838,201.012305596359,74.5776334533175,94.6273925970099,31.2,13.8819875776397,13.8819875776397,111.723326494922,17.0959338979121,54.0238605818422,18.72,8.42454537619581,8.42454537619581,21.4636782430356,-32.5601823388066,66.5991761878037,23.4,12.5777855032157,12.5777855032157,127.605791175381,61.0066149875771,0.0,0.0,0.0,0.0,0.0,14.1040661020879,27.7776334533175,0.0,23.5025488854891,0.0,0.0,0.0
6826,H02,saa,4,134,3,3,6,normal,0.219047619047619,124.95238095238096,2.44369835259692,5.62283354273729,22.268683868615838,11.938762211590683,120.12,143.0,0.1008,21,1.0,201.012305596359,46.8,8.13642518618822,2.72787143945526,242.403751849626,41.391446253267,111.723326494922,31.2,4.03726708074534,0.132626093395213,136.574987154975,24.8516606600529,21.4636782430356,18.72,5.89718176333707,5.89718176333707,42.6273765956325,21.1636983525969,127.605791175381,23.4,4.19780983834521,3.18108291540314,149.989064252439,22.3832730770579,0.0,0.0,0.0,0.0,2.44369835259692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,H02,saa,5,143,3,4,7,loh_demand_stage,0.282857142857143,114.74285714285713,0.0,0.0,15.40012859936774,0.0,0.0,184.0,0.0555,21,,242.403751849626,0.0,5.12017603249831,0.0,242.403751849626,0.0,136.574987154975,0.0,5.82608695652174,0.0,136.574987154975,0.0,42.6273765956325,0.0,1.58579677669568,0.0,42.6273765956325,0.0,149.989064252439,0.0,2.86806883365201,0.0,149.989064252439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,H02,saa,6,184,4,2,8,post_absorb,0.425,92.0,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,242.403751849626,0.0,20.0897088693297,0.0,242.403751849626,0.0,136.574987154975,0.0,12.2546583850932,0.0,136.574987154975,0.0,42.6273765956325,0.0,7.09247608377144,0.0,42.6273765956325,0.0,149.989064252439,0.0,10.3563358247871,0.0,149.989064252439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,66.0,0.100596,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,2,66,2,2,2,normal,0.0202380952380952,156.76190476190476,0.0,0.0,49.79317916298144,0.0,120.12,117.0,0.0009,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,18.72,7.09247608377144,0.0,54.0238605818422,11.6275239162286,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,3,117,3,1,5,normal,0.148571428571429,136.22857142857134,85.1576577124644,595.63991720846,56.53800836903501,56.53800836903501,120.12,150.0,0.017640000000000003,63,0.3,126.434672143041,46.8,21.6536899119838,21.6536899119838,237.789338807074,111.354666664033,94.6273925970099,31.2,13.8819875776397,13.8819875776397,85.4787659667811,-9.14862663022873,54.0238605818422,18.72,8.42454537619581,8.42454537619581,27.9348294996065,-26.0890310822357,66.5991761878037,23.4,12.5777855032157,12.5777855032157,110.602167236235,44.0029910484315,0.0,0.0,0.0,19.7456355817972,0.0,20.6029910484315,44.8090310822357,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,4,150,3,5,6,normal,0.252380952380952,119.61904761904769,33.9579294655212,265.14354756564217,22.268683868615838,2.10250556086341,120.12,167.0,0.2088,21,1.0,237.789338807074,46.8,8.13642518618822,0.0,242.494984155365,4.70564534829063,85.4787659667811,31.2,4.03726708074534,2.10250556086341,124.532268421669,39.0535024548877,27.9348294996065,18.72,5.89718176333707,0.0,44.731670624911,16.7968411253045,110.602167236235,23.4,4.19780983834521,0.0,150.0,39.3978327637648,9.78826397476961,3.97402288864153,20.19564260211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,5,167,3,7,7,loh_demand_stage,0.342857142857143,105.14285714285712,0.0,0.0,15.40012859936774,0.0,0.0,112.0,0.07529999999999999,21,,242.494984155365,0.0,5.12017603249831,0.0,242.494984155365,0.0,124.532268421669,0.0,5.82608695652174,0.0,124.532268421669,0.0,44.731670624911,0.0,1.58579677669568,0.0,44.731670624911,0.0,150.0,0.0,2.86806883365201,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,H02,chi2_eta003,6,112,2,7,8,post_absorb,0.2,128.0,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,242.494984155365,0.0,20.0897088693297,0.0,242.494984155365,0.0,124.532268421669,0.0,12.2546583850932,0.0,124.532268421669,0.0,44.731670624911,0.0,7.09247608377144,0.0,44.731670624911,0.0,150.0,0.0,10.3563358247871,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,83.0,0.055278,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,2,83,2,4,3,normal,0.0471428571428571,152.45714285714286,0.0,0.0,49.79317916298144,0.0,120.12,109.0,0.03735000000000001,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,18.72,7.09247608377144,0.0,54.0238605818422,11.6275239162286,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,3,109,2,7,5,normal,0.114285714285714,141.71428571428575,53.0186561475004,367.339175064597,56.53800836903501,0.0,62.024930226258995,110.0,0.24999600000000002,63,0.267,126.434672143041,46.8,21.6536899119838,0.0,204.292873184197,77.8582010411555,94.6273925970099,0.0,13.8819875776397,0.0,56.9614053165986,-37.6659872804113,54.0238605818422,0.0,8.42454537619581,0.0,16.3646587609176,-37.6592018209246,66.5991761878037,15.224930226259,12.5777855032157,0.0,69.5530861052082,2.95390991740449,0.0,0.0,0.0,23.4772345084104,0.0,0.306765194361169,29.2346564447288,0.0,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,4,110,2,7,6,normal,0.142857142857143,137.1428571428571,4.68324357605204,24.112779997991183,22.268683868615838,0.0,103.55623629402405,111.0,0.41666,21,0.89,204.292873184197,41.8109114900283,8.13642518618822,0.0,234.531627132872,30.2387539486748,56.9614053165986,31.2,4.03726708074534,0.0,85.37164945674,28.4102441401414,16.3646587609176,7.14532480399574,5.89718176333707,0.0,16.3652905806895,0.0006318197719537,69.5530861052082,23.4,4.19780983834521,0.0,92.1910086220283,22.6379225168201,0.0,0.0,3.43573235516531,0.0,0.0,0.0,0.0,1.24751122088672,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,5,111,2,7,7,loh_demand_stage,0.171428571428571,132.57142857142864,0.0,0.0,15.40012859936774,0.0,0.0,112.0,0.41666,21,,234.531627132872,0.0,5.12017603249831,0.0,234.531627132872,0.0,85.37164945674,0.0,5.82608695652174,0.0,85.37164945674,0.0,16.3652905806895,0.0,1.58579677669568,0.0,16.3652905806895,0.0,92.1910086220283,0.0,2.86806883365201,0.0,92.1910086220283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,H02,chi2_eta003,6,112,2,7,8,post_absorb,0.2,128.0,0.0,0.0,49.79317916298144,0.0,0.0,,,21,,234.531627132872,0.0,20.0897088693297,0.0,234.531627132872,0.0,85.37164945674,0.0,12.2546583850932,0.0,85.37164945674,0.0,16.3652905806895,0.0,7.09247608377144,0.0,16.3652905806895,0.0,92.1910086220283,0.0,10.3563358247871,0.0,92.1910086220283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,chi2_eta003,1,65,2,2,1,normal,0.0,160.0,0.0,0.0,15.40012859936774,0.0,120.12,74.0,0.12400199999999999,63,0.0,58.0445570448695,46.8,5.12017603249831,0.0,99.7243810123712,41.6798239675017,50.3081379386248,31.2,5.82608695652174,0.0,75.682050982103,25.3739130434783,25.2621334423093,18.72,1.58579677669568,0.0,42.3963366656137,17.1342032233043,33.0235808462428,23.4,2.86806883365201,0.0,53.5555120125908,20.531931166348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,chi2_eta003,2,74,2,3,2,normal,0.0219047619047619,156.4952380952381,0.0,0.0,49.79317916298144,0.0,120.12,68.0,0.062001,63,0.0,99.7243810123712,46.8,20.0897088693297,0.0,126.434672143041,26.7102911306703,75.682050982103,31.2,12.2546583850932,0.0,94.6273925970099,18.9453416149068,42.3963366656137,18.72,7.09247608377144,0.0,54.0238605818422,11.6275239162286,53.5555120125908,23.4,10.3563358247871,0.0,66.5991761878037,13.0436641752129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,H02,chi2_eta003,3,68,2,2,4,normal,0.0607142857142857,150.28571428571428,31.6182972791577,192.1638904908083,56.53800836903501,0.0,77.88358622642309,151.0,0.000702,63,0.089,126.434672143041,46.8,21.6536899119838,0.0,176.372781360839,49.9381092177972,94.6273925970099,7.68358622642309,13.8819875776397,0.0,77.9628346501411,-16.6645579468688,54.0238605818422,0.0,8.42454537619581,0.0,24.4471745221408,-29.5766860597014,66.5991761878037,23.4,12.5777855032157,0.0,84.2478888339647,17.648712646161,0.0,0.0,0.0,3.63965844627538,0.0,6.82649814937672,21.1521406835056,0.0,0.0,0.0,0.0,0.0
