path_id,path_type,t,k,a,loc,lf,status,beta,stage_cost,ordinary_stage_cost,loh_demand_cost,theta_value,x_total_before,x_total_after,delta_x_total,production_total,normal_served_total,normal_shortage_total,htt_in_total,htt_out_total,htt_transport_total,TerminalLOH_total,terminal_shortage_total,terminal_surplus_total
2017,Reference_08_chi2_eta003,5,168,3,7,8,post_absorb,0.4,0,0,0,0,353.130092934395,353.130092934395,0,0,0,0,0,0,0,0,0,353.130092934395
2017,Reference_08_chi2_eta003,6,160,3,6,8,post_absorb,0.376666666666667,0,0,0,0,353.130092934395,353.130092934395,0,0,0,0,0,0,0,0,0,353.130092934395
2017,Reference_08_chi2_eta003,7,168,3,7,8,post_absorb,0.4,0,0,0,0,353.130092934395,353.130092934395,0,0,0,0,0,0,0,0,0,353.130092934395
2017,Reference_08_chi2_eta003,8,160,3,6,8,post_absorb,0.376666666666667,0,0,0,0,353.130092934395,353.130092934395,0,0,0,0,0,0,0,0,0,353.130092934395
5380,Reference_08_chi2_eta003,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,13109.2371502387,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
5380,Reference_08_chi2_eta003,2,66,2,2,2,normal,0.0202380952380952,4567.75872051964,4567.75872051964,0,8275.00481717773,271.358280672679,332.916044930432,61.5577642577536,111.350943420735,49.7931791629814,0,0,0,0,0,0,271.358280672679
5380,Reference_08_chi2_eta003,3,117,3,1,5,normal,0.148571428571429,17598.9353648961,17598.9353648961,0,28281.2367395022,332.916044930432,453.036044930432,120.12,120.12,0,56.538008369035,56.9408771611072,56.9408771611072,56.9408771611072,0,0,332.916044930432
5380,Reference_08_chi2_eta003,4,150,3,5,6,normal,0.252380952380952,4937.85302800653,4937.85302800653,0,4177.09887226502,453.036044930432,561.730442717596,108.694397787164,120.12,11.4256022128363,10.8430816557796,15.1205263767523,15.1205263767523,15.1205263767523,0,0,453.036044930432
5380,Reference_08_chi2_eta003,5,167,3,7,7,loh_demand_stage,0.342857142857143,0,0,0,0,561.730442717596,561.730442717596,0,0,0,0,0,0,0,299.484469224306,0,262.24597349329
5380,Reference_08_chi2_eta003,6,112,2,7,8,post_absorb,0.2,0,0,0,0,561.730442717596,561.730442717596,0,0,0,0,0,0,0,0,0,561.730442717596
5380,Reference_08_chi2_eta003,7,80,2,3,8,post_absorb,0.153333333333333,0,0,0,0,561.730442717596,561.730442717596,0,0,0,0,0,0,0,0,0,561.730442717596
5380,Reference_08_chi2_eta003,8,64,2,1,8,post_absorb,0.13,0,0,0,0,561.730442717596,561.730442717596,0,0,0,0,0,0,0,0,0,561.730442717596
6826,Reference_08_chi2_eta003,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,13109.2371502387,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
6826,Reference_08_chi2_eta003,2,75,2,3,3,normal,0.0438095238095238,4926.60425507548,4926.60425507548,0,8467.85370575674,271.358280672679,341.685101509697,70.3268208370186,120.12,49.7931791629814,0,0,0,0,0,0,271.358280672679
6826,Reference_08_chi2_eta003,3,117,3,1,5,normal,0.148571428571429,17519.8691582434,17519.8691582434,0,25051.2075087025,341.685101509697,461.805101509697,120.12,120.12,0,56.538008369035,54.1036757236323,54.1036757236323,54.1036757236323,0,0,341.685101509697
6826,Reference_08_chi2_eta003,4,134,3,3,6,normal,0.219047619047619,7319.7690266711,7319.7690266711,0,1711.24211473516,461.805101509697,581.925101509697,120.12,120.12,0,22.2686838686158,21.7697040040902,21.7697040040902,21.7697040040902,0,0,461.805101509697
6826,Reference_08_chi2_eta003,5,143,3,4,7,loh_demand_stage,0.282857142857143,0,0,0,0,581.925101509697,581.925101509697,0,0,0,0,0,0,0,396.04045228592,0,185.884649223777
6826,Reference_08_chi2_eta003,6,184,4,2,8,post_absorb,0.425,0,0,0,0,581.925101509697,581.925101509697,0,0,0,0,0,0,0,0,0,581.925101509697
6826,Reference_08_chi2_eta003,7,192,4,3,8,post_absorb,0.46,0,0,0,0,581.925101509697,581.925101509697,0,0,0,0,0,0,0,0,0,581.925101509697
6826,Reference_08_chi2_eta003,8,208,4,5,8,post_absorb,0.53,0,0,0,0,581.925101509697,581.925101509697,0,0,0,0,0,0,0,0,0,581.925101509697
9114,Reference_08_chi2_eta003,1,65,2,2,1,normal,0,2328.18791403364,2328.18791403364,0,13109.2371502387,166.638409272046,271.358280672679,104.719871400632,120.12,15.4001285993677,0,0,0,0,0,0,166.638409272046
9114,Reference_08_chi2_eta003,2,58,2,1,2,normal,0.0185714285714286,4614.21679684458,4614.21679684458,0,8258.60903611711,271.358280672679,334.051334241922,62.6930535692437,112.486232732225,49.7931791629814,0,0,0,0,0,0,271.358280672679
9114,Reference_08_chi2_eta003,3,67,2,2,3,normal,0.0404761904761905,2774.08566629364,2774.08566629364,0,5161.41223199732,334.051334241922,347.713325872887,13.661991630965,70.2,56.538008369035,0,0,0,0,0,0,334.051334241922
9114,Reference_08_chi2_eta003,4,116,3,1,4,normal,0.111428571428571,7615.15036548778,7615.15036548778,0,14301.3553772055,347.713325872887,467.833325872887,120.12,120.12,0,22.2686838686158,30.7046911693559,30.7046911693559,30.7046911693559,0,0,347.713325872887
9114,Reference_08_chi2_eta003,5,134,3,3,6,normal,0.219047619047619,7345.02818903454,7345.02818903454,0,1342.24196056335,467.833325872887,583.895404385008,116.062078512121,120.12,4.05792148787947,11.3422071114883,9.09617585975949,9.09617585975949,9.09617585975949,0,0,467.833325872887
9114,Reference_08_chi2_eta003,6,71,2,2,7,loh_demand_stage,0.121428571428571,0,0,0,0,583.895404385008,583.895404385008,0,0,0,0,0,0,0,110.465721330482,0,473.429683054526
9114,Reference_08_chi2_eta003,7,40,1,5,8,post_absorb,0,0,0,0,0,583.895404385008,583.895404385008,0,0,0,0,0,0,0,0,0,583.895404385008
9114,Reference_08_chi2_eta003,8,16,1,2,8,post_absorb,0,0,0,0,0,583.895404385008,583.895404385008,0,0,0,0,0,0,0,0,0,583.895404385008
