initial_state_id,sample_id,path_id,T_id,T_label,T1_kg,T2_kg,T3_kg,T4_kg,operating_loss,service_cost,shortage_kg,shortage_loss,site1_service_kg,site2_service_kg,site3_service_kg,site4_service_kg,batch_solver_runtime_sec,max_demand_balance_error,max_site_capacity_violation
9,76,76,3,FULL_CAPACITY,300,200,100,150,29.6800300863085,29.6800300863085,0,0,0,9.81916373455527,11.4556910236478,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,76,76,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,29.6800300863085,29.6800300863085,0,0,0,9.81916373455527,11.4556910236478,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,77,77,1,ZERO,0,0,0,0,147832.965114693,0,73.9164825573466,147832.965114693,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,77,77,2,HALF_CAPACITY,150,100,50,75,345.237529437284,345.237529437284,0,0,9.81916373455527,18.8200638245643,11.4556910236478,33.8215639745793,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,77,77,3,FULL_CAPACITY,300,200,100,150,345.237529437284,345.237529437284,0,0,9.81916373455527,18.8200638245643,11.4556910236478,33.8215639745793,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,77,77,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,345.237529437284,345.237529437284,0,0,9.81916373455527,18.8200638245643,11.4556910236478,33.8215639745793,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,87,87,1,ZERO,0,0,0,0,136922.78318741,0,68.4613915937048,136922.78318741,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,87,87,2,HALF_CAPACITY,150,100,50,75,591.028715786908,591.028715786908,0,0,9.81916373455527,25.3661729809345,33.2760548782151,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,87,87,3,FULL_CAPACITY,300,200,100,150,591.028715786908,591.028715786908,0,0,9.81916373455527,25.3661729809345,33.2760548782151,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,87,87,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,591.028715786908,591.028715786908,0,0,9.81916373455527,25.3661729809345,33.2760548782151,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,92,92,1,ZERO,0,0,0,0,286392.275591195,0,143.196137795598,286392.275591195,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,92,92,2,HALF_CAPACITY,150,100,50,75,748.68434894102,748.68434894102,0,0,0,93.1961377955977,50,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,92,92,3,FULL_CAPACITY,300,200,100,150,744.848344711226,744.848344711226,0,0,0,76.0985189428034,67.0976188527944,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,92,92,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,746.684192631683,746.684192631683,0,0,0,84.2811553882661,58.9149824073316,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,113,113,1,ZERO,0,0,0,0,93827.5645746393,0,46.9137822873196,93827.5645746393,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,113,113,2,HALF_CAPACITY,150,100,50,75,186.050073538822,186.050073538822,0,0,0,0,0,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,113,113,3,FULL_CAPACITY,300,200,100,150,186.050073538822,186.050073538822,0,0,0,0,0,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,113,113,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,186.050073538822,186.050073538822,0,0,0,0,0,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,130,130,1,ZERO,0,0,0,0,230750.347762049,0,115.375173881024,230750.347762049,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,130,130,2,HALF_CAPACITY,150,100,50,75,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,130,130,3,FULL_CAPACITY,300,200,100,150,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,130,130,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,162,162,1,ZERO,0,0,0,0,117829.964814663,0,58.9149824073316,117829.964814663,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,162,162,2,HALF_CAPACITY,150,100,50,75,932.117133908406,932.117133908406,0,0,58.9149824073316,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,162,162,3,FULL_CAPACITY,300,200,100,150,932.117133908406,932.117133908406,0,0,58.9149824073316,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,162,162,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,932.117133908406,932.117133908406,0,0,58.9149824073316,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,235,235,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,235,235,2,HALF_CAPACITY,150,100,50,75,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,235,235,3,FULL_CAPACITY,300,200,100,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,235,235,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,268,268,1,ZERO,0,0,0,0,810626.517197174,0,405.313258598587,810626.517197174,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,268,268,2,HALF_CAPACITY,150,100,50,75,283295.742173502,3449.57573867696,139.923083217413,279846.166434825,101.464691923738,97.5602105665112,50,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,268,268,3,FULL_CAPACITY,300,200,100,150,283282.201624726,3436.03518990109,139.923083217413,279846.166434825,101.464691923738,47.5602105665112,100,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,268,268,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,283293.32789842,3447.16146359451,139.923083217413,279846.166434825,101.464691923738,88.6452281591796,58.9149824073316,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,317,317,1,ZERO,0,0,0,0,996645.11905736,0,498.32255952868,996645.11905736,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,317,317,2,HALF_CAPACITY,150,100,50,75,247904.188080979,1259.06902361858,123.32255952868,246645.11905736,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,317,317,3,FULL_CAPACITY,300,200,100,150,2467.273928821,2467.273928821,0,0,181.654529089273,76.0985189428034,99.8281646346453,140.741346861959,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,317,317,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,2475.83468159492,2475.83468159492,0,0,181.654529089273,117.011701170117,58.9149824073316,140.741346861959,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,320,320,1,ZERO,0,0,0,0,58914.9824073316,0,29.4574912036658,58914.9824073316,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,320,320,2,HALF_CAPACITY,150,100,50,75,572.037203831743,572.037203831743,0,0,29.4574912036658,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,320,320,3,FULL_CAPACITY,300,200,100,150,572.037203831743,572.037203831743,0,0,29.4574912036658,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,320,320,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,572.037203831743,572.037203831743,0,0,29.4574912036658,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,328,328,1,ZERO,0,0,0,0,234568.911436598,0,117.284455718299,234568.911436598,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,328,328,2,HALF_CAPACITY,150,100,50,75,804.412910054418,804.412910054418,0,0,0,67.2844557182991,50,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,328,328,3,FULL_CAPACITY,300,200,100,150,800.699295685988,800.699295685988,0,0,0,50.7323459618689,66.5521097564302,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,328,328,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,802.412753745081,802.412753745081,0,0,0,58.3694733109675,58.9149824073316,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,357,357,1,ZERO,0,0,0,0,787715.135149878,0,393.857567574939,787715.135149878,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,357,357,2,HALF_CAPACITY,150,100,50,75,41424.7887313292,3709.65358145066,18.8575675749393,37715.1351498785,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,357,357,3,FULL_CAPACITY,300,200,100,150,16631.6872692433,3539.46895650293,6.54610915637018,13092.2183127404,163.379974361072,38.4583912936748,51.2778550582331,134.195237705589,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,357,357,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,16631.6872692433,3539.46895650293,6.54610915637018,13092.2183127404,163.379974361072,38.4583912936748,51.2778550582331,134.195237705589,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,378,378,1,ZERO,0,0,0,0,731527.698224368,0,365.763849112184,731527.698224368,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,378,378,2,HALF_CAPACITY,150,100,50,75,3744.04362809521,3744.04362809521,0,0,140.763849112184,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,378,378,3,FULL_CAPACITY,300,200,100,150,2631.98322698665,2631.98322698665,0,0,49.0958186727764,76.0985189428034,99.8281646346453,140.741346861959,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,378,378,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,2641.16246658893,2641.16246658893,0,0,49.0958186727764,117.011701170117,58.9149824073316,140.741346861959,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,385,385,1,ZERO,0,0,0,0,731527.698224368,0,365.763849112184,731527.698224368,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,385,385,2,HALF_CAPACITY,150,100,50,75,3712.76812650313,3712.76812650313,0,0,140.763849112184,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,385,385,3,FULL_CAPACITY,300,200,100,150,2656.642618,2656.642618,0,0,49.0958186727764,76.0985189428034,99.8281646346453,140.741346861959,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,385,385,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,2679.66044463786,2679.66044463786,0,0,55.6569293292966,101.191937375556,58.9149824073316,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,397,397,1,ZERO,0,0,0,0,98191.6373455528,0,49.0958186727764,98191.6373455528,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,397,397,2,HALF_CAPACITY,150,100,50,75,384.680073510449,384.680073510449,0,0,14.7287456018329,0,34.3670730709435,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,397,397,3,FULL_CAPACITY,300,200,100,150,384.680073510449,384.680073510449,0,0,14.7287456018329,0,34.3670730709435,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,397,397,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,384.680073510449,384.680073510449,0,0,14.7287456018329,0,34.3670730709435,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,437,437,1,ZERO,0,0,0,0,1215939.77579576,0,607.969887897881,1215939.77579576,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,437,437,2,HALF_CAPACITY,150,100,50,75,467234.578934045,1294.80313828352,232.969887897881,465939.775795761,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,437,437,3,FULL_CAPACITY,300,200,100,150,3971.43904787717,3971.43904787717,0,0,291.301857458473,76.0985189428034,90.5695114966042,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,437,437,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,4060.99259264887,4060.99259264887,0,0,274.936584567548,124.118320923001,58.9149824073316,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,470,470,1,ZERO,0,0,0,0,1215939.77579576,0,607.969887897881,1215939.77579576,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,470,470,2,HALF_CAPACITY,150,100,50,75,467695.028194812,1755.25239905052,232.969887897881,465939.775795761,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,470,470,3,FULL_CAPACITY,300,200,100,150,5501.38319523664,5501.38319523664,0,0,300,96.8728691050925,61.0970187927884,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,470,470,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,5714.82669117191,5714.82669117191,0,0,274.936584567548,124.118320923001,58.9149824073316,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,519,519,1,ZERO,0,0,0,0,230750.347762049,0,115.375173881024,230750.347762049,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,519,519,2,HALF_CAPACITY,150,100,50,75,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,519,519,3,FULL_CAPACITY,300,200,100,150,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,519,519,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,716.387698963184,716.387698963184,0,0,9.81916373455527,25.3661729809345,33.2760548782151,46.9137822873196,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,531,531,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,531,531,2,HALF_CAPACITY,150,100,50,75,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,531,531,3,FULL_CAPACITY,300,200,100,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,531,531,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,552,552,1,ZERO,0,0,0,0,789897.171535335,0,394.948585767668,789897.171535335,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,552,552,2,HALF_CAPACITY,150,100,50,75,292745.591206785,883.223151797434,145.931184027494,291862.368054987,138.013801380138,26.1844366254807,9.81916373455527,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,552,552,3,FULL_CAPACITY,300,200,100,150,144182.491054286,2320.12299929858,70.9311840274936,141862.368054987,138.013801380138,26.1844366254807,9.81916373455527,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,552,552,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,144182.491054286,2320.12299929858,70.9311840274936,141862.368054987,138.013801380138,26.1844366254807,9.81916373455527,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,598,598,1,ZERO,0,0,0,0,723345.061778905,0,361.672530889453,723345.061778905,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,598,598,2,HALF_CAPACITY,150,100,50,75,386339.258347606,1209.83631449355,192.564711016556,385129.422033112,55.6419278291465,51.8233641545973,45.2772549982271,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,598,598,3,FULL_CAPACITY,300,200,100,150,386339.258347606,1209.83631449355,192.564711016556,385129.422033112,55.6419278291465,51.8233641545973,45.2772549982271,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,598,598,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,386339.258347606,1209.83631449355,192.564711016556,385129.422033112,55.6419278291465,51.8233641545973,45.2772549982271,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,766,766,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,766,766,2,HALF_CAPACITY,150,100,50,75,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,766,766,3,FULL_CAPACITY,300,200,100,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,766,766,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,786,786,1,ZERO,0,0,0,0,1215939.77579576,0,607.969887897881,1215939.77579576,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,786,786,2,HALF_CAPACITY,150,100,50,75,467601.581869634,1661.80607387286,232.969887897881,465939.775795761,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,786,786,3,FULL_CAPACITY,300,200,100,150,14148.8862906566,4329.72255610132,4.90958186727764,9819.16373455527,288.589313476802,64.4709925538008,100,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,786,786,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,14575.7664242882,4756.60268973296,4.90958186727764,9819.16373455527,274.936584567548,119.208739055723,58.9149824073316,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,844,844,1,ZERO,0,0,0,0,1153751.73881024,0,576.875869405122,1153751.73881024,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,844,844,2,HALF_CAPACITY,150,100,50,75,405125.616016067,1373.87720582269,201.875869405122,403751.738810245,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,844,844,3,FULL_CAPACITY,300,200,100,150,30822.5796016731,4638.14297619233,13.0922183127404,26184.4366254807,240.569511496604,120.284755748302,84.5539099364482,118.375473911027,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,844,844,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,30869.2255638143,4684.7889383336,13.0922183127404,26184.4366254807,247.115620652974,124.118320923001,58.9149824073316,133.634727109075,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,913,913,1,ZERO,0,0,0,0,1126476.28399204,0,563.238141996018,1126476.28399204,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,913,913,2,HALF_CAPACITY,150,100,50,75,378647.356948275,2171.07295623987,188.238141996018,376476.283992035,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,913,913,3,FULL_CAPACITY,300,200,100,150,155721.514066285,5161.00346977074,75.2802552982571,150560.510596514,168.016801680168,184.109320022911,49.6413277691405,86.1904372255407,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,913,913,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,223844.575313626,4034.41247915999,109.905081417233,219810.162834466,168.016801680168,124.118320923001,58.9149824073316,102.282955568284,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,929,929,1,ZERO,0,0,0,0,242206.038785697,0,121.103019392848,242206.038785697,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,929,929,2,HALF_CAPACITY,150,100,50,75,1073.18638438092,1073.18638438092,0,0,0,46.1030193928484,0,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,929,929,3,FULL_CAPACITY,300,200,100,150,360.193361993542,360.193361993542,0,0,0,0,0,121.103019392848,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,929,929,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,360.193361993542,360.193361993542,0,0,0,0,0,121.103019392848,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,989,989,1,ZERO,0,0,0,0,1205029.59386848,0,602.514796934239,1205029.59386848,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,989,989,2,HALF_CAPACITY,150,100,50,75,456801.361960536,1771.768092058,227.514796934239,455029.593868478,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,989,989,3,FULL_CAPACITY,300,200,100,150,213735.966337465,4230.47033331927,104.752748002073,209505.496004146,196.383274691105,95.1913373155497,56.1874369255107,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,989,989,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,213735.966337465,4230.47033331927,104.752748002073,209505.496004146,196.383274691105,95.1913373155497,56.1874369255107,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,999,999,1,ZERO,0,0,0,0,810626.517197174,0,405.313258598587,810626.517197174,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,999,999,2,HALF_CAPACITY,150,100,50,75,420455.22138397,1474.23237597786,209.490494503996,418980.989007992,150,19.6383274691105,9.81916373455527,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,999,999,3,FULL_CAPACITY,300,200,100,150,167499.11469809,6028.42217429219,80.7353462618989,161470.692523798,278.755148242097,19.6383274691105,9.81916373455527,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,999,999,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,174957.545661322,5849.72578842684,84.5539099364477,169107.819872895,274.936584567548,19.6383274691105,9.81916373455527,16.3652728909255,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1091,1091,1,ZERO,0,0,0,0,1215939.77579576,0,607.969887897881,1215939.77579576,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1091,1091,2,HALF_CAPACITY,150,100,50,75,467267.109909991,1327.33411423,232.969887897881,465939.775795761,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1091,1091,3,FULL_CAPACITY,300,200,100,150,63095.5147433909,4180.53233605924,29.4574912036658,58914.9824073316,237.296456918419,119.193737555574,78.007800780078,144.014401440144,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1091,1091,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,63122.8830287926,4207.900621461,29.4574912036658,58914.9824073316,245.479093363882,124.118320923001,58.9149824073316,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1147,1147,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1147,1147,2,HALF_CAPACITY,150,100,50,75,95.0444694819132,95.0444694819132,0,0,45.8227640945913,0,0,3.27305457818509,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1147,1147,3,FULL_CAPACITY,300,200,100,150,95.0444694819132,95.0444694819132,0,0,45.8227640945913,0,0,3.27305457818509,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1147,1147,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,95.0444694819132,95.0444694819132,0,0,45.8227640945913,0,0,3.27305457818509,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1157,1157,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1157,1157,2,HALF_CAPACITY,150,100,50,75,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1157,1157,3,FULL_CAPACITY,300,200,100,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1157,1157,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1182,1182,1,ZERO,0,0,0,0,1153751.73881024,0,576.875869405122,1153751.73881024,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1182,1182,2,HALF_CAPACITY,150,100,50,75,405032.020853991,1280.28204374602,201.875869405122,403751.738810244,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1182,1182,3,FULL_CAPACITY,300,200,100,150,3632.85038199213,3632.85038199213,0,0,263.4808935439,75.9266835774486,100,137.468292283774,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1182,1182,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,3641.76346228084,3641.76346228084,0,0,263.4808935439,117.011701170117,58.9149824073316,137.468292283774,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1206,1206,1,ZERO,0,0,0,0,1085017.59266836,0,542.508796334179,1085017.59266836,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1206,1206,2,HALF_CAPACITY,150,100,50,75,336442.54021272,1424.94754436269,167.508796334179,335017.592668358,150,100,50,75,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1206,1206,3,FULL_CAPACITY,300,200,100,150,3667.68929730925,3667.68929730925,0,0,259.935084417533,82.9323841475056,49.6413277691405,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1206,1206,4,STEP03YF_PERIOD_R2000,274.936584567548,124.118320923001,58.9149824073316,150,3667.68929730925,3667.68929730925,0,0,259.935084417533,82.9323841475056,49.6413277691405,150,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1417,1417,1,ZERO,0,0,0,0,98191.6373455527,0,49.0958186727764,98191.6373455527,0,0,0,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1417,1417,2,HALF_CAPACITY,150,100,50,75,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
9,1417,1417,3,FULL_CAPACITY,300,200,100,150,69.6573153818879,69.6573153818879,0,0,0,26.1844366254807,22.9113820472956,0,0.1247361,1.77635683940025e-15,1.70530256582424e-13
