initial_state_id,sample_id_r,path_id_r,sample_id_s,path_id_s,d_D_aggregate,d_Ctilde_aggregate,d_aggregate,raw_D_l1_aggregate_kg,raw_D_l1_W1_kg,raw_D_l1_W2_kg,raw_D_l1_W3_kg,d_D_W1,d_D_W2,d_D_W3,d_Ctilde_W1,d_Ctilde_W2,d_Ctilde_W3,d_D_period_mean,d_Ctilde_period_mean,d_period_mean,d_period_sum
9,1,1,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,2,2,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,4,4,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,5,5,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,6,6,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,7,7,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,8,8,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,9,9,1643,1643,0.66666666666557,0.614192280718538,0.645676912286757,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.142630439502762,0.622368687952868,0.222222222221857,0.254999709151877,0.235333216993865,0.705999650981594
9,18,18,1643,1643,0.658591296544453,0.614192280718538,0.640831690214087,400.403676731309,4.90958186727764,197.747047432016,197.747047432016,0.00807537012111727,0.325257963211668,0.325257963211668,0,0.142630439502762,0.622368687952868,0.219530432181484,0.254999709151877,0.233718142969641,0.701154428908924
9,39,39,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,42,42,1643,1643,0.333333333332785,0.583723008641739,0.433489203456367,202.656629299294,0,202.656629299294,0,0,0.333333333332785,0,0,0.142630439502762,0.591899415876069,0.111111111110928,0.244843285126277,0.164603980717068,0.493811942151204
9,52,52,1643,1643,0.333333333332785,0.398885376148945,0.359554150459249,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.480000882872358,0.647195566801679,0.403342911368377,0.111111111110928,0.510179787014138,0.270738581472212,0.812215744416637
9,56,56,1643,1643,0.61686855091868,0.614192280718538,0.615798042838623,375.037503750375,0,202.656629299294,172.380874451081,0,0.333333333332785,0.283535217585895,0,0.142630439502762,0.622368687952868,0.205622850306227,0.254999709151877,0.225373593844487,0.67612078153346
9,58,58,1643,1643,0.433826828173356,0.612676535727152,0.505366711194874,263.753648092082,0,202.656629299294,61.0970187927884,0,0.333333333332785,0.10049349484057,0,0.142630439502762,0.620852942961482,0.144608942724452,0.254494460821415,0.188563149963237,0.565689449889711
9,63,63,1643,1643,0.591296545535142,0.614186715270932,0.600452613429458,359.490494503996,0,202.656629299294,156.833865204702,0,0.333333333332785,0.257963212202357,0,0.142630439502762,0.62235199161005,0.197098848511714,0.254994143704271,0.220256966588737,0.660770899766211
9,76,76,1643,1643,0.631673396140729,0.612265375989549,0.623910188080257,384.038403840384,0,202.656629299294,181.38177454109,0,0.333333333332785,0.298340062807944,0,0.142630439502762,0.619695464073385,0.210557798713576,0.254108634525382,0.227978133038299,0.683934399114896
9,77,77,1643,1643,0.545087483175416,0.612282431546783,0.571965462523963,331.39677604124,0,202.656629299294,128.740146741947,0,0.333333333332785,0.211754149842631,0,0.142630439502762,0.619894252198807,0.181695827725139,0.254174897233857,0.210687455528626,0.632062366585877
9,87,87,1643,1643,0.554060116643324,0.614192280718538,0.57811298227341,336.851867004882,0,202.656629299294,134.195237705589,0,0.333333333332785,0.220726783310539,0,0.142630439502762,0.622368687952868,0.184686705547775,0.254999709151877,0.212811906989415,0.638435720968246
9,92,92,1643,1643,0.588156123821374,0.614192280718538,0.59857058658024,357.581212666721,47.7320459318659,154.924583367428,154.924583367428,0.0785105428441957,0.254822790488589,0.254822790488589,0,0.142630439502762,0.622368687952868,0.196052041273792,0.254999709151877,0.219631108425026,0.658893325275077
9,113,113,1643,1643,0.589502018841561,0.614192280718538,0.599378123592352,358.399476311268,0,202.656629299294,155.742847011974,0,0.333333333332785,0.256168685508776,0,0.142630439502762,0.622368687952868,0.196500672947187,0.254999709151877,0.219900287429063,0.659700862287188
9,130,130,1643,1643,0.476895468819314,0.614192280718538,0.531814193579004,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.142630439502762,0.622368687952868,0.158965156273105,0.254999709151877,0.197378977424614,0.592136932273841
9,162,162,1643,1643,0.634365186181101,0.614192280718538,0.626296023996076,385.674931129477,19.6383274691105,183.018301830183,183.018301830183,0.0323014804844691,0.301031852848316,0.301031852848316,0,0.142630439502762,0.622368687952868,0.211455062060367,0.254999709151877,0.228872920896971,0.686618762690913
9,235,235,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,268,268,1643,1643,0,0.389346645986782,0.155738658394713,0,0,0,0,0,0,0,0,0.556193248546593,0.392356180328655,0,0.316183142958416,0.126473257183366,0.379419771550099
9,317,317,1643,1643,0.393449977567769,0.614021019088355,0.481678394176003,239.205738755694,166.107519842893,36.5491094564002,36.5491094564002,0.273216689097801,0.0601166442349841,0.0601166442349841,0.00104276705472315,0.14186577713592,0.622197426322685,0.13114999252259,0.255035323504443,0.180704124915331,0.542112374745992
9,320,320,1643,1643,0.650515926423336,0.614192280718538,0.635986468141417,395.494094864032,9.81916373455527,192.837465564738,192.837465564738,0.0161507402422345,0.317182593090551,0.317182593090551,0,0.142630439502762,0.622368687952868,0.216838642141112,0.254999709151877,0.232103068945418,0.696309206836253
9,328,328,1643,1643,0.473755047105547,0.614192280718538,0.529929940550743,288.028802880288,0,144.014401440144,144.014401440144,0,0.236877523552773,0.236877523552773,0,0.142630439502762,0.622368687952868,0.157918349035182,0.254999709151877,0.19675089308186,0.59025267924558
9,357,357,1643,1643,0.18932256617286,0.329733703323415,0.245487021033082,115.102419332842,51.8233641545973,31.6395275891226,31.6395275891226,0.0852400179451267,0.0520412741138669,0.0520412741138669,0.00270349357505377,0.103748976619857,0.330530741664105,0.0631075220576202,0.145661070619672,0.0961289414824409,0.288386824447323
9,378,378,1643,1643,0.466128308657825,0.61397119183226,0.525265461927599,283.391975561192,121.921283037395,80.7353462618989,80.7353462618989,0.200538358007746,0.13279497532504,0.13279497532504,0.00078775781745375,0.141958423138711,0.62214759906659,0.155376102885942,0.254964593340918,0.195211499067932,0.585634497203797
9,385,385,1643,1643,0.466128308657825,0.612486770597411,0.524671693433659,283.391975561192,121.921283037395,80.7353462618989,80.7353462618989,0.200538358007746,0.13279497532504,0.13279497532504,0,0.145499609829492,0.619810422771178,0.155376102885942,0.255103344200223,0.195266999411654,0.585800998234963
9,397,397,1643,1643,0.639748766261846,0.614192280718538,0.629526172044523,388.947985707662,16.3652728909255,186.291356408368,186.291356408368,0.0269179004037242,0.306415432929061,0.306415432929061,0,0.142630439502762,0.622368687952868,0.213249588753949,0.254999709151877,0.22994963691312,0.68984891073936
9,437,437,1643,1643,0.333333333332785,0.612048373520223,0.44481934940776,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0,0.14548736311253,0.618913039855496,0.111111111110928,0.254800134322675,0.168586720395627,0.505760161186881
9,470,470,1643,1643,0.333333333332785,0.342245920474859,0.336898368189615,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0,0.353104493262226,0.346198244252648,0.111111111110928,0.233100912504958,0.15990703166854,0.479721095005621
9,519,519,1643,1643,0.476895468819314,0.614192280718538,0.531814193579004,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.142630439502762,0.622368687952868,0.158965156273105,0.254999709151877,0.197378977424614,0.592136932273841
9,531,531,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,552,552,1643,1643,0.0170480035890253,0.331510862448585,0.142833147132849,10.3646728309195,0,10.3646728309195,0,0,0.0170480035890253,0,0,0.672177923675112,0.33350342939685,0.00568266786300845,0.335227117690654,0.137500447794067,0.4125013433822
9,598,598,1643,1643,0.0717810677432646,0.397691239994761,0.202145136643863,43.6407277091346,0,21.8203638545673,21.8203638545673,0,0.0358905338716323,0.0358905338716323,0,0.720249291021743,0.401706471895971,0.0239270225810882,0.373985254305905,0.163950315271015,0.491850945813044
9,766,766,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,786,786,1643,1643,0.333333333332785,0.680666693897763,0.472266677558776,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.00301213243755862,0.36010374810763,0.681816057798602,0.111111111110928,0.348310646114597,0.205990925112396,0.617972775337187
9,844,844,1643,1643,0.35038133692181,0.57908824336145,0.441864099497666,213.021302130213,192.291956468374,10.3646728309195,10.3646728309195,0.31628532974376,0.0170480035890253,0.0170480035890253,0.034872523546152,0.136458497737648,0.583215484449653,0.116793778973937,0.251515501911151,0.170682468148822,0.512047404446467
9,913,913,1643,1643,0.259757738895939,0.314092288086192,0.28149155857204,157.924883397431,157.924883397431,0,0,0.259757738895939,0,0,0.000758628346405219,0.72260455094793,0.317271953660252,0.086585912965313,0.346878377651529,0.190702898839799,0.572108696519398
9,929,929,1643,1643,0.60026917900305,0.614192280718538,0.605838419689245,364.945585467638,40.3676731309494,162.288956168344,162.288956168344,0.0663974876625198,0.266935845670265,0.266935845670265,0,0.142630439502762,0.622368687952868,0.20008972633435,0.254999709151877,0.222053719461361,0.666161158384082
9,989,989,1643,1643,0.324360699864877,0.306062790416653,0.317041536085587,197.201538335652,197.201538335652,0,0,0.324360699864877,0,0,1.27982995088173e-06,0.752404031020122,0.306919698071224,0.108120233288292,0.353108336307099,0.206115474495815,0.618346423487445
9,999,999,1643,1643,0,0.515920864858328,0.206368345943331,0,0,0,0,0,0,0,0,0.725554069639667,0.516565652990465,0,0.414039907543377,0.165615963017351,0.496847889052053
9,1091,1091,1643,1643,0.333333333332785,0.360406271958155,0.344162508782933,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.0608799150902774,0.196750759401019,0.364517817382427,0.111111111110928,0.207382830624575,0.149619798916387,0.448859396749161
9,1147,1147,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,202.656629299294,153.560810626517,0,0.333333333332785,0.252579632121612,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,1157,1157,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,1182,1182,1643,1643,0.35038133692181,0.613890204897316,0.455784884112013,213.021302130213,192.291956468374,10.3646728309195,10.3646728309195,0.31628532974376,0.0170480035890253,0.0170480035890253,5.50613041999922e-06,0.142627765096559,0.621510692379984,0.116793778973937,0.254714654535654,0.171962129198624,0.515886387595871
9,1206,1206,1643,1643,0.358456707042928,0.437882911751959,0.39022718892654,217.930883997491,177.563210866541,20.1838365654747,20.1838365654747,0.292059219380408,0.0331987438312599,0.0331987438312599,0,0.359413591681623,0.437068936172202,0.119485569014309,0.265494175951275,0.177889011789096,0.533667035367287
9,1417,1417,1643,1643,0.585912965454398,0.614192280718538,0.597224691560054,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.142630439502762,0.622368687952868,0.195304321818133,0.254999709151877,0.21918247675163,0.657547430254891
9,1569,1569,1643,1643,0.476895468819314,0.614192280718538,0.531814193579004,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.142630439502762,0.622368687952868,0.158965156273105,0.254999709151877,0.197378977424614,0.592136932273841
9,1,1,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,2,2,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,4,4,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,5,5,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,6,6,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,7,7,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,8,8,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,9,9,1665,1665,0.66666666666557,0.624143539972814,0.649657415988468,405.313258598587,0,202.656629299294,202.656629299294,0,0.333333333332785,0.333333333332785,0,0.0407179209363403,0.625259945483851,0.222222222221857,0.221992622140064,0.22213038218914,0.666391146567419
9,18,18,1665,1665,0.658591296544453,0.624143539972814,0.644812193915798,400.403676731309,4.90958186727764,197.747047432016,197.747047432016,0.00807537012111727,0.325257963211668,0.325257963211668,0,0.0407179209363403,0.625259945483851,0.219530432181484,0.221992622140064,0.220515308164916,0.661545924494748
9,39,39,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,42,42,1665,1665,0.333333333332785,0.593600624408559,0.437440249763095,202.656629299294,0,202.656629299294,0,0,0.333333333332785,0,0,0.0407179209363403,0.594717029919596,0.111111111110928,0.211811650285312,0.151391326780682,0.454173980342046
9,52,52,1665,1665,0.333333333332785,0.341054084602827,0.336421633840802,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.480000882872358,0.706122761185146,0.340998769264691,0.111111111110928,0.509040804440732,0.27028298844285,0.810848965328549
9,56,56,1665,1665,0.61686855091868,0.624143539972814,0.619778546540334,375.037503750375,0,202.656629299294,172.380874451081,0,0.333333333332785,0.283535217585895,0,0.0407179209363403,0.625259945483851,0.205622850306227,0.221992622140064,0.212170759039762,0.636512277119285
9,58,58,1665,1665,0.433826828173356,0.624528037723889,0.510107311993569,263.753648092082,0,202.656629299294,61.0970187927884,0,0.333333333332785,0.10049349484057,0,0.0407179209363403,0.625216946484537,0.144608942724452,0.221978289140293,0.175556681290788,0.526670043872364
9,63,63,1665,1665,0.591296545535142,0.624143539972814,0.604435343310211,359.490494503996,0,202.656629299294,156.833865204702,0,0.333333333332785,0.257963212202357,0,0.0407179209363403,0.625259945483851,0.197098848511714,0.221992622140064,0.207056357963054,0.621169073889162
9,76,76,1665,1665,0.631673396140729,0.623847728756197,0.628543129186916,384.038403840384,0,202.656629299294,181.38177454109,0,0.333333333332785,0.298340062807944,0,0.0407179209363403,0.625913675067619,0.210557798713576,0.22221053200132,0.215218892028674,0.645656676086021
9,77,77,1665,1665,0.545087483175416,0.625980318688337,0.577444617380584,331.39677604124,0,202.656629299294,128.740146741947,0,0.333333333332785,0.211754149842631,0,0.0407179209363403,0.627061883722995,0.181695827725139,0.222593268219778,0.198054803922994,0.594164411768983
9,87,87,1665,1665,0.554060116643324,0.624143539972814,0.58209348597512,336.851867004882,0,202.656629299294,134.195237705589,0,0.333333333332785,0.220726783310539,0,0.0407179209363403,0.625259945483851,0.184686705547775,0.221992622140064,0.19960907218469,0.598827216554071
9,92,92,1665,1665,0.588156123821374,0.624143539972814,0.60255109028195,357.581212666721,47.7320459318659,154.924583367428,154.924583367428,0.0785105428441957,0.254822790488589,0.254822790488589,0,0.0407179209363403,0.625259945483851,0.196052041273792,0.221992622140064,0.2064282736203,0.619284820860901
9,113,113,1665,1665,0.589502018841561,0.624143539972814,0.603358627294062,358.399476311268,0,202.656629299294,155.742847011974,0,0.333333333332785,0.256168685508776,0,0.0407179209363403,0.625259945483851,0.196500672947187,0.221992622140064,0.206697452624338,0.620092357873013
9,130,130,1665,1665,0.476895468819314,0.624143539972814,0.535794697280714,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.0407179209363403,0.625259945483851,0.158965156273105,0.221992622140064,0.184176142619888,0.552528427859665
9,162,162,1665,1665,0.634365186181101,0.624143539972814,0.630276527697786,385.674931129477,19.6383274691105,183.018301830183,183.018301830183,0.0323014804844691,0.301031852848316,0.301031852848316,0,0.0407179209363403,0.625259945483851,0.211455062060367,0.221992622140064,0.215670086092246,0.647010258276737
9,235,235,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,268,268,1665,1665,0,0.272790948506329,0.109116379402532,0,0,0,0,0,0,0,0,0.573388528737291,0.272926190789259,0,0.28210490650885,0.11284196260354,0.33852588781062
9,317,317,1665,1665,0.393449977567769,0.623814335273456,0.485595720650044,239.205738755694,166.107519842893,36.5491094564002,36.5491094564002,0.273216689097801,0.0601166442349841,0.0601166442349841,0.00104276705472315,0.0397060922022017,0.624930740784494,0.13114999252259,0.221893200013806,0.167447275519076,0.502341826557229
9,320,320,1665,1665,0.650515926423336,0.624143539972814,0.639966971843127,395.494094864032,9.81916373455527,192.837465564738,192.837465564738,0.0161507402422345,0.317182593090551,0.317182593090551,0,0.0407179209363403,0.625259945483851,0.216838642141112,0.221992622140064,0.218900234140693,0.656700702422078
9,328,328,1665,1665,0.473755047105547,0.624143539972814,0.533910444252454,288.028802880288,0,144.014401440144,144.014401440144,0,0.236877523552773,0.236877523552773,0,0.0407179209363403,0.625259945483851,0.157918349035182,0.221992622140064,0.183548058277135,0.550644174831405
9,357,357,1665,1665,0.18932256617286,0.687367175436906,0.388540409878479,115.102419332842,51.8233641545973,31.6395275891226,31.6395275891226,0.0852400179451267,0.0520412741138669,0.0520412741138669,0.00270349357505377,0.0731489951628236,0.694113598793638,0.0631075220576202,0.256655362510505,0.140526658238774,0.421579974716322
9,378,378,1665,1665,0.466128308657825,0.624048374766613,0.52929633510134,283.391975561192,121.921283037395,80.7353462618989,80.7353462618989,0.200538358007746,0.13279497532504,0.13279497532504,0.00078775781745375,0.0399998850563096,0.62516478027765,0.155376102885942,0.221984141050471,0.182019318151753,0.54605795445526
9,385,385,1665,1665,0.466128308657825,0.624968704902386,0.529664467155649,283.391975561192,121.921283037395,80.7353462618989,80.7353462618989,0.200538358007746,0.13279497532504,0.13279497532504,0,0.0422451679657366,0.62701163140004,0.155376102885942,0.223085599788592,0.182459901647002,0.547379704941006
9,397,397,1665,1665,0.639748766261846,0.624143539972814,0.633506675746233,388.947985707662,16.3652728909255,186.291356408368,186.291356408368,0.0269179004037242,0.306415432929061,0.306415432929061,0,0.0407179209363403,0.625259945483851,0.213249588753949,0.221992622140064,0.216746802108395,0.650240406325184
9,437,437,1665,1665,0.333333333332785,0.62493441586782,0.449973766346799,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0,0.0422408321025786,0.627025667292016,0.111111111110928,0.223088833131532,0.15590219991917,0.467706599757509
9,470,470,1665,1665,0.333333333332785,0.72561983042151,0.490247932168275,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0,0.299188337743681,0.728855670100592,0.111111111110928,0.342681335948091,0.203739201045793,0.61121760313738
9,519,519,1665,1665,0.476895468819314,0.624143539972814,0.535794697280714,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.0407179209363403,0.625259945483851,0.158965156273105,0.221992622140064,0.184176142619888,0.552528427859665
9,531,531,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,552,552,1665,1665,0.0170480035890253,0.515490536981045,0.216425016945833,10.3646728309195,0,10.3646728309195,0,0,0.0170480035890253,0,0,0.654277749415876,0.515388123486231,0.00568266786300845,0.389888624300702,0.159365050438086,0.478095151314258
9,598,598,1665,1665,0.0717810677432646,0.295733738680921,0.161362136118327,43.6407277091346,0,21.8203638545673,21.8203638545673,0,0.0358905338716323,0.0358905338716323,0,0.796361084096835,0.296107232345833,0.0239270225810882,0.36415610548089,0.160018655741009,0.480055967223026
9,766,766,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,786,786,1665,1665,0.333333333332785,0.684138858096376,0.473655543238222,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.00301213243755862,0.303867134296947,0.685195278233498,0.111111111110928,0.330691514989335,0.198943272662291,0.596829817986873
9,844,844,1665,1665,0.35038133692181,0.5680088553207,0.437432344281366,213.021302130213,192.291956468374,10.3646728309195,10.3646728309195,0.31628532974376,0.0170480035890253,0.0170480035890253,0.034872523546152,0.0984585089103983,0.583649469809537,0.116793778973937,0.238993500755362,0.165673667686507,0.497021003059521
9,913,913,1665,1665,0.259757738895939,0.334176435663996,0.289525217603162,157.924883397431,157.924883397431,0,0,0.259757738895939,0,0,0.000758628346405219,0.75189698592596,0.335445181348864,0.086585912965313,0.362700265207076,0.197031653862018,0.591094961586055
9,929,929,1665,1665,0.60026917900305,0.624143539972814,0.609818923390956,364.945585467638,40.3676731309494,162.288956168344,162.288956168344,0.0663974876625198,0.266935845670265,0.266935845670265,0,0.0407179209363403,0.625259945483851,0.20008972633435,0.221992622140064,0.208850884656636,0.626552653969907
9,989,989,1665,1665,0.324360699864877,0.416677255283737,0.361287322032421,197.201538335652,197.201538335652,0,0,0.324360699864877,0,0,1.27982995088173e-06,0.811919062545187,0.416697519675676,0.108120233288292,0.409539287350271,0.228687854913084,0.686063564739252
9,999,999,1665,1665,0,0.52273062242404,0.209092248969616,0,0,0,0,0,0,0,0,0.767238253881631,0.52273062242404,0,0.429989625435224,0.17199585017409,0.515987550522269
9,1091,1091,1665,1665,0.333333333332785,0.690246900905799,0.476098760361991,202.656629299294,202.656629299294,0,0,0.333333333332785,0,0,0.0608799150902774,0.040380531172136,0.690431809570568,0.111111111110928,0.263897418610994,0.172225634110955,0.516676902332864
9,1147,1147,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,202.656629299294,153.560810626517,0,0.333333333332785,0.252579632121612,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,1157,1157,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,1182,1182,1665,1665,0.35038133692181,0.624138793142564,0.459884319410112,213.021302130213,192.291956468374,10.3646728309195,10.3646728309195,0.31628532974376,0.0170480035890253,0.0170480035890253,5.50613041999922e-06,0.0407125721239324,0.625448586418242,0.116793778973937,0.222055554890865,0.158898489340708,0.476695468022124
9,1206,1206,1665,1665,0.358456707042928,0.712124197792339,0.499923703342692,217.930883997491,177.563210866541,20.1838365654747,20.1838365654747,0.292059219380408,0.0331987438312599,0.0331987438312599,0,0.302181461597432,0.712143564651668,0.119485569014309,0.338108342083033,0.206934678241799,0.620804034725396
9,1417,1417,1665,1665,0.585912965454398,0.624143539972814,0.601205195261764,356.217439925811,0,178.108719962905,178.108719962905,0,0.292956482727199,0.292956482727199,0,0.0407179209363403,0.625259945483851,0.195304321818133,0.221992622140064,0.205979641946905,0.617938925840715
9,1569,1569,1665,1665,0.476895468819314,0.624143539972814,0.535794697280714,289.938084717563,0,202.656629299294,87.2814554182691,0,0.333333333332785,0.143562135486529,0,0.0407179209363403,0.625259945483851,0.158965156273105,0.221992622140064,0.184176142619888,0.552528427859665
9,1643,1643,1665,1665,0,0.452236802745771,0.180894721098309,0,0,0,0,0,0,0,0,0.166454354146978,0.457548687209698,0,0.208001013785559,0.0832004055142234,0.24960121654267
9,1,1,1698,1698,0.189771197846256,3.07955322834634e-06,0.113863950529045,115.375173881024,0,0,115.375173881024,0,0,0.189771197846256,0,0,5.33645280886768e-06,0.063257065948752,1.77881760295589e-06,0.0379549510962923,0.113864853288877
9,2,2,1698,1698,0.189771197846256,3.07955322834634e-06,0.113863950529045,115.375173881024,0,0,115.375173881024,0,0,0.189771197846256,0,0,5.33645280886768e-06,0.063257065948752,1.77881760295589e-06,0.0379549510962923,0.113864853288877
9,4,4,1698,1698,0.189771197846256,3.07955322834634e-06,0.113863950529045,115.375173881024,0,0,115.375173881024,0,0,0.189771197846256,0,0,5.33645280886768e-06,0.063257065948752,1.77881760295589e-06,0.0379549510962923,0.113864853288877
9,5,5,1698,1698,0.189771197846256,3.07955322834634e-06,0.113863950529045,115.375173881024,0,0,115.375173881024,0,0,0.189771197846256,0,0,5.33645280886768e-06,0.063257065948752,1.77881760295589e-06,0.0379549510962923,0.113864853288877
