initial_state_id,sample_id,path_id,joint_stream_position,wind_seed,resistance_seed,frozen_nominal_weight,D_scale,demand_W1_kg,demand_W2_kg,demand_W3_kg,total_demand_kg,period_demand_concentration,period_demand_uniformity_cv,reachability_transition_count,aggregate_deleted_service_opportunity_count,selection_reason
19,104,104,35,352161084,22160780,6.66666666666667e-05,607.969887897881,8.18263644546273,8.18263644546273,8.18263644546273,24.5479093363882,0.333333333333333,0,0,0,THREE_PERIOD_UNIFORM
19,115,115,3099,352161084,22160780,6.66666666666667e-05,607.969887897881,177.563210866541,177.563210866541,177.563210866541,532.689632599624,0.333333333333333,0,0,0,THREE_PERIOD_UNIFORM
19,149,149,2178,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,114,220,AGGREGATE_SERVICE_DELETION;HIGH_DEMAND
19,177,177,4313,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,19,18,HIGH_DEMAND
19,233,233,8379,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,68,128,HIGH_DEMAND;AGGREGATE_SERVICE_DELETION
19,264,264,982,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,0,0,MEDIUM_DEMAND
19,345,345,6219,352161084,22160780,6.66666666666667e-05,607.969887897881,27.8209639145733,197.201538335652,197.201538335652,422.224040585877,0.467054263565891,0.694834335594491,118,46,REACHABILITY_CHANGE
19,350,350,5094,352161084,22160780,6.66666666666667e-05,607.969887897881,30.2757548482121,30.2757548482121,30.2757548482121,90.8272645446363,0.333333333333333,0,0,0,LOW_DEMAND
19,381,381,8450,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,12,0,MEDIUM_DEMAND
19,415,415,9369,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,4,0,MEDIUM_DEMAND
19,469,469,12925,352161084,22160780,6.66666666666667e-05,607.969887897881,30.2757548482121,30.2757548482121,30.2757548482121,90.8272645446363,0.333333333333333,0,0,0,LOW_DEMAND
19,478,478,712,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,8,0,MEDIUM_DEMAND
19,482,482,9557,352161084,22160780,6.66666666666667e-05,607.969887897881,187.382374601096,202.656629299294,202.656629299294,592.695633199684,0.341923607915324,0.0446363760809282,103,148,AGGREGATE_SERVICE_DELETION
19,502,502,9420,352161084,22160780,6.66666666666667e-05,607.969887897881,197.201538335652,197.201538335652,197.201538335652,591.604615006955,0.333333333333333,0,92,168,AGGREGATE_SERVICE_DELETION
19,520,520,3263,352161084,22160780,6.66666666666667e-05,607.969887897881,67.3703734009764,187.382374601096,202.656629299294,457.409377301366,0.443053070960048,0.485951394528791,117,55,REACHABILITY_CHANGE
19,533,533,2560,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,0,0,HIGH_DEMAND
19,587,587,2025,352161084,22160780,6.66666666666667e-05,607.969887897881,30.2757548482121,30.2757548482121,30.2757548482121,90.8272645446363,0.333333333333333,0,0,0,LOW_DEMAND
19,625,625,8968,352161084,22160780,6.66666666666667e-05,607.969887897881,0,39.2766549382211,51.5506096064152,90.8272645446363,0.567567567567568,Inf,0,0,LOW_DEMAND
19,735,735,4686,352161084,22160780,6.66666666666667e-05,607.969887897881,185.745847312004,185.745847312004,192.291956468374,563.783651092382,0.341074020319303,0.0201108947177809,116,208,AGGREGATE_SERVICE_DELETION;REACHABILITY_CHANGE
19,755,755,14577,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,73,0,MEDIUM_DEMAND
19,759,759,12614,352161084,22160780,6.66666666666667e-05,607.969887897881,42.5497095164062,202.656629299294,202.656629299294,447.862968114993,0.452496954933009,0.619192341073649,123,37,REACHABILITY_CHANGE
19,771,771,1401,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,99,0,MEDIUM_DEMAND
19,781,781,13373,352161084,22160780,6.66666666666667e-05,607.969887897881,0,51.005100510051,202.656629299294,253.661729809345,0.798924731182796,Inf,115,25,REACHABILITY_CHANGE
19,791,791,1364,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,78,0,MEDIUM_DEMAND
19,902,902,13638,352161084,22160780,6.66666666666667e-05,607.969887897881,121.921283037395,136.650028639228,202.656629299294,461.227940975916,0.439384979302188,0.279663003817676,113,169,AGGREGATE_SERVICE_DELETION
19,949,949,9555,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,202.656629299294,202.656629299294,1,Inf,4,0,MEDIUM_DEMAND
19,958,958,3814,352161084,22160780,6.66666666666667e-05,607.969887897881,0,0,91.1000190928184,91.1000190928184,1,Inf,0,0,LOW_DEMAND
19,977,977,4912,352161084,22160780,6.66666666666667e-05,607.969887897881,0,118.102719362845,182.472792733819,300.575512096664,0.607078039927405,Inf,117,53,REACHABILITY_CHANGE
19,997,997,2105,352161084,22160780,6.66666666666667e-05,607.969887897881,0,19.6383274691105,70.3706734309795,90.00900090009,0.781818181818182,Inf,0,0,LOW_DEMAND
19,1076,1076,2536,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,0,0,HIGH_DEMAND
19,1124,1124,14810,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,8,8,HIGH_DEMAND
19,1132,1132,14960,352161084,22160780,6.66666666666667e-05,607.969887897881,47.7320459318659,202.656629299294,202.656629299294,453.045304530453,0.4473208910295,0.59229672408135,119,46,REACHABILITY_CHANGE
19,1568,1568,7412,352161084,22160780,6.66666666666667e-05,607.969887897881,202.656629299294,202.656629299294,202.656629299294,607.969887897881,0.333333333333333,0,119,115,REACHABILITY_CHANGE
19,1626,1626,14219,352161084,22160780,6.66666666666667e-05,607.969887897881,30.2757548482121,30.2757548482121,30.2757548482121,90.8272645446363,0.333333333333333,0,0,0,LOW_DEMAND
19,1812,1812,5643,352161084,22160780,6.66666666666667e-05,607.969887897881,30.2757548482121,30.2757548482121,30.2757548482121,90.8272645446363,0.333333333333333,0,0,0,LOW_DEMAND
19,1906,1906,9228,352161084,22160780,6.66666666666667e-05,607.969887897881,177.563210866541,177.563210866541,192.291956468374,547.418378201457,0.351270553064275,0.046602263880777,90,138,AGGREGATE_SERVICE_DELETION
