unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,path_probability,recomputed_path_probability,path_probability_abs_error,all_transitions_positive,minimum_component_transition_probability,is_observed_candidate,is_unobserved_candidate,nominal_record_count,in_nominal_path_support,formal_stream_identity_available,formal_three_period_DAC_status,sampling_coverage_R15000,highest_listed_level,listed_level_count,hit_grid_max,hit_grid_excess,hit_road_max,hit_road_excess
554,4,3,0,6,1,2,4,3,1,6,0,3,5.2e-15,5.200000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.79999999969582e-11,q995,3,0,1,0,1
555,4,3,0,6,1,2,4,4,1,6,1,2,7.5e-14,7.500000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1249999993672295e-09,q995,3,0,0,0,1
556,4,3,0,6,1,2,4,4,1,6,1,3,2e-15,2.0000000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.999999999955003e-11,q995,3,1,0,1,0
557,4,3,0,6,1,2,4,4,2,6,1,2,8e-14,8.000000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.199999999280048e-09,q995,3,0,1,0,1
558,4,3,0,6,1,2,4,4,3,6,1,2,7.5e-14,7.500000000000002e-14,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1249999993672295e-09,q995,3,0,1,0,1
559,4,3,0,6,1,2,5,1,2,6,1,2,4.6656e-11,4.665600000000001e-11,6.462348535570529e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.998397551283701e-07,q995,3,0,1,0,1
560,4,3,0,6,1,2,5,1,3,5,0,3,1.3170762e-07,1.3170762e-07,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.001973664188433468,q995,3,0,1,0,1
561,4,3,0,6,1,2,5,4,2,6,1,2,2.88e-12,2.8800000000000002e-12,4.0389678347315804e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999066942224e-08,q995,3,0,1,0,1
562,4,3,0,6,1,2,5,4,3,4,5,2,6.174e-10,6.174000000000002e-10,2.0679515313825692e-25,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,9.260957119930723e-06,q995,3,1,1,1,1
563,4,3,0,6,1,2,6,1,2,6,1,2,1.871424e-09,1.8714240000000006e-09,4.1359030627651384e-25,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.8070966029326537e-05,q995,3,0,1,0,1
564,4,3,0,6,1,2,6,4,2,6,1,2,1.1552e-10,1.1552000000000003e-10,2.5849394142282115e-26,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.7327984988030336e-06,q995,3,0,1,0,1
565,4,3,0,6,3,1,6,2,2,6,0,3,1.20619125e-06,1.2061912500000004e-06,4.235164736271502e-22,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.01793018618991819,q995,3,0,1,0,1
566,4,3,0,6,4,1,6,2,2,6,0,2,2.2743e-07,2.2743000000000012e-07,1.3234889800848443e-22,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.003405638002491874,q995,3,0,1,0,1
567,4,3,0,6,5,2,4,2,1,6,5,3,2.6e-15,2.6000000000000012e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.899999999923955e-11,q995,3,0,1,0,1
568,4,3,0,6,6,2,4,3,1,6,0,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,1,1,1
569,4,3,0,6,6,2,4,3,1,6,1,3,2e-15,2.0000000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.999999999955003e-11,q995,3,1,0,1,0
570,4,3,0,6,6,2,4,4,1,6,1,3,2e-15,2.0000000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.999999999955003e-11,q995,3,1,0,1,0
571,4,4,0,2,1,2,4,4,1,6,1,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,0,1,0
572,4,4,0,2,7,2,4,4,1,6,1,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,0,1,0
573,4,4,0,4,1,1,4,1,2,6,1,3,1.45548525375e-06,1.4554852537500016e-06,1.4823076576950256e-21,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.021595695114056325,q995,3,1,0,1,0
574,4,4,0,4,5,1,6,3,2,4,4,2,6.43566000000001e-08,6.435660000000004e-08,5.293955920339377e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0009648832315858202,q995,3,1,0,1,0
575,4,4,0,5,1,1,5,1,2,6,0,3,1.74685896e-07,1.74685896e-07,0.0,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.002616858708992032,q995,3,0,1,0,1
576,4,4,0,5,5,0,6,6,2,6,6,3,6.216279552e-09,6.216279552000002e-09,1.6543612251060553e-24,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,9.32398464651139e-05,q995,3,0,0,0,1
577,4,4,0,6,1,2,4,1,2,6,1,2,5.184e-13,5.184000000000002e-13,2.0194839173657902e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.775999969768927e-09,q995,3,0,1,0,1
578,4,4,0,6,1,2,4,3,1,6,0,3,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.119999999951331e-11,q995,3,0,1,0,1
579,4,4,0,6,1,2,4,4,1,6,1,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,1,1,1
580,4,4,0,6,1,2,4,4,2,6,1,2,3.2e-14,3.200000000000001e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.799999998848078e-10,q995,3,0,1,0,1
581,4,4,0,6,1,2,4,4,3,6,1,2,3e-14,3.0000000000000005e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.499999998987567e-10,q995,3,0,1,0,1
582,4,4,0,6,1,2,5,-1,2,5,-1,2,1.5632372093023201e-09,1.5632372093023233e-09,3.1019272970738538e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,2.344828324257158e-05,q995,3,1,1,1,1
583,4,4,0,6,1,2,5,1,2,6,1,2,1.86624e-11,1.8662400000000006e-11,6.462348535570529e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.7993596082053375e-07,q995,3,0,1,0,1
584,4,4,0,6,1,2,5,4,2,6,1,2,1.152e-12,1.1520000000000001e-12,2.0194839173657902e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.727999985071075e-08,q995,3,0,1,0,1
585,4,4,0,6,1,2,6,1,2,6,1,2,7.485696e-10,7.485696000000003e-10,3.101927297073854e-25,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1228480964338396e-05,q995,3,0,1,0,1
586,4,4,0,6,1,2,6,4,2,6,1,2,4.6208e-11,4.620800000000002e-11,2.5849394142282115e-26,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.931197598084022e-07,q995,3,0,1,0,1
587,4,4,0,6,2,1,6,0,2,6,-2,2,8.46093750000003e-08,8.46093750000003e-08,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.001268335660256014,q995,3,0,1,0,0
588,4,4,0,6,3,1,6,4,2,4,5,2,7.37352e-08,7.373520000000002e-08,1.3234889800848443e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.001105416617201089,q995,3,0,1,0,0
589,4,4,0,6,3,2,5,5,3,5,6,3,2.66342076e-07,2.6634207600000005e-07,5.293955920339377e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.003987161750658471,q995,3,0,1,0,1
590,4,4,0,6,5,0,6,5,2,6,6,2,9.37375488000001e-09,9.373754880000003e-09,6.617444900424222e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.000140596439253135,q995,3,0,1,0,1
591,4,4,0,6,5,2,6,4,3,5,5,3,2.8019376e-07,2.8019376000000006e-07,5.293955920339377e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0041940871359028515,q995,3,0,0,0,1
592,4,4,0,6,6,1,6,5,2,6,5,2,4.181463e-07,4.1814630000000015e-07,1.5881867761018131e-22,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.006252566651951907,q995,3,0,1,0,1
593,4,4,0,6,7,2,4,4,1,6,1,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,0,1,0
594,4,5,0,2,2,2,4,4,1,6,1,3,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.119999999951331e-11,q995,3,1,0,1,0
595,4,5,0,2,7,2,4,4,1,6,1,3,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.119999999951331e-11,q995,3,1,0,1,0
596,4,5,0,4,4,2,6,6,3,4,7,2,4.382378e-10,4.382378000000003e-10,3.101927297073854e-25,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,6.573545395596174e-06,q995,3,1,1,1,1
597,4,5,0,5,3,1,6,2,2,6,4,2,4.108104e-08,4.108104000000001e-08,6.617444900424222e-24,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0006160257908091455,q995,3,0,1,0,1
598,4,5,0,5,5,0,6,4,1,6,3,2,1.439100432e-07,1.4391004320000004e-07,2.6469779601696886e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0021563225922466406,q995,3,1,0,1,0
599,4,5,0,6,2,2,4,4,1,6,1,3,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.119999999951331e-11,q995,3,1,1,1,1
600,4,5,0,6,2,2,4,4,2,6,1,2,8.32e-14,8.320000000000004e-14,3.7865323450608567e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.2479999992213e-09,q995,3,0,1,0,1
601,4,5,0,6,2,2,4,5,1,6,2,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,1,1,1
602,4,5,0,6,2,2,4,5,1,6,8,3,1e-15,1.0000000000000003e-15,1.9721522630525295e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.499999999988751e-11,q99,2,0,1,0,1
603,4,5,0,6,2,2,4,5,2,6,2,2,3.2e-14,3.200000000000001e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.799999998848078e-10,q995,3,0,1,0,0
604,4,5,0,6,2,2,5,4,2,6,1,2,2.9952e-12,2.995200000000001e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.492799899080471e-08,q995,3,0,1,0,1
605,4,5,0,6,2,2,6,4,2,6,1,2,1.201408e-10,1.2014080000000003e-10,2.5849394142282115e-26,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.8021103763053984e-06,q995,3,0,1,0,1
606,4,5,0,6,3,1,6,4,2,6,5,3,2.388015e-06,2.388015000000001e-06,8.470329472543003e-22,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.03518631398383133,q995,3,0,1,0,1
607,4,5,0,6,3,2,4,6,1,6,3,3,2e-15,2.0000000000000005e-15,3.944304526105059e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.999999999955003e-11,q995,3,1,0,1,0
608,4,5,0,6,4,2,4,1,1,6,0,3,1.936e-14,1.9360000000000005e-14,6.310887241768095e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.903999999578367e-10,q995,3,0,0,0,1
609,4,5,0,6,4,2,4,1,2,6,1,2,6.336e-13,6.336000000000001e-13,1.0097419586828951e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,9.503999954840004e-09,q995,3,0,1,0,1
610,4,5,0,6,4,2,4,1,2,6,4,2,1.76e-13,1.7600000000000003e-13,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.6399999965154326e-09,q995,3,0,1,0,1
611,4,5,0,6,4,2,4,1,3,6,4,2,1.65e-13,1.6500000000000003e-13,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.4749999969373917e-09,q995,3,0,0,0,1
612,4,5,0,6,4,2,4,2,1,6,5,3,1.1e-14,1.1000000000000002e-14,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.649999999863884e-10,q995,3,0,1,0,0
613,4,5,0,6,4,2,4,2,3,3,1,3,1.305832e-09,1.3058319999999978e-09,2.274746684520826e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,1.9587288179354868e-05,q995,3,1,0,1,0
614,4,5,0,6,4,2,4,3,1,6,0,3,1.936e-14,1.936000000000001e-14,9.466330862652142e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.903999999578367e-10,q995,3,0,1,0,0
615,4,5,0,6,4,2,5,1,2,6,1,2,2.28096e-11,2.2809600000000005e-11,6.462348535570529e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.4214394147265033e-07,q995,3,0,1,0,1
616,4,5,0,6,4,2,5,1,2,6,4,2,6.336e-12,6.336000000000002e-12,2.4233807008389483e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,9.503999548400044e-08,q995,3,0,1,0,1
617,4,5,0,6,4,2,6,1,2,6,1,2,9.149184e-10,9.149184000000003e-10,3.101927297073854e-25,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3723681835694923e-05,q995,3,0,1,0,1
618,4,5,0,6,4,2,6,1,2,6,4,2,2.54144e-10,2.541440000000001e-10,1.0339757656912846e-25,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.8121527342117175e-06,q995,3,0,1,0,1
619,4,5,0,6,5,2,4,2,1,6,-1,3,2.88e-15,2.880000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999999066944e-11,q995,3,0,1,0,1
620,4,5,0,6,5,2,4,2,1,6,0,3,7.2e-15,7.200000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.079999999941684e-10,q995,3,0,0,0,1
621,4,5,0,6,5,2,4,2,1,6,5,3,3.6e-15,3.600000000000001e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,5.39999999985421e-11,q995,3,0,1,0,1
622,4,5,0,6,5,2,4,2,2,6,5,2,1.44e-13,1.4400000000000002e-13,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.1599999976673556e-09,q995,3,0,0,0,1
623,4,5,0,6,5,2,4,3,1,6,0,3,7.2e-15,7.200000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.079999999941684e-10,q995,3,0,1,0,1
624,4,5,0,6,5,2,5,2,1,6,5,3,1.296e-13,1.2960000000000002e-13,2.524354896707238e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.9439999981105577e-09,q995,3,0,1,0,1
625,4,5,0,6,7,2,4,4,1,6,1,3,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,3.119999999951331e-11,q995,3,1,0,1,0
626,4,5,0,6,7,2,6,5,2,5,5,3,8.0028e-09,8.002800000000003e-09,3.308722450212111e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.00012003479572769024,q995,3,0,1,0,1
627,4,6,0,2,3,2,4,4,1,6,1,3,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.719999999774223e-11,q995,3,1,0,1,0
628,4,6,0,2,7,2,4,4,1,6,1,3,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.719999999774223e-11,q995,3,1,0,1,0
629,4,6,0,5,4,2,5,6,2,3,5,2,1.99367168e-09,1.993671680000001e-09,1.2407709188295415e-24,True,0.02,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,2.9904628077505586e-05,q99,2,1,1,1,1
630,4,6,0,5,4,2,6,1,2,6,1,2,7.354368e-11,7.354368000000002e-11,1.2924697071141057e-26,True,0.006,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1031545915650913e-06,q995,3,0,1,0,1
631,4,6,0,5,5,1,6,4,2,6,6,3,3.3891858e-07,3.3891858000000006e-07,5.293955920339377e-23,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.005070879024599029,q995,3,0,1,0,1
632,4,6,0,5,5,1,6,8,3,6,6,3,2.10672e-09,2.106720000000004e-09,4.1359030627651384e-24,True,0.006,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,3.160030073326509e-05,q995,3,1,1,1,1
633,4,6,0,6,3,1,6,2,1,6,1,3,3.7740384e-09,3.7740384e-09,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,5.6608973758398436e-05,q995,3,1,1,1,1
634,4,6,0,6,3,2,4,0,1,6,3,3,8.33333333333333e-16,8.33333333333333e-16,0.0,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.2499999999921877e-11,q95,1,0,1,0,0
635,4,6,0,6,3,2,4,3,1,6,0,3,2.88e-15,2.8800000000000014e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999999066944e-11,q995,3,0,1,0,1
636,4,6,0,6,3,2,4,4,1,6,1,3,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.719999999774223e-11,q995,3,1,0,1,0
637,4,6,0,6,3,2,4,6,1,6,3,3,8e-16,8.000000000000003e-16,2.9582283945787943e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1999999999928002e-11,q995,3,1,1,1,1
638,4,6,0,6,3,2,4,6,1,6,9,3,1e-15,1.0000000000000003e-15,1.9721522630525295e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.499999999988751e-11,q95,1,0,1,0,1
639,4,6,0,6,4,1,4,7,2,2,6,2,2.475e-10,2.475e-10,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,3.712493109139823e-06,q95,1,1,0,1,1
640,4,6,0,6,4,1,5,1,2,5,1,2,1.89054e-07,1.8905400000000002e-07,2.6469779601696886e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.002831793156275232,q995,3,0,1,0,0
641,4,6,0,6,4,1,6,4,1,6,2,2,1.315845e-07,1.315845e-07,0.0,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.001971821031451876,q995,3,0,1,0,1
642,4,6,0,6,4,2,4,1,1,6,-2,3,1.6e-15,1.6000000000000006e-15,5.9164567891575885e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,2.3999999999712016e-11,q995,3,0,1,0,1
643,4,6,0,6,4,2,4,1,1,6,0,3,8.8e-15,8.800000000000003e-15,3.1554436208840472e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3199999999128856e-10,q995,3,0,0,0,1
644,4,6,0,6,4,2,4,1,2,6,1,2,2.88e-13,2.880000000000001e-13,1.0097419586828951e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.319999990669421e-09,q995,3,0,1,0,1
645,4,6,0,6,4,2,4,1,2,6,4,2,8e-14,8.000000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.199999999280048e-09,q995,3,0,1,0,1
646,4,6,0,6,4,2,4,1,3,6,4,2,7.5e-14,7.500000000000001e-14,1.262177448353619e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.1249999993672295e-09,q995,3,0,1,0,1
647,4,6,0,6,4,2,4,2,1,6,5,3,5e-15,5.000000000000001e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.499999999718769e-11,q995,3,0,1,0,1
648,4,6,0,6,4,2,4,3,1,6,0,3,8.8e-15,8.800000000000004e-15,4.733165431326071e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.3199999999128856e-10,q995,3,0,1,0,0
649,4,6,0,6,4,2,4,4,2,6,1,2,2.88e-13,2.8800000000000004e-13,5.048709793414476e-29,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.319999990669421e-09,q995,3,0,1,0,1
650,4,6,0,6,4,2,4,7,1,6,5,3,5e-15,5.000000000000001e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,7.499999999718769e-11,q995,3,0,0,0,1
651,4,6,0,6,4,2,5,1,2,6,1,2,1.0368e-11,1.0368000000000003e-11,3.2311742677852644e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.5551998790757165e-07,q995,3,0,1,0,1
652,4,6,0,6,4,2,5,1,2,6,4,2,2.88e-12,2.8800000000000007e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999066942224e-08,q995,3,0,1,0,1
653,4,6,0,6,4,2,5,1,3,6,4,2,2.7e-12,2.7000000000000006e-12,8.077935669463161e-28,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.049999917992968e-08,q995,3,0,0,0,1
654,4,6,0,6,4,2,5,4,2,6,1,2,1.0368e-11,1.0368000000000001e-11,1.6155871338926322e-27,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.5551998790757165e-07,q995,3,0,1,0,1
655,4,6,0,6,4,2,6,1,2,6,1,2,4.15872e-10,4.1587200000000005e-10,5.169878828456423e-26,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.238060544516527e-06,q995,3,0,1,0,1
656,4,6,0,6,4,2,6,1,2,6,4,2,1.1552e-10,1.1552000000000003e-10,2.5849394142282115e-26,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,1.7327984988030336e-06,q995,3,0,1,0,1
657,4,6,0,6,5,0,6,6,2,6,5,3,3.37566768e-08,3.375667680000001e-08,1.3234889800848443e-23,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.0005062219869382951,q995,3,0,1,0,1
658,4,6,0,6,5,2,4,2,1,6,5,3,4.4e-15,4.400000000000001e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.599999999782215e-11,q995,3,0,1,0,1
659,4,6,0,6,6,2,4,3,1,6,0,3,2.88e-15,2.880000000000001e-15,1.1832913578315177e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999999066944e-11,q995,3,0,1,0,1
660,4,6,0,6,7,2,4,4,1,6,1,3,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,6.719999999774223e-11,q995,3,1,0,1,0
661,4,7,0,2,4,2,4,1,1,6,1,3,2.88e-15,2.8800000000000006e-15,7.888609052210118e-31,True,0.005,False,True,0,False,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY,4.3199999999066944e-11,q995,3,1,0,1,0
662,4,7,0,4,4,2,6,2,3,5,0,3,1.24773e-08,1.2477300000000006e-08,6.617444900424222e-24,True,0.005,True,False,1,True,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD,0.00018714198792079114,q99,2,1,1,1,1
