unique_path_id,a0,loc0,lfw0,in_nominal_path_support,path_probability,sampling_coverage_R15000,absence_probability_R15000,absence_interpretation
558,4,3,0,False,7.5e-14,1.1249999993672295e-09,0.999999998875,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
559,4,3,0,False,4.6656e-11,6.998397551283701e-07,0.9999993001602449,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
560,4,3,0,True,1.3170762e-07,0.001973664188433468,0.9980263358115665,appeared once in the realized nominal sample
561,4,3,0,False,2.88e-12,4.3199999066942224e-08,0.999999956800001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
562,4,3,0,True,6.174e-10,9.260957119930723e-06,0.99999073904288,appeared once in the realized nominal sample
563,4,3,0,False,1.871424e-09,2.8070966029326537e-05,0.9999719290339707,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
564,4,3,0,False,1.1552e-10,1.7327984988030336e-06,0.9999982672015012,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
565,4,3,0,True,1.20619125e-06,0.01793018618991819,0.9820698138100818,appeared once in the realized nominal sample
566,4,3,0,True,2.2743e-07,0.003405638002491874,0.9965943619975082,appeared once in the realized nominal sample
567,4,3,0,False,2.6e-15,3.899999999923955e-11,0.999999999961,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
568,4,3,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
569,4,3,0,False,2e-15,2.999999999955003e-11,0.99999999997,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
570,4,3,0,False,2e-15,2.999999999955003e-11,0.99999999997,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
571,4,4,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
572,4,4,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
573,4,4,0,True,1.45548525375e-06,0.021595695114056325,0.9784043048859437,appeared once in the realized nominal sample
574,4,4,0,True,6.43566000000001e-08,0.0009648832315858202,0.9990351167684142,appeared once in the realized nominal sample
575,4,4,0,True,1.74685896e-07,0.002616858708992032,0.9973831412910079,appeared once in the realized nominal sample
576,4,4,0,True,6.216279552e-09,9.32398464651139e-05,0.9999067601535349,appeared once in the realized nominal sample
577,4,4,0,False,5.184e-13,7.775999969768927e-09,0.999999992224,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
578,4,4,0,False,2.08e-15,3.119999999951331e-11,0.9999999999688,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
579,4,4,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
580,4,4,0,False,3.2e-14,4.799999998848078e-10,0.99999999952,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
581,4,4,0,False,3e-14,4.499999998987567e-10,0.99999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
582,4,4,0,True,1.5632372093023201e-09,2.344828324257158e-05,0.9999765517167575,appeared once in the realized nominal sample
583,4,4,0,False,1.86624e-11,2.7993596082053375e-07,0.9999997200640391,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
584,4,4,0,False,1.152e-12,1.727999985071075e-08,0.9999999827200001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
585,4,4,0,False,7.485696e-10,1.1228480964338396e-05,0.9999887715190356,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
586,4,4,0,False,4.6208e-11,6.931197598084022e-07,0.9999993068802402,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
587,4,4,0,True,8.46093750000003e-08,0.001268335660256014,0.998731664339744,appeared once in the realized nominal sample
588,4,4,0,True,7.37352e-08,0.001105416617201089,0.9988945833827989,appeared once in the realized nominal sample
589,4,4,0,True,2.66342076e-07,0.003987161750658471,0.9960128382493415,appeared once in the realized nominal sample
590,4,4,0,True,9.37375488000001e-09,0.000140596439253135,0.9998594035607469,appeared once in the realized nominal sample
591,4,4,0,True,2.8019376e-07,0.0041940871359028515,0.9958059128640971,appeared once in the realized nominal sample
592,4,4,0,True,4.181463e-07,0.006252566651951907,0.993747433348048,appeared once in the realized nominal sample
593,4,4,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
594,4,5,0,False,2.08e-15,3.119999999951331e-11,0.9999999999688,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
595,4,5,0,False,2.08e-15,3.119999999951331e-11,0.9999999999688,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
596,4,5,0,True,4.382378e-10,6.573545395596174e-06,0.9999934264546044,appeared once in the realized nominal sample
597,4,5,0,True,4.108104e-08,0.0006160257908091455,0.9993839742091909,appeared once in the realized nominal sample
598,4,5,0,True,1.439100432e-07,0.0021563225922466406,0.9978436774077534,appeared once in the realized nominal sample
599,4,5,0,False,2.08e-15,3.119999999951331e-11,0.9999999999688,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
600,4,5,0,False,8.32e-14,1.2479999992213e-09,0.999999998752,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
601,4,5,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
602,4,5,0,False,1e-15,1.499999999988751e-11,0.999999999985,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
603,4,5,0,False,3.2e-14,4.799999998848078e-10,0.99999999952,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
604,4,5,0,False,2.9952e-12,4.492799899080471e-08,0.999999955072001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
605,4,5,0,False,1.201408e-10,1.8021103763053984e-06,0.9999981978896237,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
606,4,5,0,True,2.388015e-06,0.03518631398383133,0.9648136860161687,appeared once in the realized nominal sample
607,4,5,0,False,2e-15,2.999999999955003e-11,0.99999999997,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
608,4,5,0,False,1.936e-14,2.903999999578367e-10,0.9999999997096,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
609,4,5,0,False,6.336e-13,9.503999954840004e-09,0.9999999904960001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
610,4,5,0,False,1.76e-13,2.6399999965154326e-09,0.99999999736,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
611,4,5,0,False,1.65e-13,2.4749999969373917e-09,0.999999997525,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
612,4,5,0,False,1.1e-14,1.649999999863884e-10,0.999999999835,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
613,4,5,0,True,1.305832e-09,1.9587288179354868e-05,0.9999804127118207,appeared once in the realized nominal sample
614,4,5,0,False,1.936e-14,2.903999999578367e-10,0.9999999997096,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
615,4,5,0,False,2.28096e-11,3.4214394147265033e-07,0.9999996578560585,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
616,4,5,0,False,6.336e-12,9.503999548400044e-08,0.9999999049600046,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
617,4,5,0,False,9.149184e-10,1.3723681835694923e-05,0.9999862763181643,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
618,4,5,0,False,2.54144e-10,3.8121527342117175e-06,0.9999961878472657,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
619,4,5,0,False,2.88e-15,4.3199999999066944e-11,0.9999999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
620,4,5,0,False,7.2e-15,1.079999999941684e-10,0.999999999892,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
621,4,5,0,False,3.6e-15,5.39999999985421e-11,0.999999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
622,4,5,0,False,1.44e-13,2.1599999976673556e-09,0.99999999784,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
623,4,5,0,False,7.2e-15,1.079999999941684e-10,0.999999999892,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
624,4,5,0,False,1.296e-13,1.9439999981105577e-09,0.999999998056,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
625,4,5,0,False,2.08e-15,3.119999999951331e-11,0.9999999999688,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
626,4,5,0,True,8.0028e-09,0.00012003479572769024,0.9998799652042724,appeared once in the realized nominal sample
627,4,6,0,False,4.48e-15,6.719999999774223e-11,0.9999999999328,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
628,4,6,0,False,4.48e-15,6.719999999774223e-11,0.9999999999328,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
629,4,6,0,True,1.99367168e-09,2.9904628077505586e-05,0.9999700953719225,appeared once in the realized nominal sample
630,4,6,0,False,7.354368e-11,1.1031545915650913e-06,0.9999988968454084,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
631,4,6,0,True,3.3891858e-07,0.005070879024599029,0.994929120975401,appeared once in the realized nominal sample
632,4,6,0,True,2.10672e-09,3.160030073326509e-05,0.9999683996992668,appeared once in the realized nominal sample
633,4,6,0,True,3.7740384e-09,5.6608973758398436e-05,0.9999433910262416,appeared once in the realized nominal sample
634,4,6,0,False,8.33333333333333e-16,1.2499999999921877e-11,0.9999999999875,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
635,4,6,0,False,2.88e-15,4.3199999999066944e-11,0.9999999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
636,4,6,0,False,4.48e-15,6.719999999774223e-11,0.9999999999328,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
637,4,6,0,False,8e-16,1.1999999999928002e-11,0.999999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
638,4,6,0,False,1e-15,1.499999999988751e-11,0.999999999985,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
639,4,6,0,True,2.475e-10,3.712493109139823e-06,0.9999962875068908,appeared once in the realized nominal sample
640,4,6,0,True,1.89054e-07,0.002831793156275232,0.9971682068437248,appeared once in the realized nominal sample
641,4,6,0,True,1.315845e-07,0.001971821031451876,0.9980281789685481,appeared once in the realized nominal sample
642,4,6,0,False,1.6e-15,2.3999999999712016e-11,0.999999999976,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
643,4,6,0,False,8.8e-15,1.3199999999128856e-10,0.999999999868,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
644,4,6,0,False,2.88e-13,4.319999990669421e-09,0.99999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
645,4,6,0,False,8e-14,1.199999999280048e-09,0.9999999988,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
646,4,6,0,False,7.5e-14,1.1249999993672295e-09,0.999999998875,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
647,4,6,0,False,5e-15,7.499999999718769e-11,0.999999999925,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
648,4,6,0,False,8.8e-15,1.3199999999128856e-10,0.999999999868,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
649,4,6,0,False,2.88e-13,4.319999990669421e-09,0.99999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
650,4,6,0,False,5e-15,7.499999999718769e-11,0.999999999925,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
651,4,6,0,False,1.0368e-11,1.5551998790757165e-07,0.9999998444800121,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
652,4,6,0,False,2.88e-12,4.3199999066942224e-08,0.999999956800001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
653,4,6,0,False,2.7e-12,4.049999917992968e-08,0.9999999595000009,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
654,4,6,0,False,1.0368e-11,1.5551998790757165e-07,0.9999998444800121,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
655,4,6,0,False,4.15872e-10,6.238060544516527e-06,0.9999937619394554,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
656,4,6,0,False,1.1552e-10,1.7327984988030336e-06,0.9999982672015012,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
657,4,6,0,True,3.37566768e-08,0.0005062219869382951,0.9994937780130617,appeared once in the realized nominal sample
658,4,6,0,False,4.4e-15,6.599999999782215e-11,0.999999999934,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
659,4,6,0,False,2.88e-15,4.3199999999066944e-11,0.9999999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
660,4,6,0,False,4.48e-15,6.719999999774223e-11,0.9999999999328,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
661,4,7,0,False,2.88e-15,4.3199999999066944e-11,0.9999999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
662,4,7,0,True,1.24773e-08,0.00018714198792079114,0.9998128580120792,appeared once in the realized nominal sample
663,4,7,0,True,5.39068612500001e-07,0.008053427353538496,0.9919465726464615,appeared once in the realized nominal sample
664,4,7,0,True,5.65013735e-08,0.0008471615822765257,0.9991528384177235,appeared once in the realized nominal sample
665,4,7,0,False,2.9417472e-11,4.4126198265039315e-07,0.9999995587380174,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
666,4,7,0,True,7.4844e-08,0.0011220300949880563,0.998877969905012,appeared once in the realized nominal sample
667,4,7,0,True,2.444904e-08,0.0003666683652012997,0.9996333316347987,appeared once in the realized nominal sample
668,4,7,0,True,8.5995e-09,0.0001289841813797434,0.9998710158186203,appeared once in the realized nominal sample
669,4,7,0,True,6.14061e-07,0.009168627268975089,0.990831372731025,appeared once in the realized nominal sample
670,4,7,0,True,8.80308e-09,0.00013203748286538062,0.9998679625171346,appeared once in the realized nominal sample
671,4,7,0,False,6.4e-16,9.599999999953925e-12,0.9999999999904,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
672,4,7,0,False,1.6e-15,2.3999999999712016e-11,0.999999999976,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
673,4,7,0,False,3.52e-15,5.279999999860617e-11,0.9999999999472,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
674,4,7,0,False,2.88e-15,4.3199999999066944e-11,0.9999999999568,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
675,4,7,0,False,1.152e-13,1.7279999985071078e-09,0.999999998272,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
676,4,7,0,False,3.2e-14,4.799999998848078e-10,0.99999999952,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
677,4,7,0,False,3e-14,4.499999998987567e-10,0.99999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
678,4,7,0,False,1.6e-15,2.3999999999712016e-11,0.999999999976,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
679,4,7,0,False,2e-15,2.999999999955003e-11,0.99999999997,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
680,4,7,0,False,3.52e-15,5.279999999860617e-11,0.9999999999472,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
681,4,7,0,False,3e-14,4.499999998987567e-10,0.99999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
682,4,7,0,False,2e-15,2.999999999955003e-11,0.99999999997,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
683,4,7,0,False,3e-14,4.499999998987567e-10,0.99999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
684,4,7,0,False,4.1472e-12,6.22079980652114e-08,0.9999999377920019,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
685,4,7,0,False,1.152e-12,1.727999985071075e-08,0.9999999827200001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
686,4,7,0,False,1.08e-12,1.619999986878875e-08,0.9999999838000001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
687,4,7,0,False,4.1472e-12,6.22079980652114e-08,0.9999999377920019,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
688,4,7,0,False,1.663488e-10,2.4952288871187613e-06,0.9999975047711129,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
689,4,7,0,False,4.6208e-11,6.931197598084022e-07,0.9999993068802402,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
690,4,7,0,True,9.828225e-08,0.0014731476735752546,0.9985268523264248,appeared once in the realized nominal sample
691,5,1,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
692,5,1,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
693,5,1,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
694,5,1,0,True,7.54600000000001e-10,1.1318935944631822e-05,0.9999886810640554,appeared once in the realized nominal sample
695,5,1,0,True,4.05559639534883e-08,0.0006081544706982047,0.9993918455293018,appeared once in the realized nominal sample
696,5,1,0,True,3.1130892e-09,4.669524781566064e-05,0.9999533047521844,appeared once in the realized nominal sample
697,5,1,0,True,1.88581365e-06,0.027890893584212435,0.9721091064157875,appeared once in the realized nominal sample
698,5,1,0,True,4.789368e-09,7.183793970366049e-05,0.9999281620602963,appeared once in the realized nominal sample
699,5,1,0,True,6.63022674418604e-08,0.0009940396595227504,0.9990059603404773,appeared once in the realized nominal sample
700,5,1,0,True,1.84172965116279e-08,0.00027622129409022163,0.9997237787059098,appeared once in the realized nominal sample
701,5,1,0,True,6.9944472e-09,0.00010491120480154359,0.9998950887951985,appeared once in the realized nominal sample
702,5,1,0,False,1.1232e-14,1.684799999858082e-10,0.99999999983152,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
703,5,1,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
704,5,1,0,False,1.728e-13,2.591999996640992e-09,0.999999997408,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
705,5,1,0,False,6.2208e-12,9.33119956467257e-08,0.9999999066880043,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
706,5,1,0,False,4.04227584e-09,6.063229951037427e-05,0.9999393677004896,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
707,5,1,0,False,2.495232e-10,3.742840996020125e-06,0.999996257159004,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
708,5,1,0,True,3.7253034e-06,0.054347066434749264,0.9456529335652507,appeared once in the realized nominal sample
709,5,1,0,True,8.030309625e-07,0.01197321302007559,0.9880267869799244,appeared once in the realized nominal sample
710,5,1,0,False,3.12e-15,4.679999999890495e-11,0.9999999999532,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
711,5,1,0,True,4.617e-09,6.92526020877114e-05,0.9999307473979123,appeared once in the realized nominal sample
712,5,1,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
713,5,1,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
714,5,1,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
715,5,1,0,False,4.32e-15,6.479999999790061e-11,0.9999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
716,5,1,0,False,4.8e-14,7.19999999740817e-10,0.99999999928,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
717,5,1,0,False,4.5e-14,6.749999997722027e-10,0.999999999325,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
718,5,1,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
719,5,1,0,False,3e-15,4.499999999898756e-11,0.999999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
720,5,1,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
721,5,1,0,False,3e-15,4.499999999898756e-11,0.999999999955,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
722,5,1,0,False,1.728e-12,2.5919999664099198e-08,0.9999999740800003,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
723,5,1,0,False,2.495232e-10,3.742840996020125e-06,0.999996257159004,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
724,5,1,0,False,6.9312e-11,1.0396794595689674e-06,0.9999989603205405,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
725,5,2,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
726,5,2,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
727,5,2,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
728,5,2,0,True,3.3549516e-07,0.005019786791785373,0.9949802132082146,appeared once in the realized nominal sample
729,5,2,0,True,2.7449604e-07,0.004108976126321633,0.9958910238736783,appeared once in the realized nominal sample
730,5,2,0,True,2.59684526315789e-10,3.895260308696467e-06,0.9999961047396912,appeared once in the realized nominal sample
731,5,2,0,True,2.40593023255814e-08,0.0003608244264284132,0.9996391755735716,appeared once in the realized nominal sample
732,5,2,0,True,2.5088778e-07,0.0037562447686969643,0.996243755231303,appeared once in the realized nominal sample
733,5,2,0,False,1.3728e-14,2.0591999997879988e-10,0.99999999979408,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
734,5,2,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
735,5,2,0,False,2.112e-13,3.167999994982222e-09,0.999999996832,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
736,5,2,0,False,7.6032e-12,1.1404799349696067e-07,0.9999998859520065,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
737,5,2,0,False,4.94055936e-09,7.410564462412433e-05,0.9999258943553758,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
738,5,2,0,True,7.0785792e-08,0.0010612234213058453,0.9989387765786941,appeared once in the realized nominal sample
739,5,2,0,False,3.049728e-10,4.574581537267532e-06,0.9999954254184628,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
740,5,2,0,True,2.520882e-07,0.003774183275634552,0.9962258167243655,appeared once in the realized nominal sample
741,5,2,0,True,1.842183e-06,0.027254477883662604,0.9727455221163374,appeared once in the realized nominal sample
742,5,2,0,True,6.3862344e-07,0.009533618797479316,0.9904663812025207,appeared once in the realized nominal sample
743,5,2,0,True,3.7253034e-06,0.054347066434749264,0.9456529335652507,appeared once in the realized nominal sample
744,5,2,0,False,2.496e-15,3.743999999929917e-11,0.99999999996256,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
745,5,2,0,False,1.248e-13,1.8719999982479245e-09,0.999999998128,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
746,5,2,0,False,1.17e-13,1.75499999846009e-09,0.999999998245,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
747,5,2,0,False,7.8e-15,1.1699999999315594e-10,0.999999999883,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
748,5,2,0,False,4.4928e-12,6.739199772931059e-08,0.9999999326080022,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
749,5,2,0,False,1.802112e-10,2.703164346688244e-06,0.9999972968356533,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
750,5,2,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
751,5,2,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
752,5,2,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
753,5,2,0,False,1.2e-15,1.799999999983801e-11,0.999999999982,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
754,5,2,0,False,4.8e-14,7.19999999740817e-10,0.99999999928,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
755,5,2,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
756,5,2,0,False,4.32e-14,6.47999999790062e-10,0.999999999352,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
757,5,2,0,False,1.728e-12,2.5919999664099198e-08,0.9999999740800003,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
758,5,2,0,False,8.64e-14,1.2959999991602482e-09,0.999999998704,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
759,5,2,0,False,3.4656e-12,5.198399864892198e-08,0.9999999480160013,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
760,5,2,0,False,1.7328e-12,2.599199966223049e-08,0.9999999740080003,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
761,5,2,0,False,1.802112e-10,2.703164346688244e-06,0.9999972968356533,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
762,5,2,0,False,6.9312e-11,1.0396794595689674e-06,0.9999989603205405,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
763,5,2,0,False,3.4656e-12,5.198399864892198e-08,0.9999999480160013,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
764,5,3,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
765,5,3,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
766,5,3,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
767,5,3,0,True,1.432939921875e-08,0.0002149178916616284,0.9997850821083384,appeared once in the realized nominal sample
768,5,3,0,True,5.2997175e-08,0.0007946417509490271,0.999205358249051,appeared once in the realized nominal sample
769,5,3,0,True,1.64634525e-07,0.0024664713270329637,0.9975335286729671,appeared once in the realized nominal sample
770,5,3,0,True,1.065368304e-08,0.00015979247827301022,0.999840207521727,appeared once in the realized nominal sample
771,5,3,0,True,2.1347610075e-07,0.0031970204647458855,0.9968029795352541,appeared once in the realized nominal sample
772,5,3,0,True,2.99335500000001e-08,0.00044890246984296943,0.999551097530157,appeared once in the realized nominal sample
773,5,3,0,True,4.715055830016e-08,0.0007070083429133212,0.9992929916570866,appeared once in the realized nominal sample
774,5,3,0,True,9.72840375e-07,0.014486656568607996,0.985513343431392,appeared once in the realized nominal sample
775,5,3,0,False,1e-15,1.499999999988751e-11,0.999999999985,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
776,5,3,0,False,3.6e-14,5.399999998542097e-10,0.99999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
777,5,3,0,False,1.5552e-12,2.332799972792035e-08,0.9999999766720002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
778,5,3,0,False,6.24e-15,9.35999999956198e-11,0.9999999999064,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
779,5,3,0,False,9.6e-14,1.439999998963269e-09,0.99999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
