unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,initial_state_valid,all_stage_states_in_formal_space,all_transitions_positive,path_complete_no_nan,formal_three_period_DAC_recoverable,validity_status
641,4,6,0,6,4,1,6,4,1,6,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
642,4,6,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
643,4,6,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
644,4,6,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
645,4,6,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
646,4,6,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
647,4,6,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
648,4,6,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
649,4,6,0,6,4,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
650,4,6,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
651,4,6,0,6,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
652,4,6,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
653,4,6,0,6,4,2,5,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
654,4,6,0,6,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
655,4,6,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
656,4,6,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
657,4,6,0,6,5,0,6,6,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
658,4,6,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
659,4,6,0,6,6,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
660,4,6,0,6,7,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
661,4,7,0,2,4,2,4,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
662,4,7,0,4,4,2,6,2,3,5,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
663,4,7,0,4,5,1,4,3,2,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
664,4,7,0,4,6,1,6,4,3,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
665,4,7,0,5,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
666,4,7,0,5,5,1,6,4,2,5,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
667,4,7,0,5,7,1,4,5,2,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
668,4,7,0,6,4,1,5,6,0,4,4,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
669,4,7,0,6,4,1,6,5,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
670,4,7,0,6,4,1,6,6,1,5,5,0,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
671,4,7,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
672,4,7,0,6,4,2,4,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
673,4,7,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
674,4,7,0,6,4,2,4,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
675,4,7,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
676,4,7,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
677,4,7,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
678,4,7,0,6,4,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
679,4,7,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
680,4,7,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
681,4,7,0,6,4,2,4,7,1,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
682,4,7,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
683,4,7,0,6,4,2,4,7,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
684,4,7,0,6,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
685,4,7,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
686,4,7,0,6,4,2,5,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
687,4,7,0,6,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
688,4,7,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
689,4,7,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
690,4,7,0,6,6,1,6,4,2,6,3,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
691,5,1,0,3,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
692,5,1,0,3,4,2,5,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
693,5,1,0,3,4,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
694,5,1,0,4,2,2,6,0,2,5,-1,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
695,5,1,0,5,0,2,6,-1,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
696,5,1,0,5,3,1,6,3,0,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
697,5,1,0,5,4,1,6,5,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
698,5,1,0,5,4,2,6,2,2,6,2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
699,5,1,0,6,-1,1,6,2,1,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
700,5,1,0,6,-1,1,6,2,2,6,4,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
701,5,1,0,6,1,0,6,3,1,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
702,5,1,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
703,5,1,0,6,1,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
704,5,1,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
705,5,1,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
706,5,1,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
707,5,1,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
708,5,1,0,6,2,1,6,4,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
709,5,1,0,6,3,1,6,5,2,6,7,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
710,5,1,0,6,3,2,4,6,1,6,3,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
711,5,1,0,6,4,1,6,2,2,4,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
712,5,1,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
713,5,1,0,6,4,2,4,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
714,5,1,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
715,5,1,0,6,4,2,4,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
716,5,1,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
717,5,1,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
718,5,1,0,6,4,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
719,5,1,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
720,5,1,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
721,5,1,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
722,5,1,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
723,5,1,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
724,5,1,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
725,5,2,0,3,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
726,5,2,0,3,5,2,5,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
727,5,2,0,3,5,2,5,2,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
728,5,2,0,4,3,1,6,5,2,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
729,5,2,0,4,4,1,6,5,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
730,5,2,0,4,5,0,4,8,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
731,5,2,0,6,0,2,6,-1,2,5,-2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
732,5,2,0,6,1,1,6,3,1,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
733,5,2,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
734,5,2,0,6,1,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
735,5,2,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
736,5,2,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
737,5,2,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
738,5,2,0,6,1,2,6,2,2,5,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
739,5,2,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
740,5,2,0,6,2,1,6,3,2,5,5,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
741,5,2,0,6,2,1,6,3,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
742,5,2,0,6,2,1,6,3,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
743,5,2,0,6,4,1,6,5,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
744,5,2,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
745,5,2,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
746,5,2,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
747,5,2,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
748,5,2,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
749,5,2,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
750,5,2,0,6,5,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
751,5,2,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
752,5,2,0,6,5,2,4,2,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
753,5,2,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
754,5,2,0,6,5,2,4,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
755,5,2,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
756,5,2,0,6,5,2,5,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
757,5,2,0,6,5,2,5,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
758,5,2,0,6,5,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
759,5,2,0,6,5,2,6,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
760,5,2,0,6,5,2,6,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
761,5,2,0,6,5,2,6,2,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
762,5,2,0,6,5,2,6,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
763,5,2,0,6,5,2,6,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
764,5,3,0,3,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
765,5,3,0,3,6,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
766,5,3,0,3,6,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
767,5,3,0,4,0,2,4,0,3,6,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
768,5,3,0,4,6,0,6,5,1,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
769,5,3,0,5,1,1,6,0,3,5,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
770,5,3,0,5,2,1,6,3,3,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
771,5,3,0,5,2,2,5,0,3,6,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
772,5,3,0,5,3,2,6,0,3,5,-2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
773,5,3,0,5,4,0,5,5,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
774,5,3,0,5,5,1,6,3,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
775,5,3,0,6,0,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
776,5,3,0,6,0,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
777,5,3,0,6,1,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
778,5,3,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
779,5,3,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
780,5,3,0,6,1,2,4,4,3,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
781,5,3,0,6,1,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
782,5,3,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
783,5,3,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
784,5,3,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
785,5,3,0,6,2,1,6,1,2,6,-2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
786,5,3,0,6,2,1,6,2,1,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
787,5,3,0,6,2,1,6,2,2,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
788,5,3,0,6,3,1,6,4,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
789,5,3,0,6,4,1,6,1,1,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
790,5,3,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
791,5,3,0,6,5,2,5,5,1,5,7,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
792,5,3,0,6,6,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
793,5,4,0,3,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
794,5,4,0,3,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
795,5,4,0,4,1,1,6,3,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
796,5,4,0,4,2,1,6,3,2,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
797,5,4,0,5,4,2,6,5,3,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
798,5,4,0,6,1,1,5,2,2,6,1,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
799,5,4,0,6,1,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
800,5,4,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
801,5,4,0,6,1,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
802,5,4,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
803,5,4,0,6,1,2,4,4,3,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
804,5,4,0,6,1,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
805,5,4,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
806,5,4,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
807,5,4,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
808,5,4,0,6,3,1,6,5,2,6,6,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
809,5,4,0,6,3,2,5,5,3,4,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
810,5,4,0,6,5,0,6,4,2,5,7,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
811,5,4,0,6,5,1,6,4,3,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
812,5,5,0,4,3,2,6,1,3,6,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
813,5,5,0,5,4,2,4,1,3,5,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
814,5,5,0,6,2,1,6,5,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
815,5,5,0,6,2,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
816,5,5,0,6,2,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
817,5,5,0,6,2,2,4,5,1,6,2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
818,5,5,0,6,2,2,4,5,2,6,2,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
819,5,5,0,6,2,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
820,5,5,0,6,2,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
821,5,5,0,6,3,1,6,3,2,6,2,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
822,5,5,0,6,3,1,6,4,0,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
823,5,5,0,6,3,2,4,6,1,6,3,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
824,5,5,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
825,5,5,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
826,5,5,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
827,5,5,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
828,5,5,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
829,5,5,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
830,5,5,0,6,4,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
831,5,5,0,6,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
832,5,5,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
833,5,5,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
834,5,5,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
835,5,5,0,6,5,1,6,5,2,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
836,5,5,0,6,5,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
837,5,5,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
838,5,5,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
839,5,5,0,6,5,2,4,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
840,5,5,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
841,5,5,0,6,5,2,5,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
842,5,6,0,3,3,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
843,5,6,0,3,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
844,5,6,0,5,5,1,4,4,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
845,5,6,0,5,6,0,5,5,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
846,5,6,0,6,3,1,6,3,2,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
847,5,6,0,6,3,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
848,5,6,0,6,3,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
849,5,6,0,6,3,2,4,6,1,6,3,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
850,5,6,0,6,3,2,4,6,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
851,5,6,0,6,3,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
852,5,6,0,6,3,2,5,5,2,4,7,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
853,5,6,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
854,5,6,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
855,5,6,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
