unique_path_id,a0,loc0,lfw0,is_observed_candidate,is_unobserved_candidate,in_nominal_path_support,path_probability,recomputed_path_probability,path_probability_abs_error,path_probability_rel_error,minimum_component_transition_probability
232,2,7,0,True,False,True,5.734638e-08,5.734638000000002e-08,1.9852334701272664e-23,3.4618287503540177e-16,0.005
233,2,7,0,True,False,True,3.4155387288e-09,3.415538728800003e-09,3.308722450212111e-24,9.687263746456134e-16,0.005
234,2,7,0,True,False,True,5.9590705263158e-07,5.9590705263158e-07,0.0,0.0,0.005
235,3,1,0,True,False,True,2.501296875e-08,2.501296875000002e-08,1.9852334701272664e-23,7.936816656868315e-16,0.005
236,3,1,0,True,False,True,8.30699999999998e-11,8.306999999999984e-11,3.877409121342317e-26,4.667640690191798e-16,0.005
237,3,1,0,True,False,True,3.20945625e-07,3.209456250000001e-07,1.0587911840678754e-22,3.298973725122053e-16,0.005
238,3,1,0,True,False,True,1.00794694e-08,1.0079469400000006e-08,6.617444900424222e-24,6.565271085027771e-16,0.02
239,3,1,0,True,False,True,4.36450781250001e-08,4.364507812500006e-08,3.970466940254533e-23,9.097169969275943e-16,0.005
240,3,1,0,False,True,False,3.6e-15,3.600000000000001e-15,7.888609052210118e-31,2.1912802922805884e-16,0.005
241,3,1,0,False,True,False,5.318784e-11,5.318784000000001e-11,1.2924697071141057e-26,2.430009767484646e-16,0.005
242,3,1,0,False,True,False,2.13408e-13,2.1340800000000005e-13,5.048709793414476e-29,2.3657547015175043e-16,0.005
243,3,1,0,False,True,False,2.6e-15,2.600000000000001e-15,7.888609052210118e-31,3.0340804046961993e-16,0.005
244,3,1,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
245,3,1,0,False,True,False,3.6e-15,3.600000000000001e-15,7.888609052210118e-31,2.1912802922805884e-16,0.005
246,3,1,0,False,True,False,2.5e-15,2.5000000000000004e-15,3.944304526105059e-31,1.5777218104420236e-16,0.005
247,3,1,0,False,True,False,3.6e-15,3.600000000000001e-15,7.888609052210118e-31,2.1912802922805884e-16,0.005
248,3,1,0,False,True,False,2.5e-15,2.5000000000000004e-15,3.944304526105059e-31,1.5777218104420236e-16,0.005
249,3,1,0,False,True,False,3.528e-14,3.528000000000001e-14,6.310887241768095e-30,1.7888002385963986e-16,0.005
250,3,1,0,False,True,False,3.528e-14,3.528000000000001e-14,6.310887241768095e-30,1.7888002385963986e-16,0.005
251,3,1,0,True,False,True,1.5210678e-08,1.5210678000000003e-08,3.308722450212111e-24,2.1752629634340498e-16,0.005
252,3,1,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
253,3,1,0,False,True,False,1.2e-15,1.2000000000000004e-15,3.944304526105059e-31,3.2869204384208827e-16,0.005
254,3,1,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
255,3,1,0,False,True,False,3.12e-14,3.120000000000001e-14,6.310887241768095e-30,2.0227202697974661e-16,0.005
256,3,1,0,False,True,False,1.2e-14,1.2000000000000003e-14,3.1554436208840472e-30,2.6295363507367063e-16,0.005
257,3,1,0,False,True,False,4.8e-14,4.800000000000001e-14,1.262177448353619e-29,2.6295363507367063e-16,0.005
258,3,1,0,False,True,False,3.2832e-12,3.2832000000000008e-12,8.077935669463161e-28,2.4603848895782045e-16,0.005
259,3,1,0,False,True,False,5.928e-13,5.928000000000002e-13,2.0194839173657902e-28,3.4066867701852063e-16,0.005
260,3,1,0,False,True,False,2.28e-13,2.280000000000001e-13,1.0097419586828951e-28,4.4286928012407684e-16,0.005
261,3,1,0,False,True,False,9.12e-13,9.120000000000004e-13,4.0389678347315804e-28,4.4286928012407684e-16,0.005
262,3,1,0,False,True,False,8.55e-13,8.550000000000003e-13,3.0292258760486853e-28,3.5429542409926145e-16,0.005
263,3,1,0,False,True,False,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,3.2869204384208827e-16,0.005
264,3,1,0,False,True,False,3e-15,3.0000000000000006e-15,7.888609052210118e-31,2.6295363507367063e-16,0.005
265,3,1,0,False,True,False,4.56e-14,4.560000000000001e-14,6.310887241768095e-30,1.38396650038774e-16,0.005
266,3,1,0,False,True,False,5.7e-14,5.700000000000002e-14,2.524354896707238e-29,4.4286928012407684e-16,0.005
267,3,1,0,False,True,False,5.28e-15,5.280000000000001e-15,1.5777218104420236e-30,2.98810948947353e-16,0.005
268,3,1,0,False,True,False,1.0032e-13,1.0032000000000002e-13,2.524354896707238e-29,2.5163027279777094e-16,0.005
269,3,2,0,True,False,True,1.76877421875e-08,1.7687742187500014e-08,1.3234889800848443e-23,7.482520753949926e-16,0.005
270,3,2,0,True,False,True,4.71915755208333e-09,4.719157552083334e-09,4.1359030627651384e-24,8.764070741692642e-16,0.005
271,3,2,0,True,False,True,6.77062790697675e-09,6.770627906976746e-09,4.1359030627651384e-24,6.108596011461985e-16,0.02
272,3,2,0,True,False,True,8.7607575e-08,8.760757499999999e-08,1.3234889800848443e-23,1.510701534752953e-16,0.005
273,3,2,0,True,False,True,4.04024414062501e-07,4.040244140625007e-07,2.6469779601696886e-22,6.551529729488603e-16,0.005
274,3,2,0,True,False,True,1.84338e-07,1.8433800000000007e-07,7.940933880509066e-23,4.3078116723133947e-16,0.005
275,3,2,0,False,True,False,4.4e-15,4.400000000000001e-15,1.5777218104420236e-30,3.5857313873682356e-16,0.005
276,3,2,0,False,True,False,6.500736e-11,6.500736000000002e-11,1.2924697071141057e-26,1.988189809760165e-16,0.005
277,3,2,0,False,True,False,2.60832e-13,2.608320000000001e-13,1.0097419586828951e-28,3.8712349661195525e-16,0.005
278,3,2,0,False,True,False,4.0128e-12,4.012800000000002e-12,1.6155871338926322e-27,4.0260843647643344e-16,0.005
279,3,2,0,True,False,True,2.85768e-08,2.8576800000000014e-08,1.3234889800848443e-23,4.631340738238166e-16,0.005
280,3,2,0,True,False,True,8.97999069767442e-10,8.979990697674419e-10,1.0339757656912846e-25,1.1514218672398593e-16,0.005
281,3,2,0,False,True,False,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,5.688900758805374e-16,0.005
282,3,2,0,False,True,False,8.53632e-12,8.536320000000002e-12,1.6155871338926322e-27,1.8926037612140034e-16,0.005
283,3,2,0,False,True,False,5.928e-13,5.928000000000003e-13,3.0292258760486853e-28,5.1100301552778095e-16,0.005
284,3,2,0,False,True,False,2.3712e-12,2.371200000000001e-12,1.2116903504194741e-27,5.1100301552778095e-16,0.005
285,3,2,0,False,True,False,7.8e-15,7.800000000000004e-15,3.1554436208840472e-30,4.0454405395949323e-16,0.005
286,3,2,0,False,True,False,1.482e-13,1.482000000000001e-13,1.0097419586828951e-28,6.813373540370413e-16,0.005
287,3,2,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
288,3,2,0,False,True,False,4.4e-15,4.400000000000001e-15,1.5777218104420236e-30,3.5857313873682356e-16,0.005
289,3,2,0,False,True,False,1e-15,1.0000000000000003e-15,1.9721522630525295e-31,1.9721522630525293e-16,0.005
290,3,2,0,False,True,False,7.84e-15,7.840000000000003e-15,3.1554436208840472e-30,4.024800536841897e-16,0.005
291,3,2,0,False,True,False,4.312e-14,4.312000000000001e-14,1.262177448353619e-29,2.9271276631577436e-16,0.005
292,3,2,0,False,True,False,9.8e-15,9.800000000000001e-15,1.5777218104420236e-30,1.6099202147367587e-16,0.005
293,3,2,0,False,True,False,4.312e-14,4.312000000000001e-14,1.262177448353619e-29,2.9271276631577436e-16,0.005
294,3,2,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
295,3,2,0,False,True,False,1.2e-15,1.2000000000000004e-15,3.944304526105059e-31,3.2869204384208827e-16,0.005
296,3,2,0,False,True,False,1.824e-14,1.8240000000000006e-14,6.310887241768095e-30,3.45991625096935e-16,0.005
297,3,2,0,False,True,False,2.28e-14,2.280000000000001e-14,9.466330862652142e-30,4.15189950116322e-16,0.005
298,3,2,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
299,3,2,0,False,True,False,2.3712e-12,2.3712000000000006e-12,8.077935669463161e-28,3.4066867701852063e-16,0.005
300,3,2,0,False,True,False,9.12e-13,9.120000000000004e-13,4.0389678347315804e-28,4.4286928012407684e-16,0.005
301,3,2,0,False,True,False,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,3.2869204384208827e-16,0.005
302,3,2,0,False,True,False,7.8e-15,7.800000000000002e-15,1.5777218104420236e-30,2.0227202697974661e-16,0.005
303,3,2,0,False,True,False,4.56e-14,4.560000000000001e-14,6.310887241768095e-30,1.38396650038774e-16,0.005
304,3,2,0,False,True,False,2.4e-14,2.4000000000000005e-14,6.310887241768095e-30,2.6295363507367063e-16,0.005
305,3,3,0,True,False,True,2.4457125e-07,2.445712500000002e-07,2.117582368135751e-22,8.658345443856343e-16,0.005
306,3,3,0,True,False,True,3.898125e-07,3.898125000000001e-07,1.0587911840678754e-22,2.7161550336838236e-16,0.005
307,3,3,0,True,False,True,1.92375e-09,1.9237500000000005e-09,4.1359030627651384e-25,2.149917121645296e-16,0.005
308,3,3,0,False,True,False,8.33333333333333e-16,8.333333333333331e-16,9.860761315262648e-32,1.1832913578315182e-16,0.005
309,3,3,0,False,True,False,8.16666666666667e-15,8.166666666666666e-15,4.733165431326071e-30,5.795712773052329e-16,0.005
310,3,3,0,False,True,False,1e-15,9.999999999999997e-16,3.944304526105059e-31,3.9443045261050585e-16,0.005
311,3,3,0,False,True,False,1.9e-14,1.8999999999999992e-14,9.466330862652142e-30,4.982279401395864e-16,0.005
312,3,3,0,False,True,False,7.6e-13,7.599999999999996e-13,4.0389678347315804e-28,5.314431361488921e-16,0.005
313,3,3,0,True,False,True,1.4017212e-09,1.4017212e-09,0.0,0.0,0.005
314,3,3,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
315,3,3,0,True,False,True,1.77896750625e-07,1.7789675062500003e-07,2.6469779601696886e-23,1.4879293471466624e-16,0.005
316,3,3,0,False,True,False,2.95488e-11,2.954880000000001e-11,6.462348535570529e-27,2.1870087907361815e-16,0.005
317,3,3,0,False,True,False,6.24e-15,6.240000000000003e-15,3.1554436208840472e-30,5.056800674493666e-16,0.005
318,3,3,0,False,True,False,1.1856e-13,1.1856000000000003e-13,2.524354896707238e-29,2.1291792313657537e-16,0.005
319,3,3,0,False,True,False,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,3.2869204384208827e-16,0.005
320,3,3,0,False,True,False,1.71e-12,1.7100000000000004e-12,4.0389678347315804e-28,2.361969493995076e-16,0.005
321,3,3,0,False,True,False,1.824e-12,1.8240000000000003e-12,4.0389678347315804e-28,2.2143464006203842e-16,0.005
322,3,3,0,False,True,False,1.14e-12,1.1400000000000004e-12,4.0389678347315804e-28,3.5429542409926145e-16,0.005
323,3,3,0,True,False,True,2.1463464e-09,2.1463464000000006e-09,8.271806125530277e-25,3.8539008081502024e-16,0.005
324,3,3,0,True,False,True,1.29833418e-08,1.2983341800000004e-08,4.963083675318166e-24,3.8226550234687393e-16,0.005
325,3,3,0,False,True,False,1.838592e-11,1.8385920000000004e-11,3.2311742677852644e-27,1.757417778270146e-16,0.005
326,3,3,0,False,True,False,6.24e-15,6.240000000000002e-15,2.3665827156630354e-30,3.7926005058702494e-16,0.005
327,3,3,0,False,True,False,3.12e-15,3.120000000000001e-15,1.1832913578315177e-30,3.7926005058702494e-16,0.005
328,3,3,0,False,True,False,5.928e-14,5.928000000000003e-14,2.524354896707238e-29,4.2583584627315074e-16,0.005
329,3,3,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
330,3,3,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
331,3,3,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
332,3,3,0,False,True,False,7.84e-15,7.840000000000003e-15,3.1554436208840472e-30,4.024800536841897e-16,0.005
333,3,3,0,False,True,False,1.96e-14,1.9600000000000003e-14,3.1554436208840472e-30,1.6099202147367587e-16,0.005
334,3,3,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
335,3,3,0,False,True,False,1.824e-14,1.8240000000000006e-14,6.310887241768095e-30,3.45991625096935e-16,0.005
336,3,3,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
337,3,4,0,True,False,True,4.44675e-08,4.446750000000003e-08,3.3087224502121107e-23,7.440765615814046e-16,0.005
338,3,4,0,True,False,True,2.3477025e-08,2.3477025000000017e-08,1.6543612251060553e-23,7.046724297929807e-16,0.005
339,3,4,0,True,False,True,3.189375e-07,3.1893750000000017e-07,1.5881867761018131e-22,4.979617561753676e-16,0.005
340,3,4,0,False,True,False,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,5.688900758805374e-16,0.005
341,3,4,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
342,3,4,0,False,True,False,3.456e-14,3.456000000000001e-14,1.262177448353619e-29,3.652133820467647e-16,0.005
343,3,4,0,False,True,False,1.181952e-11,1.1819520000000003e-11,3.2311742677852644e-27,2.733760988420227e-16,0.005
344,3,4,0,False,True,False,6.72e-15,6.7200000000000035e-15,3.1554436208840472e-30,4.695600626315547e-16,0.005
345,3,4,0,False,True,False,2.496e-15,2.496000000000001e-15,1.1832913578315177e-30,4.740750632337812e-16,0.005
346,3,4,0,False,True,False,8.112e-15,8.112000000000004e-15,4.733165431326071e-30,5.834770009031153e-16,0.005
347,3,4,0,False,True,False,4.7424e-14,4.742400000000002e-14,1.8932661725304283e-29,3.9922110588107885e-16,0.005
348,3,4,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
349,3,4,0,False,True,False,6.84e-13,6.840000000000002e-13,2.0194839173657902e-28,2.952461867493845e-16,0.005
350,3,4,0,False,True,False,1.824e-14,1.8240000000000006e-14,6.310887241768095e-30,3.45991625096935e-16,0.005
351,3,4,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
352,3,4,0,False,True,False,3.84e-14,3.840000000000001e-14,1.262177448353619e-29,3.2869204384208827e-16,0.005
353,3,4,0,False,True,False,7.296e-13,7.296000000000001e-13,1.0097419586828951e-28,1.38396650038774e-16,0.005
354,3,4,0,False,True,False,4.56e-13,4.560000000000002e-13,2.0194839173657902e-28,4.4286928012407684e-16,0.005
355,3,4,0,False,True,False,3.456e-14,3.4560000000000006e-14,6.310887241768095e-30,1.8260669102338235e-16,0.005
356,3,4,0,False,True,False,1.181952e-11,1.1819520000000002e-11,1.6155871338926322e-27,1.3668804942101136e-16,0.005
357,3,4,0,True,False,True,7.303296e-11,7.303296000000003e-11,3.877409121342317e-26,5.309122239249673e-16,0.005
358,3,4,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
359,3,4,0,False,True,False,7.84e-15,7.840000000000003e-15,3.1554436208840472e-30,4.024800536841897e-16,0.005
360,3,5,0,True,False,True,1.3047034e-08,1.3047034000000008e-08,8.271806125530277e-24,6.339989706112728e-16,0.005
361,3,5,0,True,False,True,6.5690625e-08,6.569062500000007e-08,6.617444900424221e-23,1.0073651910640553e-15,0.005
362,3,5,0,True,False,True,2.0010375e-08,2.0010375000000015e-08,1.6543612251060553e-23,8.267517350904496e-16,0.005
363,3,5,0,True,False,True,8.9718354e-09,8.971835400000005e-09,4.963083675318166e-24,5.531848784606733e-16,0.005
364,3,5,0,True,False,True,7.59375e-09,7.593750000000001e-09,1.6543612251060553e-24,2.1785826832672334e-16,0.005
365,3,5,0,True,False,True,1.069453125e-07,1.0694531250000003e-07,2.6469779601696886e-23,2.475076184540289e-16,0.005
366,3,5,0,True,False,True,5.5130625e-07,5.513062499999999e-07,1.0587911840678754e-22,1.920513660180481e-16,0.005
367,3,5,0,True,False,True,3.86820622222222e-09,3.8682062222222186e-09,1.6543612251060553e-24,4.276817548149365e-16,0.02
368,3,5,0,False,True,False,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,5.688900758805374e-16,0.005
369,3,5,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
370,3,5,0,False,True,False,2.496e-15,2.496000000000001e-15,1.1832913578315177e-30,4.740750632337812e-16,0.005
371,3,5,0,False,True,False,2.496e-14,2.496000000000001e-14,1.262177448353619e-29,5.056800674493666e-16,0.005
372,3,5,0,False,True,False,1.89696e-12,1.896960000000001e-12,8.077935669463161e-28,4.2583584627315074e-16,0.005
373,3,5,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
374,3,5,0,False,True,False,1.2e-15,1.2000000000000004e-15,3.944304526105059e-31,3.2869204384208827e-16,0.005
375,3,5,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
376,3,5,0,False,True,False,3.84e-14,3.840000000000001e-14,1.262177448353619e-29,3.2869204384208827e-16,0.005
377,3,5,0,False,True,False,2.4e-14,2.4000000000000005e-14,6.310887241768095e-30,2.6295363507367063e-16,0.005
378,3,5,0,False,True,False,7.296e-13,7.296000000000001e-13,1.0097419586828951e-28,1.38396650038774e-16,0.005
379,3,5,0,False,True,False,3.6e-14,3.600000000000001e-14,1.262177448353619e-29,3.5060484676489413e-16,0.005
380,3,5,0,False,True,False,6.84e-13,6.840000000000002e-13,2.0194839173657902e-28,2.952461867493845e-16,0.005
381,3,5,0,True,False,True,4.118352336e-08,4.118352336000001e-08,1.3234889800848443e-23,3.2136370861612565e-16,0.005
382,3,5,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
383,3,5,0,True,False,True,5.2837092e-08,5.283709200000001e-08,6.617444900424222e-24,1.2524241304620288e-16,0.005
384,3,5,0,True,False,True,1.30977e-07,1.3097700000000002e-07,2.6469779601696886e-23,2.0209486857766543e-16,0.005
385,3,5,0,False,True,False,4.224e-14,4.2240000000000005e-14,6.310887241768095e-30,1.494054744736765e-16,0.005
386,3,5,0,False,True,False,1.444608e-11,1.4446080000000003e-11,3.2311742677852644e-27,2.236713535980186e-16,0.005
387,3,5,0,False,True,False,4.0128e-12,4.012800000000001e-12,8.077935669463161e-28,2.0130421823821672e-16,0.005
388,3,5,0,False,True,False,2.508e-13,2.508000000000001e-13,1.0097419586828951e-28,4.0260843647643344e-16,0.005
389,3,5,0,False,True,False,4.41408e-13,4.4140800000000014e-13,1.5146129380243427e-28,3.4313219017877853e-16,0.005
390,3,5,0,False,True,False,3.6e-15,3.600000000000001e-15,7.888609052210118e-31,2.1912802922805884e-16,0.005
391,3,5,0,False,True,False,3.528e-14,3.528e-14,0.0,0.0,0.005
392,3,5,0,False,True,False,3.456e-15,3.4560000000000005e-15,3.944304526105059e-31,1.1412918188961396e-16,0.005
393,3,5,0,False,True,False,8.64e-15,8.640000000000002e-15,1.5777218104420236e-30,1.8260669102338235e-16,0.005
394,3,5,0,False,True,False,4.32e-15,4.320000000000001e-15,7.888609052210118e-31,1.8260669102338235e-16,0.005
395,3,5,0,False,True,False,6.5664e-14,6.566400000000001e-14,1.262177448353619e-29,1.9221756949829725e-16,0.005
396,3,5,0,False,True,False,8.208e-14,8.208000000000001e-14,1.262177448353619e-29,1.5377405559863776e-16,0.005
397,3,5,0,False,True,False,8.64e-15,8.640000000000003e-15,3.1554436208840472e-30,3.652133820467647e-16,0.005
398,3,5,0,False,True,False,1.6416e-13,1.6416000000000003e-13,2.524354896707238e-29,1.5377405559863776e-16,0.005
399,3,5,0,False,True,False,2.08e-15,2.080000000000001e-15,1.1832913578315177e-30,5.688900758805374e-16,0.005
400,3,5,0,False,True,False,2.0384e-14,2.0384000000000006e-14,6.310887241768095e-30,3.096000412955305e-16,0.005
401,3,6,0,True,False,True,2.258025e-09,2.258024999999998e-09,2.0679515313825692e-24,9.158231336599768e-16,0.005
402,3,6,0,True,False,True,4.455e-10,4.4550000000000006e-10,5.169878828456423e-26,1.1604666281608132e-16,0.005
403,3,6,0,True,False,True,2.027025e-08,2.0270250000000006e-08,6.617444900424222e-24,3.264609415485365e-16,0.006
404,3,6,0,False,True,False,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,3.52170046973666e-16,0.005
405,3,6,0,False,True,False,8e-16,8.000000000000003e-16,2.9582283945787943e-31,3.697785493223493e-16,0.005
406,3,6,0,False,True,False,9.999999999999989e-16,9.999999999999995e-16,5.9164567891575885e-31,5.916456789157595e-16,0.005
407,3,6,0,False,True,False,1e-14,9.999999999999995e-15,4.733165431326071e-30,4.733165431326071e-16,0.005
408,3,6,0,False,True,False,7.125e-13,7.124999999999998e-13,2.0194839173657902e-28,2.8343633927940913e-16,0.005
409,3,6,0,False,True,False,1.92e-14,1.9200000000000006e-14,6.310887241768095e-30,3.2869204384208827e-16,0.005
410,3,6,0,False,True,False,3.456e-15,3.4560000000000013e-15,1.1832913578315177e-30,3.423875456688419e-16,0.005
411,3,6,0,False,True,False,6.5664e-14,6.566400000000002e-14,2.524354896707238e-29,3.844351389965945e-16,0.005
412,3,6,0,False,True,False,9.6e-16,9.600000000000004e-16,3.944304526105059e-31,4.108650548026103e-16,0.005
413,3,6,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
414,3,6,0,False,True,False,1.71e-12,1.7100000000000008e-12,8.077935669463161e-28,4.723938987990152e-16,0.005
415,3,6,0,False,True,False,5e-15,5.000000000000001e-15,7.888609052210118e-31,1.5777218104420236e-16,0.005
416,3,6,0,False,True,False,5e-15,5.000000000000001e-15,7.888609052210118e-31,1.5777218104420236e-16,0.005
417,3,6,0,False,True,False,1.92e-15,1.920000000000001e-15,7.888609052210118e-31,4.108650548026103e-16,0.005
418,3,6,0,False,True,False,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,3.2869204384208827e-16,0.005
419,3,6,0,False,True,False,1.92e-14,1.9200000000000006e-14,6.310887241768095e-30,3.2869204384208827e-16,0.005
420,3,6,0,False,True,False,6.24e-14,6.240000000000002e-14,1.262177448353619e-29,2.0227202697974661e-16,0.005
421,3,6,0,False,True,False,2.4e-14,2.4000000000000005e-14,6.310887241768095e-30,2.6295363507367063e-16,0.005
422,3,6,0,False,True,False,6.5664e-12,6.5664000000000016e-12,1.6155871338926322e-27,2.4603848895782045e-16,0.005
423,3,6,0,False,True,False,1.1856e-12,1.1856000000000003e-12,4.0389678347315804e-28,3.4066867701852063e-16,0.005
424,3,6,0,False,True,False,4.56e-13,4.560000000000002e-13,2.0194839173657902e-28,4.4286928012407684e-16,0.005
425,3,6,0,False,True,False,1.824e-12,1.8240000000000007e-12,8.077935669463161e-28,4.4286928012407684e-16,0.005
426,3,6,0,False,True,False,1.71e-12,1.7100000000000006e-12,6.058451752097371e-28,3.5429542409926145e-16,0.005
427,3,6,0,False,True,False,4.8e-15,4.8000000000000015e-15,1.5777218104420236e-30,3.2869204384208827e-16,0.005
428,3,6,0,False,True,False,6e-15,6.000000000000001e-15,1.5777218104420236e-30,2.6295363507367063e-16,0.005
429,3,6,0,False,True,False,1.14e-13,1.1400000000000004e-13,5.048709793414476e-29,4.4286928012407684e-16,0.005
430,3,6,0,False,True,False,1.056e-14,1.0560000000000003e-14,3.1554436208840472e-30,2.98810948947353e-16,0.005
431,3,6,0,False,True,False,2.0064e-13,2.0064000000000004e-13,5.048709793414476e-29,2.5163027279777094e-16,0.005
432,3,6,0,True,False,True,1.7302799745e-05,1.7302799745000006e-05,6.776263578034403e-21,3.916281571710696e-16,0.005
433,3,6,0,False,True,False,4.4e-15,4.400000000000001e-15,1.5777218104420236e-30,3.5857313873682356e-16,0.005
434,3,6,0,False,True,False,4.224e-15,4.224000000000001e-15,7.888609052210118e-31,1.867568430920956e-16,0.005
435,3,6,0,False,True,False,5.28e-15,5.2800000000000006e-15,7.888609052210118e-31,1.494054744736765e-16,0.005
436,3,6,0,False,True,False,1.0032e-13,1.0032000000000002e-13,2.524354896707238e-29,2.5163027279777094e-16,0.005
437,3,6,0,False,True,False,3.456e-15,3.4560000000000005e-15,3.944304526105059e-31,1.1412918188961396e-16,0.005
438,3,6,0,False,True,False,6.5664e-14,6.566400000000001e-14,1.262177448353619e-29,1.9221756949829725e-16,0.005
439,3,6,0,False,True,False,3.456e-14,3.4560000000000006e-14,6.310887241768095e-30,1.8260669102338235e-16,0.005
440,3,6,0,False,True,False,4.48e-15,4.480000000000002e-15,1.5777218104420236e-30,3.52170046973666e-16,0.005
441,3,6,0,False,True,False,4.3904e-14,4.3904000000000007e-14,6.310887241768095e-30,1.4374287631578205e-16,0.005
442,3,7,0,True,False,True,6.158249999999991e-09,6.158249999999994e-09,3.308722450212111e-24,5.372829050805205e-16,0.005
443,3,7,0,True,False,True,1.00051875e-07,1.0005187500000006e-07,6.617444900424221e-23,6.614013880723596e-16,0.005
444,3,7,0,True,False,True,1.477575e-08,1.477575000000001e-08,9.926167350636332e-24,6.717877164026416e-16,0.005
445,3,7,0,False,True,False,6.4e-16,6.400000000000002e-16,1.9721522630525295e-31,3.0814879110195774e-16,0.005
446,3,7,0,False,True,False,2.88e-15,2.8800000000000006e-15,7.888609052210118e-31,2.7391003653507357e-16,0.005
447,3,7,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
448,3,7,0,False,True,False,2e-15,2.0000000000000005e-15,3.944304526105059e-31,1.9721522630525293e-16,0.005
449,3,7,0,False,True,False,2.8224e-14,2.8224000000000004e-14,3.1554436208840472e-30,1.118000149122749e-16,0.005
450,3,7,0,False,True,False,7.68e-16,7.680000000000003e-16,2.9582283945787943e-31,3.8518598887744717e-16,0.005
451,3,7,0,False,True,False,1.92e-15,1.9200000000000004e-15,3.944304526105059e-31,2.0543252740130515e-16,0.005
452,3,7,0,False,True,False,9.6e-16,9.600000000000002e-16,1.9721522630525295e-31,2.0543252740130515e-16,0.005
453,3,7,0,False,True,False,7.68e-15,7.680000000000002e-15,1.5777218104420236e-30,2.0543252740130515e-16,0.005
454,3,7,0,False,True,False,2.496e-14,2.4960000000000008e-14,9.466330862652142e-30,3.7926005058702494e-16,0.005
455,3,7,0,False,True,False,9.6e-15,9.600000000000003e-15,3.1554436208840472e-30,3.2869204384208827e-16,0.005
456,3,7,0,False,True,False,3.84e-14,3.840000000000001e-14,1.262177448353619e-29,3.2869204384208827e-16,0.005
457,3,7,0,False,True,False,2.62656e-12,2.626560000000001e-12,8.077935669463161e-28,3.0754811119727553e-16,0.005
458,3,7,0,False,True,False,4.7424e-13,4.742400000000001e-13,1.0097419586828951e-28,2.1291792313657537e-16,0.005
459,3,7,0,False,True,False,1.824e-13,1.8240000000000009e-13,7.573064690121713e-29,4.15189950116322e-16,0.005
460,3,7,0,False,True,False,7.296e-13,7.296000000000003e-13,3.0292258760486853e-28,4.15189950116322e-16,0.005
461,3,7,0,False,True,False,6.84e-13,6.840000000000003e-13,3.0292258760486853e-28,4.428692801240768e-16,0.005
462,3,7,0,False,True,False,1.92e-15,1.920000000000001e-15,7.888609052210118e-31,4.108650548026103e-16,0.005
463,3,7,0,False,True,False,2.4e-15,2.4000000000000007e-15,7.888609052210118e-31,3.2869204384208827e-16,0.005
464,3,7,0,False,True,False,3.648e-14,3.648000000000001e-14,1.262177448353619e-29,3.45991625096935e-16,0.005
