unique_path_id,a0,loc0,lfw0,in_nominal_path_support,SAA_T_loss,DRO_T_loss,DRO_minus_SAA_loss,comparison_status
852,5,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
853,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
854,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
855,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
856,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
857,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
858,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
859,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
860,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
861,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
862,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
863,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
864,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
865,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
866,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
867,5,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
868,5,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
869,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
870,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
871,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
872,5,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
873,5,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
874,5,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
875,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
876,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
877,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
878,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
879,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
880,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
881,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
882,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
883,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
884,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
885,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
886,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
887,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
888,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
889,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
890,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
891,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
892,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
893,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
894,5,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
895,5,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
896,5,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
897,5,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
898,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
899,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
900,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
901,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
902,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
903,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
904,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
905,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
906,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
907,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
908,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
909,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
910,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
911,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
912,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
913,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
914,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
915,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
916,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
917,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
918,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
919,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
920,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
921,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
922,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
923,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
924,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
925,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
926,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
927,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
928,6,1,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
929,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
930,6,1,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
931,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
932,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
933,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
934,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
935,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
936,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
937,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
938,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
939,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
940,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
941,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
942,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
943,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
944,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
945,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
946,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
947,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
948,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
949,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
950,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
951,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
952,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
953,6,2,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
954,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
955,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
956,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
957,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
958,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
959,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
960,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
961,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
962,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
963,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
964,6,2,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
965,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
966,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
967,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
968,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
969,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
970,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
971,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
972,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
973,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
974,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
975,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
976,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
977,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
978,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
979,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
980,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
981,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
982,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
983,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
984,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
985,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
986,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
987,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
988,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
989,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
990,6,3,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
991,6,3,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
992,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
993,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
994,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
995,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
996,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
997,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
998,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
999,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1000,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1001,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1002,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1003,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1004,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1005,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1006,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1007,6,4,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1008,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1009,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1010,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1011,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1012,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1013,6,4,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1014,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1015,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1016,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1017,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1018,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1019,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1020,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1021,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1022,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1023,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1024,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1025,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1026,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1027,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1028,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1029,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1030,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1031,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1032,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1033,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1034,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1035,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1036,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1037,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1038,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1039,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1040,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1041,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1042,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1043,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1044,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1045,6,5,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1046,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1047,6,5,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1048,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1049,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1050,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1051,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1052,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1053,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1054,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1055,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1056,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1057,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1058,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1059,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1060,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1061,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1062,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1063,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1064,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1065,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1066,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1067,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1068,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1069,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1070,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1071,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1072,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1073,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1074,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1075,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1076,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1077,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1078,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1079,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1080,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1081,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1082,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1083,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1084,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1085,6,6,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1086,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1087,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1088,6,6,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1089,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1090,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1091,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1092,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1093,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1094,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1095,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1096,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1097,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1098,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1099,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1100,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1101,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1102,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1103,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1104,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1105,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1106,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1107,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1108,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1109,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1110,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1111,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1112,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1113,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1114,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1115,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1116,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1117,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1118,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1119,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1120,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1121,6,7,0,False,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1122,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1123,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1124,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1125,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
1126,6,7,0,True,,,,NOT_RUN_FORMAL_DAC_GATE_FAILED
