initial_state_id,a0,loc0,lfw0,metric,original_value,aggregated_value,absolute_error,relative_error,machine_precision_tolerance,aggregation_method,preservation_pass
32,6,4,0,D_q95_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
32,6,4,0,D_q99_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
32,6,4,0,D_upper_bound_hit_share,0.182533333333333,0.182533333333332,9.99200722162641e-16,9.99200722162641e-16,1e-13,class-weighted mean,1
32,6,4,0,A0_pair_share_W1_W2_W3,0.258801515151512,0.258801515151515,2.72004641033163e-15,2.72004641033163e-15,1e-13,class mean retained,1
32,6,4,0,A0_share_WDRO_aggregated_atom,0.359228787878781,0.359228787878788,6.60582699651968e-15,6.60582699651968e-15,1e-13,representative invariant,1
32,6,4,0,scenario_all_A0_WDRO_atom,0,0,0,0,1e-13,representative invariant,1
32,6,4,0,scenario_any_A0_WDRO_atom,0.723266666666667,0.723266666666665,1.4432899320127e-15,1.4432899320127e-15,1e-13,representative invariant,1
32,6,4,0,C_reachable_mean_WDRO_atom_km,21.1254518876597,21.1254518876598,7.46069872548105e-14,3.53161615910292e-15,2.11254518876597e-12,representative invariant,1
32,6,4,0,C_reachable_mean_W1_W2_W3_km,22.6686277955028,22.6686277955029,1.27897692436818e-13,5.64205710158564e-15,2.26686277955028e-12,class mean retained,1
32,6,4,0,W3_failed_line_count_mean,13.6416666666667,13.6416666666661,5.57776047571679e-13,4.08876760590113e-14,1.36416666666667e-12,class mean retained,1
32,6,4,0,W3_closed_road_count_mean,8.50733333333333,8.50733333333318,1.52766688188422e-13,1.79570591867904e-14,8.50733333333333e-13,class mean retained,1
32,6,4,0,weight_sum,0.999999999999968,0.999999999999968,2.22044604925031e-16,2.22044604925031e-16,1e-13,class weights,1
33,6,5,0,D_mean_kg,391.76439462128,391.764394621281,1.47792889038101e-12,3.77249415891847e-15,3.9176439462128e-11,class-weighted mean,1
33,6,5,0,D_q95_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
33,6,5,0,D_q99_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
33,6,5,0,D_upper_bound_hit_share,0.1454,0.145399999999999,7.7715611723761e-16,7.7715611723761e-16,1e-13,class-weighted mean,1
33,6,5,0,A0_pair_share_W1_W2_W3,0.215846464646463,0.215846464646465,1.94289029309402e-15,1.94289029309402e-15,1e-13,class mean retained,1
33,6,5,0,A0_share_WDRO_aggregated_atom,0.307917676767672,0.307917676767677,4.55191440096314e-15,4.55191440096314e-15,1e-13,representative invariant,1
33,6,5,0,scenario_all_A0_WDRO_atom,0,0,0,0,1e-13,representative invariant,1
33,6,5,0,scenario_any_A0_WDRO_atom,0.640133333333333,0.640133333333341,7.66053886991358e-15,7.66053886991358e-15,1e-13,representative invariant,1
33,6,5,0,C_reachable_mean_WDRO_atom_km,21.1326052725067,21.1326052725069,1.4210854715202e-13,6.72461087118783e-15,2.11326052725067e-12,representative invariant,1
33,6,5,0,C_reachable_mean_W1_W2_W3_km,22.2388965792823,22.2388965792825,1.70530256582424e-13,7.66810781166588e-15,2.22388965792823e-12,class mean retained,1
33,6,5,0,W3_failed_line_count_mean,12.1565333333333,12.1565333333329,3.99680288865056e-13,3.28778178700937e-14,1.21565333333333e-12,class mean retained,1
33,6,5,0,W3_closed_road_count_mean,7.3076,7.30759999999989,1.13686837721616e-13,1.55573427283398e-14,7.3076e-13,class mean retained,1
33,6,5,0,weight_sum,0.999999999999968,0.999999999999967,6.66133814775094e-16,6.66133814775094e-16,1e-13,class weights,1
34,6,6,0,D_mean_kg,329.421087563301,329.421087563303,2.33058017329313e-12,7.07477529909281e-15,3.29421087563301e-11,class-weighted mean,1
34,6,6,0,D_q95_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
34,6,6,0,D_q99_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
34,6,6,0,D_upper_bound_hit_share,0.0973333333333333,0.0973333333333329,4.71844785465692e-16,4.71844785465692e-16,1e-13,class-weighted mean,1
34,6,6,0,A0_pair_share_W1_W2_W3,0.16099478114478,0.160994781144781,8.04911692853238e-16,8.04911692853238e-16,1e-13,class mean retained,1
34,6,6,0,A0_share_WDRO_aggregated_atom,0.239662626262623,0.239662626262627,3.1641356201817e-15,3.1641356201817e-15,1e-13,representative invariant,1
34,6,6,0,scenario_all_A0_WDRO_atom,0,0,0,0,1e-13,representative invariant,1
34,6,6,0,scenario_any_A0_WDRO_atom,0.513733333333333,0.513733333333355,2.1538326677728e-14,2.1538326677728e-14,1e-13,representative invariant,1
34,6,6,0,C_reachable_mean_WDRO_atom_km,20.7942534507407,20.794253450741,2.62900812231237e-13,1.26429550767004e-14,2.07942534507407e-12,representative invariant,1
34,6,6,0,C_reachable_mean_W1_W2_W3_km,21.462228066012,21.4622280660123,2.91322521661641e-13,1.3573731523382e-14,2.1462228066012e-12,class mean retained,1
34,6,6,0,W3_failed_line_count_mean,9.917,9.91699999999982,1.82964754458226e-13,1.84496071854619e-14,9.917e-13,class mean retained,1
34,6,6,0,W3_closed_road_count_mean,5.67553333333333,5.67553333333328,5.06261699229071e-14,8.92007269617665e-15,5.67553333333333e-13,class mean retained,1
34,6,6,0,weight_sum,0.999999999999968,0.999999999999964,3.5527136788005e-15,3.5527136788005e-15,1e-13,class weights,1
35,6,7,0,D_mean_kg,265.917155351898,265.9171553519,2.55795384873636e-12,9.61936376519721e-15,2.65917155351898e-11,class-weighted mean,1
35,6,7,0,D_q95_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
35,6,7,0,D_q99_kg,607.969887897881,607.969887897881,0,0,6.07969887897881e-11,count-preserving linear order statistic,1
35,6,7,0,D_upper_bound_hit_share,0.0614666666666667,0.0614666666666664,2.63677968348475e-16,2.63677968348475e-16,1e-13,class-weighted mean,1
35,6,7,0,A0_pair_share_W1_W2_W3,0.11145202020202,0.11145202020202,2.22044604925031e-16,2.22044604925031e-16,1e-13,class mean retained,1
35,6,7,0,A0_share_WDRO_aggregated_atom,0.177078282828281,0.177078282828283,2.19269047363468e-15,2.19269047363468e-15,1e-13,representative invariant,1
35,6,7,0,scenario_all_A0_WDRO_atom,0,0,0,0,1e-13,representative invariant,1
35,6,7,0,scenario_any_A0_WDRO_atom,0.392133333333333,0.392133333333346,1.2490009027033e-14,1.2490009027033e-14,1e-13,representative invariant,1
35,6,7,0,C_reachable_mean_WDRO_atom_km,20.4965463786181,20.4965463786185,3.5171865420125e-13,1.71598984387028e-14,2.04965463786181e-12,representative invariant,1
35,6,7,0,C_reachable_mean_W1_W2_W3_km,20.8129983545967,20.8129983545971,3.41060513164848e-13,1.63868995400906e-14,2.08129983545967e-12,class mean retained,1
35,6,7,0,W3_failed_line_count_mean,7.88066666666667,7.88066666666665,1.77635683940025e-14,2.25406924887943e-15,7.88066666666667e-13,class mean retained,1
35,6,7,0,W3_closed_road_count_mean,4.15633333333333,4.15633333333332,1.06581410364015e-14,2.56431334583403e-15,4.15633333333333e-13,class mean retained,1
35,6,7,0,weight_sum,0.999999999999968,0.99999999999997,1.55431223447522e-15,1.55431223447522e-15,1e-13,class weights,1
